image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,MetalFloorsBare0024_1_S,1,1,200,5,100,1,3,129,cf,10,cin,211218.2601,55,2,0.775438809998377,NaN,NaN
conv5,Crackles0004_1_S,1,1,200,6,1,27,129,114,cf,10,cin,211218.2601,56,1,0.847156949997952,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,3,200,4,1,63,129,22,cf,10,cin,211218.2601,57,3,0.922942434999641,NaN,NaN
conv1,Carpet0047_1_S,0,1,200,1,61,1,98,129,cf,10,cin,211218.2601,58,1,0.883235494999099,NaN,NaN
conv1,RooftilesCeramic0037_1_S,0,1,200,4,1,29,129,71,cf,10,cin,211218.2601,59,1,0.982145975000094,NaN,NaN
conv5,GrassDead0131_1_S,1,2,200,3,1,99,129,116,cf,10,cin,211218.2601,60,2,0.943082894998952,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,1,200,9,97,1,118,129,cf,10,cin,211218.2601,61,3,0.804344409998521,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,4,1,116,129,77,cf,10,cin,211218.2601,62,3,0.766145120000147,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,2,200,1,59,1,123,129,cf,10,cin,211218.2601,63,2,0.774177049999707,NaN,NaN
PS,PaperCrumpled0004_1_S,0,3,200,7,74,1,30,129,cf,10,cin,211218.2601,64,3,0.766025784998419,NaN,NaN
PS,Gravel0097_1_S,0,2,200,7,1,83,129,106,cf,10,cin,211218.2601,65,1,0.729187829998409,NaN,NaN
PS,Carpet0047_1_S,0,2,200,4,1,55,129,100,cf,10,cin,211218.2601,66,3,0.716129674998228,NaN,NaN
PS,Vegetables0024_1_S,1,1,200,10,12,1,89,129,cf,10,cin,211218.2601,67,3,1.07329043999925,NaN,NaN
conv1,FoodVarious0001_1_S,1,2,200,9,1,22,129,2,cf,10,cin,211218.2601,68,2,0.921346499999345,NaN,NaN
conv4,FlowerBeds0044_1_S,0,3,200,6,113,1,91,129,cf,10,cin,211218.2601,69,3,0.74846492999859,NaN,NaN
conv4,Vegetables0024_1_S,1,2,200,8,1,64,129,56,cf,10,cin,211218.2601,70,2,0.714617949997773,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,3,200,9,1,9,129,95,cf,10,cin,211218.2601,71,3,0.740100789998905,NaN,NaN
conv5,BrickRound0043_1_S,0,3,200,9,53,1,54,129,cf,10,cin,211218.2601,72,1,0.661977525000111,NaN,NaN
PS,GrassDead0131_1_S,0,3,200,2,71,1,16,129,cf,10,cin,211218.2601,73,2,0.616385749997789,NaN,NaN
conv2,Vegetables0024_1_S,0,2,200,4,1,54,129,91,cf,10,cin,211218.2601,74,1,0.710326204998637,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,7,1,99,129,99,cf,10,cin,211218.2601,75,3,0.814446550000866,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,1,200,9,1,46,129,71,cf,10,cin,211218.2601,76,3,0.984026664998964,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,2,8,1,100,129,cf,10,cin,211218.2601,77,1,0.853959599999143,NaN,NaN
conv3,Scrapyard0033_1_S,1,3,200,1,8,1,118,129,cf,10,cin,211218.2601,78,2,1.17260947499926,NaN,NaN
conv4,Crackles0004_1_S,0,3,200,3,47,1,28,129,cf,10,cin,211218.2601,79,3,0.864800515000752,NaN,NaN
conv2,Carpet0047_1_S,1,3,200,8,1,88,129,31,cf,10,cin,211218.2601,80,1,0.718791260000216,NaN,NaN
conv5,Vegetables0024_1_S,0,2,200,4,1,21,129,100,cf,10,cin,211218.2601,81,3,0.806819559998985,NaN,NaN
conv2,Gravel0097_1_S,0,1,200,9,90,1,114,129,cf,10,cin,211218.2601,82,1,0.647940244998608,NaN,NaN
PS,Scrapyard0033_1_S,1,2,200,3,103,1,96,129,cf,10,cin,211218.2601,83,3,0.881167494999318,NaN,NaN
conv3,MetalFloorsBare0024_1_S,0,3,200,7,113,1,58,129,cf,10,cin,211218.2601,84,3,0.898165479999079,NaN,NaN
conv1,Crackles0004_1_S,1,1,200,7,1,10,129,99,cf,10,cin,211218.2601,85,1,0.712154199998622,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,200,10,1,77,129,104,cf,10,cin,211218.2601,86,1,0.81345064999914,NaN,NaN
conv2,FlowerBeds0044_1_S,0,1,200,1,88,1,1,129,cf,10,cin,211218.2601,87,2,0.975786279997919,NaN,NaN
conv4,Scrapyard0033_1_S,1,3,200,6,26,1,38,129,cf,10,cin,211218.2601,88,1,0.903049065000232,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,3,200,3,31,1,62,129,cf,10,cin,211218.2601,89,3,0.795784079999066,NaN,NaN
conv3,Crackles0004_1_S,1,3,200,7,20,1,111,129,cf,10,cin,211218.2601,90,1,1.01024611499997,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,200,4,1,28,129,1,cf,10,cin,211218.2601,91,3,0.832650270000158,NaN,NaN
conv4,FlowerBeds0044_1_S,1,2,200,6,1,101,129,117,cf,10,cin,211218.2601,92,3,1.0116957350001,NaN,NaN
PS,Crackles0004_1_S,0,3,200,2,1,96,129,121,cf,10,cin,211218.2601,93,2,0.777523299999302,NaN,NaN
conv1,BrickRound0043_1_S,0,2,200,1,1,7,129,77,cf,10,cin,211218.2601,94,2,0.783150429999296,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,2,200,8,104,1,108,129,cf,10,cin,211218.2601,95,2,0.902664650000588,NaN,NaN
conv2,Crackles0004_1_S,1,3,200,5,120,1,32,129,cf,10,cin,211218.2601,96,3,0.80745999499959,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,200,10,1,91,129,71,cf,10,cin,211218.2601,97,2,0.978831229998832,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,3,200,10,1,110,129,67,cf,10,cin,211218.2601,98,3,0.893843464999009,NaN,NaN
conv5,Gravel0097_1_S,1,2,200,4,1,41,129,99,cf,10,cin,211218.2601,99,3,0.966289849999157,NaN,NaN
conv1,Scrapyard0033_1_S,0,2,200,3,69,1,44,129,cf,10,cin,211218.2601,100,3,0.961906084998191,NaN,NaN
conv2,BrickRound0043_1_S,0,2,200,4,1,33,129,116,cf,10,cin,211218.2601,101,2,0.867384734998268,NaN,NaN
conv3,Vegetables0024_1_S,1,1,200,2,67,1,101,129,cf,10,cin,211218.2601,102,3,0.772046569998565,NaN,NaN
conv5,Crackles0004_1_S,1,3,200,9,1,83,129,93,cf,10,cin,211218.2601,103,3,0.76769547999902,NaN,NaN
conv3,Gravel0097_1_S,1,2,200,1,1,76,129,18,cf,10,cin,211218.2601,104,3,0.859202529998583,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,7,1,88,129,53,cf,10,cin,211218.2601,105,2,0.898154874997999,NaN,NaN
conv4,BrickRound0043_1_S,1,3,200,8,46,1,33,129,cf,10,cin,211218.2601,106,2,0.964379484998062,NaN,NaN
conv1,GrassDead0131_1_S,0,1,200,10,3,1,105,129,cf,10,cin,211218.2601,107,1,0.843609704998016,NaN,NaN
conv2,Scrapyard0033_1_S,1,2,200,6,1,1,52,129,cf,10,cin,211218.2601,108,3,0.726191579999067,NaN,NaN
conv5,BrickRound0043_1_S,0,2,200,3,113,1,27,129,cf,10,cin,211218.2601,109,2,0.884965474997443,NaN,NaN
conv5,Crackles0004_1_S,1,2,200,10,32,1,11,129,cf,10,cin,211218.2601,110,2,0.795502080000006,NaN,NaN
conv2,Carpet0047_1_S,0,1,200,10,44,1,12,129,cf,10,cin,211218.2601,111,1,1.02602763499817,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,200,8,9,1,2,129,cf,10,cin,211218.2601,112,2,0.956757279998783,NaN,NaN
conv2,FlowerBeds0044_1_S,0,2,200,2,88,1,29,129,cf,10,cin,211218.2601,113,3,0.892424699999538,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,200,6,1,23,129,9,cf,10,cin,211218.2601,114,1,0.862633434997406,NaN,NaN
PS,Vegetables0024_1_S,0,3,200,1,1,128,129,96,cf,10,cin,211218.2601,115,1,0.947675049999816,NaN,NaN
PS,Crackles0004_1_S,0,3,200,6,83,1,109,129,cf,10,cin,211218.2601,116,3,0.938052944999072,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,200,2,15,1,7,129,cf,10,cin,211218.2601,117,2,0.846587389998604,NaN,NaN
conv1,FoodVarious0001_1_S,1,1,200,6,38,1,104,129,cf,10,cin,211218.2601,118,2,0.786417479997908,NaN,NaN
conv2,Gravel0097_1_S,1,3,200,7,84,1,127,129,cf,10,cin,211218.2601,119,1,0.749629609999829,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,2,200,8,1,49,129,94,cf,10,cin,211218.2601,120,1,0.872100144999422,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,3,200,5,1,8,129,53,cf,10,cin,211218.2601,121,3,0.793957964999208,NaN,NaN
conv3,Vegetables0024_1_S,1,3,200,3,1,44,129,80,cf,10,cin,211218.2601,122,1,0.821494559999337,NaN,NaN
conv1,Gravel0097_1_S,0,2,200,4,1,31,129,8,cf,10,cin,211218.2601,123,2,0.758421889999227,NaN,NaN
conv4,GrassDead0131_1_S,1,2,200,10,1,9,129,18,cf,10,cin,211218.2601,124,2,0.855482389999452,NaN,NaN
conv5,FoodVarious0001_1_S,1,1,200,6,1,16,129,32,cf,10,cin,211218.2601,125,2,0.829606945000705,NaN,NaN
conv3,Scrapyard0033_1_S,1,2,200,8,1,106,129,76,cf,10,cin,211218.2601,126,1,0.811023390000628,NaN,NaN
conv2,FlowerBeds0044_1_S,1,2,200,2,1,100,129,35,cf,10,cin,211218.2601,127,2,0.730724989998635,NaN,NaN
conv4,Vegetables0024_1_S,0,3,200,9,1,113,129,9,cf,10,cin,211218.2601,128,3,0.875041069999497,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,200,10,1,25,129,34,cf,10,cin,211218.2601,129,2,0.910782879998806,NaN,NaN
conv4,FlowerBeds0044_1_S,1,2,200,6,1,38,129,36,cf,10,cin,211218.2601,130,3,0.862996809999458,NaN,NaN
conv3,Carpet0047_1_S,0,2,200,1,1,38,129,49,cf,10,cin,211218.2601,131,1,0.786458929998844,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,1,200,9,77,1,105,129,cf,10,cin,211218.2601,132,1,0.814687950000007,NaN,NaN
conv3,Scrapyard0033_1_S,1,1,200,3,1,14,129,17,cf,10,cin,211218.2601,133,1,0.793833179999638,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,200,3,1,37,129,121,cf,10,cin,211218.2601,134,3,0.809495599998627,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,1,200,10,120,1,88,129,cf,10,cin,211218.2601,135,1,0.738275024998075,NaN,NaN
conv5,BrickRound0043_1_S,1,1,200,7,93,1,123,129,cf,10,cin,211218.2601,136,3,0.896682399999918,NaN,NaN
conv5,FoodVarious0001_1_S,0,3,200,5,1,21,129,80,cf,10,cin,211218.2601,137,3,1.0468463950001,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,3,200,2,68,1,44,129,cf,10,cin,211218.2601,138,3,0.9982083649993,NaN,NaN
conv1,GrassDead0131_1_S,0,1,200,8,1,55,129,45,cf,10,cin,211218.2601,139,1,0.84652153999923,NaN,NaN
conv1,Carpet0047_1_S,0,1,200,7,1,21,129,96,cf,10,cin,211218.2601,140,1,0.843303169998762,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,1,200,5,1,9,129,22,cf,10,cin,211218.2601,141,2,0.842912714999329,NaN,NaN
conv2,Gravel0097_1_S,0,1,200,1,1,92,129,125,cf,10,cin,211218.2601,142,3,0.825132969999686,NaN,NaN
conv1,RooftilesCeramic0037_1_S,0,2,200,3,82,1,99,129,cf,10,cin,211218.2601,143,2,0.907666184999471,NaN,NaN
conv2,Scrapyard0033_1_S,0,2,200,2,119,1,71,129,cf,10,cin,211218.2601,144,1,0.965681274999952,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,1,200,1,2,1,55,129,cf,10,cin,211218.2601,145,1,0.734137464998639,NaN,NaN
conv2,BrickRound0043_1_S,1,1,200,4,1,100,129,83,cf,10,cin,211218.2601,146,2,0.647299534999547,NaN,NaN
conv5,FoodVarious0001_1_S,1,2,200,8,125,1,97,129,cf,10,cin,211218.2601,147,1,0.809590920000119,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,3,200,2,1,75,129,19,cf,10,cin,211218.2601,148,3,0.804146899999978,NaN,NaN
conv1,FlowerBeds0044_1_S,1,2,200,3,84,1,112,129,cf,10,cin,211218.2601,149,2,0.816505409999081,NaN,NaN
conv4,Carpet0047_1_S,1,1,200,10,40,1,57,129,cf,10,cin,211218.2601,150,3,0.750179470000148,NaN,NaN
conv3,Vegetables0024_1_S,1,3,200,4,5,1,127,129,cf,10,cin,211218.2601,151,1,0.684780549998322,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,2,200,1,1,8,129,122,cf,10,cin,211218.2601,152,2,0.687766549997832,NaN,NaN
PS,Crackles0004_1_S,0,1,200,4,1,74,129,39,cf,10,cin,211218.2601,153,3,0.720314595000673,NaN,NaN
conv4,GrassDead0131_1_S,0,3,200,6,55,1,128,129,cf,10,cin,211218.2601,154,2,0.635459889999765,NaN,NaN
conv1,Vegetables0024_1_S,0,1,200,5,12,1,6,129,cf,10,cin,211218.2601,155,1,0.699631484998463,NaN,NaN
conv1,Scrapyard0033_1_S,1,3,200,9,1,110,129,69,cf,10,cin,211218.2601,156,1,0.733423109999421,NaN,NaN
conv2,BrickRound0043_1_S,0,2,200,7,1,117,129,123,cf,10,cin,211218.2601,157,2,0.883401794999372,NaN,NaN
conv3,Vegetables0024_1_S,1,2,200,4,96,1,34,129,cf,10,cin,211218.2601,158,1,0.847497589998966,NaN,NaN
conv1,Gravel0097_1_S,1,1,200,10,1,110,129,123,cf,10,cin,211218.2601,159,1,0.943846579999445,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,2,200,8,123,1,75,129,cf,10,cin,211218.2601,160,2,1.0098256199999,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,200,10,1,13,129,33,cf,10,cin,211218.2601,161,2,0.934894659998463,NaN,NaN
conv4,GrassDead0131_1_S,1,1,200,6,1,13,129,39,cf,10,cin,211218.2601,162,2,0.758569104998969,NaN,NaN
conv2,FoodVarious0001_1_S,0,1,200,2,1,62,129,16,cf,10,cin,211218.2601,163,1,0.699231344999134,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,2,200,10,2,1,75,129,cf,10,cin,211218.2601,164,2,0.649032729997998,NaN,NaN
conv5,Gravel0097_1_S,1,2,200,1,111,1,118,129,cf,10,cin,211218.2601,165,1,0.673903765000432,NaN,NaN
conv3,Crackles0004_1_S,1,3,200,5,77,1,67,129,cf,10,cin,211218.2601,166,3,0.911014145000081,NaN,NaN
conv2,GrassDead0131_1_S,1,3,200,6,1,109,129,58,cf,10,cin,211218.2601,167,2,0.834773994998613,NaN,NaN
PS,Carpet0047_1_S,1,1,200,9,1,18,129,54,cf,10,cin,211218.2601,168,3,0.833259469998666,NaN,NaN
conv4,FoodVarious0001_1_S,1,3,200,5,1,43,129,106,cf,10,cin,211218.2601,169,1,0.724011919999612,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,2,200,3,1,38,129,17,cf,10,cin,211218.2601,170,2,0.72725899499892,NaN,NaN
conv2,Gravel0097_1_S,0,1,200,3,116,1,8,129,cf,10,cin,211218.2601,171,1,0.673306134998711,NaN,NaN
conv5,Crackles0004_1_S,1,1,200,3,65,1,85,129,cf,10,cin,211218.2601,172,3,0.734336244999213,NaN,NaN
PS,Scrapyard0033_1_S,1,2,200,3,1,58,129,110,cf,10,cin,211218.2601,173,2,0.722093899999891,NaN,NaN
conv1,Vegetables0024_1_S,1,3,200,1,1,109,129,28,cf,10,cin,211218.2601,174,3,0.749894149997999,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,2,200,3,1,77,129,88,cf,10,cin,211218.2601,175,2,0.634548829999403,NaN,NaN
conv3,Carpet0047_1_S,1,1,200,7,1,19,129,78,cf,10,cin,211218.2601,176,3,0.576878469999428,NaN,NaN
conv3,Gravel0097_1_S,0,3,200,8,39,1,8,129,cf,10,cin,211218.2601,177,1,0.609274065000136,NaN,NaN
conv2,GrassDead0131_1_S,0,1,200,4,57,1,97,129,cf,10,cin,211218.2601,178,1,0.628400244997465,NaN,NaN
conv2,Vegetables0024_1_S,0,2,200,9,53,1,43,129,cf,10,cin,211218.2601,179,3,0.735566319997815,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,1,200,10,82,1,33,129,cf,10,cin,211218.2601,180,1,0.639626764999775,NaN,NaN
conv4,FlowerBeds0044_1_S,0,2,200,10,32,1,86,129,cf,10,cin,211218.2601,181,2,0.739098014999399,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,1,200,9,16,1,98,129,cf,10,cin,211218.2601,182,1,0.592555349998293,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,200,7,1,108,129,97,cf,10,cin,211218.2601,183,3,0.636023839999325,NaN,NaN
conv1,FoodVarious0001_1_S,1,1,200,3,1,21,129,55,cf,10,cin,211218.2601,184,1,0.657114284998897,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,200,5,11,1,125,129,cf,10,cin,211218.2601,185,2,0.829671569998027,NaN,NaN
PS,BrickRound0043_1_S,0,1,200,8,1,38,129,86,cf,10,cin,211218.2601,186,2,0.813381864998519,NaN,NaN
conv2,GrassDead0131_1_S,0,3,200,8,9,1,81,129,cf,10,cin,211218.2601,187,2,0.808944095000697,NaN,NaN
conv2,Carpet0047_1_S,0,1,200,2,1,114,129,92,cf,10,cin,211218.2601,188,3,0.862776774998565,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,10,60,1,64,129,cf,10,cin,211218.2601,189,1,1.10711961499874,NaN,NaN
conv4,Vegetables0024_1_S,1,1,200,3,1,13,129,19,cf,10,cin,211218.2601,190,3,0.91162091499973,NaN,NaN
conv4,GrassDead0131_1_S,1,2,200,8,1,64,129,12,cf,10,cin,211218.2601,191,3,0.821629849999226,NaN,NaN
PS,FoodVarious0001_1_S,0,2,200,4,49,1,68,129,cf,10,cin,211218.2601,192,2,0.774436634997983,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,200,3,14,1,123,129,cf,10,cin,211218.2601,193,2,0.912198359998001,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,2,200,5,40,1,96,129,cf,10,cin,211218.2601,194,1,0.7878013799982,NaN,NaN
conv1,BrickRound0043_1_S,0,3,200,6,1,30,129,125,cf,10,cin,211218.2601,195,3,0.777217934999499,NaN,NaN
conv2,Crackles0004_1_S,1,3,200,2,1,20,129,49,cf,10,cin,211218.2601,196,3,0.823440045000098,NaN,NaN
conv5,Carpet0047_1_S,1,2,200,1,1,1,129,66,cf,10,cin,211218.2601,197,3,0.804858109999259,NaN,NaN
conv5,GrassDead0131_1_S,0,2,200,3,51,1,28,129,cf,10,cin,211218.2601,198,2,0.785712829998374,NaN,NaN
conv3,Vegetables0024_1_S,0,3,200,7,1,78,129,10,cf,10,cin,211218.2601,199,2,0.855120479998732,NaN,NaN
conv5,Gravel0097_1_S,0,1,200,4,54,1,78,129,cf,10,cin,211218.2601,200,1,0.738242749999699,NaN,NaN
conv4,FoodVarious0001_1_S,1,2,200,6,1,44,129,94,cf,10,cin,211218.2601,201,1,0.763399370000116,NaN,NaN
PS,BrickRound0043_1_S,0,2,200,5,1,126,129,126,cf,10,cin,211218.2601,202,3,0.861214180000388,NaN,NaN
conv4,Crackles0004_1_S,0,1,200,1,85,1,128,129,cf,10,cin,211218.2601,203,3,0.795000119998804,NaN,NaN
conv3,FoodVarious0001_1_S,1,1,200,3,54,1,64,129,cf,10,cin,211218.2601,204,2,0.709293345000333,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,200,3,122,1,72,129,cf,10,cin,211218.2601,205,1,0.855445864999638,NaN,NaN
conv4,RooftilesCeramic0037_1_S,0,3,200,7,1,19,129,112,cf,10,cin,211218.2601,206,3,0.949565119999534,NaN,NaN
