image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
PS,RooftilesCeramic0037_1_S,0,1,2000,5,1,116,129,97,S7,1,cin,210764.7539,63,3,3.01551191499993,NaN,NaN
conv3,GrassDead0131_1_S,0,1,2000,3,96,1,103,129,S7,1,cin,210764.7539,64,1,2.80434756499994,NaN,NaN
conv5,Carpet0047_1_S,1,2,2000,3,1,104,129,49,S7,1,cin,210764.7539,65,2,2.49479870499999,NaN,NaN
conv2,FoodVarious0001_1_S,0,3,2000,6,114,1,100,129,S7,1,cin,210764.7539,66,3,2.43921008999973,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,3,2000,2,1,26,129,40,S7,1,cin,210764.7539,67,1,2.78153896499975,NaN,NaN
conv3,Scrapyard0033_1_S,0,2,2000,9,6,1,15,129,S7,1,cin,210764.7539,68,2,2.657537585,NaN,NaN
conv5,Gravel0097_1_S,0,3,2000,5,1,120,129,121,S7,1,cin,210764.7539,69,2,2.43878702499978,NaN,NaN
conv1,GrassDead0131_1_S,1,1,2000,6,114,1,119,129,S7,1,cin,210764.7539,70,1,2.34776344999977,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,3,2000,6,1,9,129,55,S7,1,cin,210764.7539,71,2,2.30164441499983,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,3,2000,3,74,1,121,129,S7,1,cin,210764.7539,72,3,2.38538533999986,NaN,NaN
conv3,Scrapyard0033_1_S,0,2,2000,10,109,1,83,129,S7,1,cin,210764.7539,73,2,2.67750637999961,NaN,NaN
conv5,Carpet0047_1_S,1,3,2000,10,64,1,96,129,S7,1,cin,210764.7539,74,2,2.5377020699998,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,2000,10,1,5,129,75,S7,1,cin,210764.7539,75,2,2.92890165000017,NaN,NaN
conv2,GrassDead0131_1_S,0,3,2000,7,87,1,122,129,S7,1,cin,210764.7539,76,3,2.55101108000008,NaN,NaN
PS,Gravel0097_1_S,1,3,2000,6,1,102,129,64,S7,1,cin,210764.7539,77,2,2.31390465999993,NaN,NaN
conv4,Crackles0004_1_S,1,2,2000,6,46,1,86,129,S7,1,cin,210764.7539,78,1,2.55510186999982,NaN,NaN
PS,GrassDead0131_1_S,1,2,2000,8,73,1,42,129,S7,1,cin,210764.7539,79,2,2.5231758699997,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,2000,3,1,20,129,30,S7,1,cin,210764.7539,80,3,2.65413958499994,NaN,NaN
conv4,Vegetables0024_1_S,1,1,2000,5,97,1,60,129,S7,1,cin,210764.7539,81,2,2.85333687499997,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,1,2000,7,7,1,64,129,S7,1,cin,210764.7539,82,1,1.67661773499958,NaN,NaN
conv1,FoodVarious0001_1_S,1,2,2000,1,90,1,37,129,S7,1,cin,210764.7539,83,2,2.62984370499953,NaN,NaN
conv3,Crackles0004_1_S,1,3,2000,10,96,1,97,129,S7,1,cin,210764.7539,84,1,2.33501677499999,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,2,2000,10,1,77,129,103,S7,1,cin,210764.7539,85,3,2.46460217999993,NaN,NaN
conv3,Gravel0097_1_S,1,3,2000,8,1,81,129,14,S7,1,cin,210764.7539,86,3,2.5090532549998,NaN,NaN
conv4,FlowerBeds0044_1_S,0,1,2000,5,1,17,129,90,S7,1,cin,210764.7539,87,2,2.37470718999975,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,1,2000,2,1,39,129,43,S7,1,cin,210764.7539,88,1,2.42247905500017,NaN,NaN
PS,Crackles0004_1_S,1,3,2000,2,92,1,80,129,S7,1,cin,210764.7539,89,1,2.42294506999997,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,2000,6,99,1,37,129,S7,1,cin,210764.7539,90,2,2.35718237999981,NaN,NaN
conv4,Scrapyard0033_1_S,0,1,2000,8,86,1,116,129,S7,1,cin,210764.7539,91,3,2.40420026999982,NaN,NaN
conv4,Crackles0004_1_S,0,2,2000,5,1,65,129,120,S7,1,cin,210764.7539,92,3,2.36741656499953,NaN,NaN
conv2,Carpet0047_1_S,1,3,2000,10,1,18,129,13,S7,1,cin,210764.7539,93,3,2.73618613500003,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,2,2000,3,1,72,129,39,S7,1,cin,210764.7539,94,2,2.60466644000007,NaN,NaN
conv2,Crackles0004_1_S,0,1,2000,10,1,123,129,116,S7,1,cin,210764.7539,95,1,2.4788206749995,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,1,2000,10,66,1,109,129,S7,1,cin,210764.7539,96,1,2.52649941499976,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,2000,10,1,1,129,124,S7,1,cin,210764.7539,97,2,2.38135750999982,NaN,NaN
conv4,Scrapyard0033_1_S,1,2,2000,8,1,26,129,61,S7,1,cin,210764.7539,98,2,2.33892371499951,NaN,NaN
conv3,FoodVarious0001_1_S,1,1,2000,9,92,1,7,129,S7,1,cin,210764.7539,99,1,2.35317522499963,NaN,NaN
PS,Crackles0004_1_S,0,1,2000,4,55,1,32,129,S7,1,cin,210764.7539,100,3,2.8403693350001,NaN,NaN
conv1,GrassDead0131_1_S,0,3,2000,8,84,1,51,129,S7,1,cin,210764.7539,101,3,2.66897182999992,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,3,2000,2,1,95,129,43,S7,1,cin,210764.7539,102,3,2.31703888499987,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,2,2000,8,1,100,129,59,S7,1,cin,210764.7539,103,2,1.5226136299998,NaN,NaN
conv2,Vegetables0024_1_S,0,1,2000,4,1,96,129,44,S7,1,cin,210764.7539,104,1,2.31357733999994,NaN,NaN
PS,Gravel0097_1_S,1,3,2000,3,35,1,112,129,S7,1,cin,210764.7539,105,3,2.57062776500015,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,2,2000,10,108,1,26,129,S7,1,cin,210764.7539,106,2,2.32789919000015,NaN,NaN
PS,PaperCrumpled0004_1_S,0,2,2000,1,1,76,129,79,S7,1,cin,210764.7539,107,3,2.41286075499966,NaN,NaN
conv3,Vegetables0024_1_S,0,2,2000,10,1,99,129,108,S7,1,cin,210764.7539,108,2,2.36839447000011,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,1,2000,1,60,1,58,129,S7,1,cin,210764.7539,109,1,2.30448730999979,NaN,NaN
conv2,Gravel0097_1_S,1,1,2000,7,91,1,127,129,S7,1,cin,210764.7539,110,2,2.30858803000001,NaN,NaN
conv5,Vegetables0024_1_S,1,2,2000,9,1,65,129,104,S7,1,cin,210764.7539,111,1,2.61392063499989,NaN,NaN
conv1,Carpet0047_1_S,0,2,2000,7,110,1,7,129,S7,1,cin,210764.7539,112,2,2.30554480499995,NaN,NaN
conv5,BrickRound0043_1_S,1,3,2000,7,1,67,129,8,S7,1,cin,210764.7539,113,3,2.27317971499997,NaN,NaN
conv1,Vegetables0024_1_S,1,3,2000,2,84,1,88,129,S7,1,cin,210764.7539,114,3,2.35607209499949,NaN,NaN
conv4,Scrapyard0033_1_S,0,1,2000,4,119,1,45,129,S7,1,cin,210764.7539,115,2,2.33387228499942,NaN,NaN
conv2,Gravel0097_1_S,0,3,2000,9,1,86,129,112,S7,1,cin,210764.7539,116,2,2.47838792499988,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,3,2000,3,1,12,129,111,S7,1,cin,210764.7539,117,2,2.31016369999998,NaN,NaN
PS,Carpet0047_1_S,0,2,2000,9,1,114,129,28,S7,1,cin,210764.7539,118,2,2.50394208499984,NaN,NaN
conv5,GrassDead0131_1_S,1,3,2000,7,7,1,71,129,S7,1,cin,210764.7539,119,3,2.2896383100001,NaN,NaN
conv3,FoodVarious0001_1_S,1,3,2000,7,78,1,92,129,S7,1,cin,210764.7539,120,3,2.50166097500005,NaN,NaN
conv4,FlowerBeds0044_1_S,1,3,2000,5,1,116,129,13,S7,1,cin,210764.7539,121,2,2.79690878499969,NaN,NaN
conv1,Vegetables0024_1_S,0,1,2000,1,1,77,129,115,S7,1,cin,210764.7539,122,1,2.54540101999964,NaN,NaN
conv4,Carpet0047_1_S,1,2,2000,3,1,32,129,72,S7,1,cin,210764.7539,123,2,2.50603828999965,NaN,NaN
conv3,Crackles0004_1_S,0,2,2000,6,127,1,41,129,S7,1,cin,210764.7539,124,2,2.4522486599999,NaN,NaN
conv1,FlowerBeds0044_1_S,0,2,2000,5,41,1,85,129,S7,1,cin,210764.7539,125,2,2.3788890400001,NaN,NaN
conv5,GrassDead0131_1_S,1,2,2000,10,113,1,45,129,S7,1,cin,210764.7539,126,1,2.58409075999998,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,2000,3,1,104,129,106,S7,1,cin,210764.7539,127,2,2.49891312499949,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,6,63,1,124,129,S7,1,cin,210764.7539,128,2,2.34023645999969,NaN,NaN
conv3,Carpet0047_1_S,0,3,2000,4,1,42,129,66,S7,1,cin,210764.7539,129,2,2.4965188000001,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,2000,10,1,98,129,84,S7,1,cin,210764.7539,130,2,2.39879604499947,NaN,NaN
conv4,BrickRound0043_1_S,1,1,2000,3,1,54,129,96,S7,1,cin,210764.7539,131,2,2.36764430999983,NaN,NaN
conv2,Vegetables0024_1_S,0,2,2000,2,1,37,129,81,S7,1,cin,210764.7539,132,2,2.34626392500013,NaN,NaN
conv4,Carpet0047_1_S,0,1,2000,4,1,14,129,38,S7,1,cin,210764.7539,133,2,2.30894882999974,NaN,NaN
conv3,GrassDead0131_1_S,0,2,2000,6,1,69,129,5,S7,1,cin,210764.7539,134,2,2.33807756999977,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,2000,4,62,1,82,129,S7,1,cin,210764.7539,135,3,2.2397986699998,NaN,NaN
conv5,BrickRound0043_1_S,0,3,2000,10,1,26,129,27,S7,1,cin,210764.7539,136,2,2.41104766999979,NaN,NaN
conv2,FlowerBeds0044_1_S,1,3,2000,7,9,1,49,129,S7,1,cin,210764.7539,137,1,2.39843190500005,NaN,NaN
conv2,Crackles0004_1_S,1,2,2000,4,1,19,129,76,S7,1,cin,210764.7539,138,2,2.41657130499971,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,3,2000,2,1,8,129,75,S7,1,cin,210764.7539,139,2,2.44735538999976,NaN,NaN
conv2,BrickRound0043_1_S,0,3,2000,3,1,114,129,9,S7,1,cin,210764.7539,140,2,2.36896351499945,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,1,2000,6,19,1,32,129,S7,1,cin,210764.7539,141,1,2.29631901499988,NaN,NaN
conv5,Crackles0004_1_S,0,3,2000,10,1,112,129,50,S7,1,cin,210764.7539,142,2,2.48685164999961,NaN,NaN
conv1,GrassDead0131_1_S,1,1,2000,5,1,56,129,69,S7,1,cin,210764.7539,143,1,2.29822697999998,NaN,NaN
conv3,Vegetables0024_1_S,0,3,2000,7,1,92,129,34,S7,1,cin,210764.7539,144,2,2.43379465999988,NaN,NaN
conv3,RooftilesCeramic0037_1_S,0,1,2000,4,128,1,6,129,S7,1,cin,210764.7539,145,1,2.24859463999974,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,2,2000,5,20,1,110,129,S7,1,cin,210764.7539,146,2,2.35546823499953,NaN,NaN
PS,BrickRound0043_1_S,0,1,2000,10,72,1,108,129,S7,1,cin,210764.7539,147,1,2.54877733499961,NaN,NaN
conv5,Carpet0047_1_S,1,1,2000,3,122,1,50,129,S7,1,cin,210764.7539,148,2,2.53118720999964,NaN,NaN
conv3,GrassDead0131_1_S,1,1,2000,10,40,1,99,129,S7,1,cin,210764.7539,149,2,2.61980522500016,NaN,NaN
conv4,BrickRound0043_1_S,1,1,2000,6,1,43,129,23,S7,1,cin,210764.7539,150,2,2.39245069499975,NaN,NaN
conv3,Vegetables0024_1_S,1,3,2000,6,1,76,129,124,S7,1,cin,210764.7539,151,2,2.48559836000004,NaN,NaN
conv1,GrassDead0131_1_S,0,1,2000,8,77,1,81,129,S7,1,cin,210764.7539,152,1,2.5315459049998,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,2,2000,1,39,1,99,129,S7,1,cin,210764.7539,153,2,2.38040702999979,NaN,NaN
conv2,Carpet0047_1_S,1,3,2000,10,1,34,129,12,S7,1,cin,210764.7539,154,3,2.82472976500003,NaN,NaN
conv4,Crackles0004_1_S,1,3,2000,2,73,1,100,129,S7,1,cin,210764.7539,155,2,2.5205116649995,NaN,NaN
conv4,GrassDead0131_1_S,1,3,2000,6,1,25,129,50,S7,1,cin,210764.7539,156,2,3.0685517349998,NaN,NaN
PS,PaperCrumpled0004_1_S,0,3,2000,2,1,82,129,8,S7,1,cin,210764.7539,157,3,2.39060089499981,NaN,NaN
conv2,Gravel0097_1_S,1,1,2000,9,1,9,129,83,S7,1,cin,210764.7539,158,2,2.45978060499965,NaN,NaN
conv1,Crackles0004_1_S,0,1,2000,10,82,1,33,129,S7,1,cin,210764.7539,159,1,2.29423990499981,NaN,NaN
conv2,Scrapyard0033_1_S,1,2,2000,5,1,36,129,46,S7,1,cin,210764.7539,160,2,2.40553839499989,NaN,NaN
conv4,Gravel0097_1_S,0,1,2000,3,1,33,129,97,S7,1,cin,210764.7539,161,2,2.55742930499991,NaN,NaN
conv2,GrassDead0131_1_S,0,2,2000,10,114,1,51,129,S7,1,cin,210764.7539,162,2,2.45074308999983,NaN,NaN
conv1,BrickRound0043_1_S,0,2,2000,8,1,102,129,3,S7,1,cin,210764.7539,163,2,2.381127225,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,2,2000,8,1,73,129,107,S7,1,cin,210764.7539,164,1,2.39393650500006,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,2000,4,41,1,114,129,S7,1,cin,210764.7539,165,2,2.42265125999984,NaN,NaN
conv5,GrassDead0131_1_S,1,2,2000,4,1,95,129,47,S7,1,cin,210764.7539,166,2,2.78835439500017,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,3,2000,9,1,44,129,112,S7,1,cin,210764.7539,167,3,2.54011891500022,NaN,NaN
conv1,Carpet0047_1_S,0,1,2000,2,1,61,129,114,S7,1,cin,210764.7539,168,1,2.34855386499976,NaN,NaN
conv3,GrassDead0131_1_S,1,1,2000,8,1,67,129,110,S7,1,cin,210764.7539,169,2,2.4394810799995,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,2,2000,5,1,104,129,62,S7,1,cin,210764.7539,170,2,2.33376700000008,NaN,NaN
conv5,Carpet0047_1_S,1,2,2000,7,1,33,129,106,S7,1,cin,210764.7539,171,1,2.3811253849999,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,2000,8,1,14,129,37,S7,1,cin,210764.7539,172,2,2.27391908499976,NaN,NaN
conv2,GrassDead0131_1_S,1,3,2000,2,57,1,98,129,S7,1,cin,210764.7539,173,3,2.35756238499971,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,1,2000,2,91,1,81,129,S7,1,cin,210764.7539,174,2,2.69703133499979,NaN,NaN
conv1,Vegetables0024_1_S,0,2,2000,5,28,1,14,129,S7,1,cin,210764.7539,175,2,2.46684746499977,NaN,NaN
conv3,Scrapyard0033_1_S,0,2,2000,4,1,1,129,106,S7,1,cin,210764.7539,176,2,2.40947303499979,NaN,NaN
conv1,GrassDead0131_1_S,0,1,2000,6,128,1,128,129,S7,1,cin,210764.7539,177,1,2.31149410499984,NaN,NaN
conv3,FlowerBeds0044_1_S,0,1,2000,1,1,128,129,121,S7,1,cin,210764.7539,178,2,2.8281681149997,NaN,NaN
conv3,MetalFloorsBare0024_1_S,0,2,2000,2,1,88,129,40,S7,1,cin,210764.7539,179,2,2.47526361500013,NaN,NaN
conv3,FoodVarious0001_1_S,0,1,2000,3,1,100,129,97,S7,1,cin,210764.7539,180,1,2.30245712999977,NaN,NaN
conv1,Vegetables0024_1_S,0,2,2000,3,75,1,9,129,S7,1,cin,210764.7539,181,2,2.25804659999994,NaN,NaN
conv4,Carpet0047_1_S,0,2,2000,4,32,1,115,129,S7,1,cin,210764.7539,182,2,2.35094076999985,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,1,2000,9,87,1,55,129,S7,1,cin,210764.7539,183,2,2.24078977999989,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,3,2000,9,43,1,16,129,S7,1,cin,210764.7539,184,3,2.29312166499994,NaN,NaN
conv3,Crackles0004_1_S,0,2,2000,3,116,1,43,129,S7,1,cin,210764.7539,185,2,2.39416593999977,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,2000,4,1,100,129,22,S7,1,cin,210764.7539,186,3,2.67092664999973,NaN,NaN
conv2,BrickRound0043_1_S,1,1,2000,1,1,17,129,47,S7,1,cin,210764.7539,187,1,2.52868423500013,NaN,NaN
conv1,Vegetables0024_1_S,1,1,2000,2,1,42,129,32,S7,1,cin,210764.7539,188,1,2.49235505499973,NaN,NaN
conv1,Gravel0097_1_S,1,2,2000,6,1,89,129,32,S7,1,cin,210764.7539,189,2,2.63851303499951,NaN,NaN
PS,BrickRound0043_1_S,1,3,2000,7,16,1,40,129,S7,1,cin,210764.7539,190,3,2.41554022499986,NaN,NaN
conv1,Carpet0047_1_S,0,2,2000,4,68,1,62,129,S7,1,cin,210764.7539,191,2,2.35973613499982,NaN,NaN
conv4,GrassDead0131_1_S,1,3,2000,5,48,1,70,129,S7,1,cin,210764.7539,192,3,2.5048186250001,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,1,2000,1,1,114,129,16,S7,1,cin,210764.7539,193,1,2.501342475,NaN,NaN
conv5,BrickRound0043_1_S,1,2,2000,1,42,1,119,129,S7,1,cin,210764.7539,194,3,2.57400386999961,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,4,1,12,129,5,S7,1,cin,210764.7539,195,2,2.53338633999965,NaN,NaN
PS,FoodVarious0001_1_S,0,3,2000,7,58,1,58,129,S7,1,cin,210764.7539,196,3,2.20937058499976,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,2000,1,1,31,129,103,S7,1,cin,210764.7539,197,2,2.90987300999996,NaN,NaN
conv4,GrassDead0131_1_S,0,3,2000,7,1,128,129,93,S7,1,cin,210764.7539,198,2,2.81403350499977,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,2000,3,1,9,129,107,S7,1,cin,210764.7539,199,2,2.22881752500007,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,2,2000,10,1,2,129,58,S7,1,cin,210764.7539,200,2,2.31502799500004,NaN,NaN
conv1,Scrapyard0033_1_S,1,3,2000,6,45,1,1,129,S7,1,cin,210764.7539,201,3,2.41791778999959,NaN,NaN
conv5,Crackles0004_1_S,1,3,2000,1,72,1,27,129,S7,1,cin,210764.7539,202,2,2.27559501499991,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,1,2000,2,1,88,129,46,S7,1,cin,210764.7539,203,2,2.28802789499969,NaN,NaN
conv1,BrickRound0043_1_S,1,2,2000,8,1,38,129,26,S7,1,cin,210764.7539,204,2,2.21050509499992,NaN,NaN
