image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv2,MetalFloorsBare0024_1_S,1,1,200,7,118,1,125,129,S4,1,cin,211922.8791,1,2,0.596719719998873,NaN,NaN
conv3,GrassDead0131_1_S,0,3,200,10,1,61,129,5,S4,1,cin,211922.8791,2,1,1.05782293999982,NaN,NaN
conv2,Carpet0047_1_S,1,1,200,2,128,1,4,129,S4,1,cin,211922.8791,3,2,0.89283342499948,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,1,200,4,1,31,129,95,S4,1,cin,211922.8791,4,2,1.10252614999808,NaN,NaN
conv2,Scrapyard0033_1_S,1,3,200,10,1,8,129,65,S4,1,cin,211922.8791,5,2,0.907195389998378,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,3,200,6,35,1,80,129,S4,1,cin,211922.8791,6,2,0.983225254998615,NaN,NaN
conv4,FoodVarious0001_1_S,1,1,200,2,102,1,92,129,S4,1,cin,211922.8791,7,1,0.895065495000381,NaN,NaN
PS,BrickRound0043_1_S,0,1,200,7,1,94,129,68,S4,1,cin,211922.8791,8,2,0.873008515000038,NaN,NaN
conv5,Carpet0047_1_S,1,3,200,6,1,25,129,67,S4,1,cin,211922.8791,9,2,0.778044319999026,NaN,NaN
PS,FlowerBeds0044_1_S,1,2,200,1,73,1,85,129,S4,1,cin,211922.8791,10,2,0.791262664999522,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,1,200,7,33,1,96,129,S4,1,cin,211922.8791,11,3,1.09686107999914,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,200,5,39,1,111,129,S4,1,cin,211922.8791,12,3,1.16080976500052,NaN,NaN
conv3,GrassDead0131_1_S,0,1,200,3,1,31,129,110,S4,1,cin,211922.8791,13,2,1.10584337999899,NaN,NaN
conv5,Vegetables0024_1_S,0,1,200,2,1,62,129,64,S4,1,cin,211922.8791,14,2,1.02729712499968,NaN,NaN
conv1,Crackles0004_1_S,1,1,200,6,1,81,129,74,S4,1,cin,211922.8791,15,1,0.743717145000119,NaN,NaN
conv3,Carpet0047_1_S,0,2,200,9,4,1,17,129,S4,1,cin,211922.8791,16,2,0.733878650000406,NaN,NaN
conv1,FoodVarious0001_1_S,1,2,200,7,22,1,22,129,S4,1,cin,211922.8791,17,2,0.547600025000065,NaN,NaN
conv1,Vegetables0024_1_S,0,2,200,4,128,1,66,129,S4,1,cin,211922.8791,18,2,0.715128750000076,NaN,NaN
conv5,Carpet0047_1_S,1,3,200,9,1,48,129,2,S4,1,cin,211922.8791,19,3,1.0003528799989,NaN,NaN
PS,GrassDead0131_1_S,0,2,200,9,1,66,129,8,S4,1,cin,211922.8791,20,2,0.944922019998558,NaN,NaN
conv1,Vegetables0024_1_S,0,3,200,1,1,81,129,52,S4,1,cin,211922.8791,21,3,0.933014615000502,NaN,NaN
conv4,FlowerBeds0044_1_S,1,2,200,8,29,1,10,129,S4,1,cin,211922.8791,22,3,0.865665934998106,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,1,200,9,48,1,95,129,S4,1,cin,211922.8791,23,2,0.759787544999199,NaN,NaN
conv5,BrickRound0043_1_S,0,3,200,1,1,42,129,95,S4,1,cin,211922.8791,24,2,0.570734049999373,NaN,NaN
conv1,Scrapyard0033_1_S,1,2,200,10,1,73,129,67,S4,1,cin,211922.8791,25,2,0.855963899999551,NaN,NaN
conv4,RooftilesCeramic0037_1_S,0,3,200,6,1,54,129,60,S4,1,cin,211922.8791,26,1,0.969123574999685,NaN,NaN
conv5,Carpet0047_1_S,1,3,200,8,16,1,10,129,S4,1,cin,211922.8791,27,3,1.17812810999931,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,200,8,1,14,129,56,S4,1,cin,211922.8791,28,2,0.812145334999514,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,1,200,3,99,1,33,129,S4,1,cin,211922.8791,29,2,0.847980264998114,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,8,1,54,129,48,S4,1,cin,211922.8791,30,2,0.651960055000018,NaN,NaN
conv2,FoodVarious0001_1_S,1,3,200,2,1,35,129,109,S4,1,cin,211922.8791,31,3,0.758164374999978,NaN,NaN
conv3,BrickRound0043_1_S,1,1,200,8,1,112,129,87,S4,1,cin,211922.8791,32,3,1.01114189999862,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,200,10,1,100,129,79,S4,1,cin,211922.8791,33,2,0.593734395000865,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,200,7,1,7,129,4,S4,1,cin,211922.8791,34,2,0.581287250000969,NaN,NaN
conv3,Crackles0004_1_S,1,1,200,10,72,1,66,129,S4,1,cin,211922.8791,35,2,0.778696694998871,NaN,NaN
conv2,Vegetables0024_1_S,1,2,200,10,66,1,69,129,S4,1,cin,211922.8791,36,2,0.560086669998782,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,2,200,4,1,39,129,43,S4,1,cin,211922.8791,37,2,0,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,200,3,16,1,122,129,S4,1,cin,211922.8791,38,3,0.647592485000132,NaN,NaN
conv1,GrassDead0131_1_S,0,2,200,1,1,37,129,111,S4,1,cin,211922.8791,39,2,0.826241024999035,NaN,NaN
conv2,Crackles0004_1_S,0,2,200,7,76,1,80,129,S4,1,cin,211922.8791,40,2,0.856317894998938,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,3,200,5,1,45,129,61,S4,1,cin,211922.8791,41,2,0.769441039998128,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,1,200,10,100,1,19,129,S4,1,cin,211922.8791,42,2,0.673462630000358,NaN,NaN
conv2,Gravel0097_1_S,0,3,200,4,114,1,23,129,S4,1,cin,211922.8791,43,3,0.752798229998007,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,2,200,9,76,1,14,129,S4,1,cin,211922.8791,44,2,0.560018655000022,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,3,200,5,1,106,129,79,S4,1,cin,211922.8791,45,1,0.903110305000155,NaN,NaN
conv3,Vegetables0024_1_S,1,1,200,3,1,76,129,120,S4,1,cin,211922.8791,46,2,0.744315904999894,NaN,NaN
conv3,FoodVarious0001_1_S,0,2,200,8,120,1,108,129,S4,1,cin,211922.8791,47,2,0.87644522499977,NaN,NaN
conv3,GrassDead0131_1_S,0,2,200,5,1,109,129,26,S4,1,cin,211922.8791,48,2,0.90384461999929,NaN,NaN
PS,Scrapyard0033_1_S,0,3,200,4,1,78,129,50,S4,1,cin,211922.8791,49,2,0.720592099998612,NaN,NaN
conv1,FoodVarious0001_1_S,0,1,200,9,106,1,98,129,S4,1,cin,211922.8791,50,1,0.699106905000008,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,1,200,1,1,79,129,88,S4,1,cin,211922.8791,51,1,0.626557269999466,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,200,6,1,16,129,68,S4,1,cin,211922.8791,52,2,0.807530190000762,NaN,NaN
PS,Scrapyard0033_1_S,1,3,200,3,1,23,129,113,S4,1,cin,211922.8791,53,2,0.751155409998319,NaN,NaN
conv3,Gravel0097_1_S,1,1,200,8,14,1,122,129,S4,1,cin,211922.8791,54,2,0.819094934999157,NaN,NaN
conv4,FoodVarious0001_1_S,0,3,200,2,1,62,129,101,S4,1,cin,211922.8791,55,1,0.704451959998551,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,3,200,8,106,1,47,129,S4,1,cin,211922.8791,56,3,0.603872389998287,NaN,NaN
conv1,BrickRound0043_1_S,1,1,200,8,1,56,129,124,S4,1,cin,211922.8791,57,2,0.771064384998681,NaN,NaN
conv3,Vegetables0024_1_S,1,2,200,9,63,1,103,129,S4,1,cin,211922.8791,58,3,0.862546289999955,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,2,200,2,2,1,57,129,S4,1,cin,211922.8791,59,1,1.04710218499895,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,200,6,4,1,39,129,S4,1,cin,211922.8791,60,2,0.632528574999014,NaN,NaN
conv5,Scrapyard0033_1_S,1,2,200,3,12,1,31,129,S4,1,cin,211922.8791,61,2,0.712947719999647,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,200,2,13,1,45,129,S4,1,cin,211922.8791,62,1,0.857759759999681,NaN,NaN
conv3,Carpet0047_1_S,0,1,200,4,1,3,129,38,S4,1,cin,211922.8791,63,2,0.876427934997992,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,3,200,2,1,59,129,34,S4,1,cin,211922.8791,64,3,0.813284544999988,NaN,NaN
conv5,Crackles0004_1_S,1,1,200,1,1,116,129,121,S4,1,cin,211922.8791,65,3,1.01057420999859,NaN,NaN
