image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,Carpet0047_1_S,0,1,200,6,70,1,6,129,S3,1,cin,212563.9493,18,1,0.734824629999821,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,200,8,1,63,129,79,S3,1,cin,212563.9493,19,3,0.847110979999798,NaN,NaN
conv2,FoodVarious0001_1_S,0,3,200,7,1,31,129,120,S3,1,cin,212563.9493,20,2,0.714798845000132,NaN,NaN
conv5,GrassDead0131_1_S,1,2,200,1,1,73,129,95,S3,1,cin,212563.9493,21,2,0.970694424999692,NaN,NaN
conv4,Carpet0047_1_S,1,1,200,9,1,90,129,41,S3,1,cin,212563.9493,22,1,0.996828724999887,NaN,NaN
PS,Vegetables0024_1_S,0,3,200,9,2,1,64,129,S3,1,cin,212563.9493,23,3,1.05836972999987,NaN,NaN
PS,Scrapyard0033_1_S,0,2,200,10,18,1,25,129,S3,1,cin,212563.9493,24,3,1.05203636999977,NaN,NaN
conv1,GrassDead0131_1_S,1,1,200,1,1,8,129,97,S3,1,cin,212563.9493,25,1,0.985722719999558,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,3,200,6,1,16,129,22,S3,1,cin,212563.9493,26,2,0.986546215000089,NaN,NaN
conv5,Gravel0097_1_S,1,1,200,3,1,28,129,103,S3,1,cin,212563.9493,27,1,0.851116755000021,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,1,27,1,92,129,S3,1,cin,212563.9493,28,2,0.894033025000226,NaN,NaN
PS,Scrapyard0033_1_S,1,2,200,1,1,54,129,109,S3,1,cin,212563.9493,29,1,0.844625344999713,NaN,NaN
conv4,Vegetables0024_1_S,0,1,200,1,1,86,129,126,S3,1,cin,212563.9493,30,1,0.927619609999965,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,3,200,7,1,74,129,65,S3,1,cin,212563.9493,31,2,0.794311554999695,NaN,NaN
conv3,Scrapyard0033_1_S,0,3,200,6,1,90,129,53,S3,1,cin,212563.9493,32,1,0.600219204999576,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,200,6,1,97,129,28,S3,1,cin,212563.9493,33,2,0.89011827000013,NaN,NaN
conv1,Gravel0097_1_S,0,1,200,1,72,1,52,129,S3,1,cin,212563.9493,34,1,0.59597528499944,NaN,NaN
conv3,Vegetables0024_1_S,1,1,200,6,1,45,129,124,S3,1,cin,212563.9493,35,1,0.68098982499987,NaN,NaN
conv4,GrassDead0131_1_S,0,2,200,2,1,53,129,112,S3,1,cin,212563.9493,36,1,0.57335758499994,NaN,NaN
conv3,Crackles0004_1_S,0,1,200,2,1,56,129,43,S3,1,cin,212563.9493,37,1,0.800747369999954,NaN,NaN
PS,Vegetables0024_1_S,1,1,200,5,56,1,12,129,S3,1,cin,212563.9493,38,1,0.751047034999829,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,2,200,10,1,6,129,1,S3,1,cin,212563.9493,39,1,0.657590699999673,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,200,4,53,1,53,129,S3,1,cin,212563.9493,40,1,0.713925850000123,NaN,NaN
conv5,Crackles0004_1_S,0,1,200,5,127,1,128,129,S3,1,cin,212563.9493,41,1,1.12455026499993,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,1,200,9,21,1,10,129,S3,1,cin,212563.9493,42,1,0.882205720000002,NaN,NaN
conv1,Vegetables0024_1_S,1,1,200,10,1,28,129,19,S3,1,cin,212563.9493,43,1,0.736243110000032,NaN,NaN
conv3,Gravel0097_1_S,0,2,200,3,101,1,4,129,S3,1,cin,212563.9493,44,1,0.674014780000107,NaN,NaN
PS,FlowerBeds0044_1_S,1,1,200,9,1,73,129,13,S3,1,cin,212563.9493,45,1,0.631054089999907,NaN,NaN
PS,BrickRound0043_1_S,1,2,200,3,1,92,129,108,S3,1,cin,212563.9493,46,1,0.545481449999443,NaN,NaN
conv1,FoodVarious0001_1_S,0,2,200,10,47,1,8,129,S3,1,cin,212563.9493,47,1,0.564275554999767,NaN,NaN
conv4,Scrapyard0033_1_S,0,1,200,5,1,49,129,49,S3,1,cin,212563.9493,48,1,0.610930769999868,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,200,8,34,1,56,129,S3,1,cin,212563.9493,49,2,0.859860499999741,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,200,8,1,71,129,121,S3,1,cin,212563.9493,50,1,0.691892949999783,NaN,NaN
conv1,Carpet0047_1_S,0,2,200,9,28,1,102,129,S3,1,cin,212563.9493,51,1,0.575800874999459,NaN,NaN
conv4,BrickRound0043_1_S,1,3,200,7,1,29,129,87,S3,1,cin,212563.9493,52,1,0.591864319999786,NaN,NaN
conv3,MetalFloorsBare0024_1_S,0,1,200,3,1,26,129,34,S3,1,cin,212563.9493,53,1,0.498877414999697,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,1,200,1,103,1,54,129,S3,1,cin,212563.9493,54,1,0.647485970000162,NaN,NaN
conv1,Scrapyard0033_1_S,0,1,200,8,1,88,129,93,S3,1,cin,212563.9493,55,2,0.845382120000068,NaN,NaN
conv4,Crackles0004_1_S,0,2,200,8,11,1,72,129,S3,1,cin,212563.9493,56,1,0.733772119999685,NaN,NaN
PS,FlowerBeds0044_1_S,1,1,200,6,83,1,15,129,S3,1,cin,212563.9493,57,1,0.645701939999526,NaN,NaN
PS,GrassDead0131_1_S,0,1,200,5,58,1,13,129,S3,1,cin,212563.9493,58,1,0.497999210000216,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,1,200,8,1,54,129,61,S3,1,cin,212563.9493,59,1,0.502839849999873,NaN,NaN
conv2,Vegetables0024_1_S,1,2,200,7,116,1,83,129,S3,1,cin,212563.9493,60,1,0.760693170000195,NaN,NaN
conv2,Scrapyard0033_1_S,0,1,200,1,1,98,129,13,S3,1,cin,212563.9493,61,1,0.813293194999915,NaN,NaN
PS,Crackles0004_1_S,0,1,200,1,31,1,65,129,S3,1,cin,212563.9493,62,1,0.912010344999544,NaN,NaN
conv1,BrickRound0043_1_S,1,2,200,5,43,1,9,129,S3,1,cin,212563.9493,63,3,0,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,1,200,4,8,1,52,129,S3,1,cin,212563.9493,64,1,0.773119444999793,NaN,NaN
conv5,FoodVarious0001_1_S,1,2,200,4,28,1,61,129,S3,1,cin,212563.9493,65,2,0.839993339999637,NaN,NaN
conv5,GrassDead0131_1_S,0,1,200,2,79,1,50,129,S3,1,cin,212563.9493,66,1,0.667192769999929,NaN,NaN
conv4,Vegetables0024_1_S,0,1,200,3,30,1,23,129,S3,1,cin,212563.9493,67,2,1.07795370999975,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,3,200,5,16,1,98,129,S3,1,cin,212563.9493,68,3,1.08114916500017,NaN,NaN
PS,Carpet0047_1_S,1,3,200,6,13,1,116,129,S3,1,cin,212563.9493,69,2,0.886449404999894,NaN,NaN
conv3,Scrapyard0033_1_S,1,3,200,6,1,101,129,1,S3,1,cin,212563.9493,70,2,1.04623955499983,NaN,NaN
conv1,Crackles0004_1_S,0,2,200,1,5,1,38,129,S3,1,cin,212563.9493,71,2,0.818743344999803,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,2,200,10,1,122,129,98,S3,1,cin,212563.9493,72,2,0,NaN,NaN
conv1,FoodVarious0001_1_S,0,1,200,3,6,1,100,129,S3,1,cin,212563.9493,73,1,0.775159369999983,NaN,NaN
conv3,Carpet0047_1_S,1,2,200,10,5,1,93,129,S3,1,cin,212563.9493,74,2,0.698157729999821,NaN,NaN
conv4,FlowerBeds0044_1_S,1,2,200,2,71,1,63,129,S3,1,cin,212563.9493,75,1,0.819007335000151,NaN,NaN
conv5,Gravel0097_1_S,1,2,200,2,84,1,122,129,S3,1,cin,212563.9493,76,2,0.695957669999643,NaN,NaN
conv1,GrassDead0131_1_S,1,3,200,7,70,1,128,129,S3,1,cin,212563.9493,77,3,1.19826940999974,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,2,200,1,1,63,129,63,S3,1,cin,212563.9493,78,2,0.777796620000117,NaN,NaN
conv1,Carpet0047_1_S,1,3,200,10,1,42,129,28,S3,1,cin,212563.9493,79,3,0.926289409999754,NaN,NaN
conv4,Gravel0097_1_S,0,1,200,2,53,1,102,129,S3,1,cin,212563.9493,80,1,0.879848499999753,NaN,NaN
conv3,Vegetables0024_1_S,1,2,200,6,1,60,129,11,S3,1,cin,212563.9493,81,3,0.956723019999572,NaN,NaN
conv4,Crackles0004_1_S,1,1,200,6,1,65,129,50,S3,1,cin,212563.9493,82,2,0.825658459999886,NaN,NaN
conv1,Carpet0047_1_S,0,2,200,3,1,59,129,126,S3,1,cin,212563.9493,83,2,0.730275479999818,NaN,NaN
conv4,GrassDead0131_1_S,1,2,200,6,1,41,129,78,S3,1,cin,212563.9493,84,1,0.839463179999711,NaN,NaN
conv4,BrickRound0043_1_S,1,3,200,10,1,37,129,24,S3,1,cin,212563.9493,85,1,1.17629086499983,NaN,NaN
conv3,Gravel0097_1_S,1,1,200,2,23,1,127,129,S3,1,cin,212563.9493,86,1,1.07903296999984,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,2,200,7,30,1,109,129,S3,1,cin,212563.9493,87,1,0.918905125000038,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,200,4,99,1,28,129,S3,1,cin,212563.9493,88,1,0.84342560999994,NaN,NaN
PS,FoodVarious0001_1_S,0,3,200,7,5,1,67,129,S3,1,cin,212563.9493,89,2,1.20288089999985,NaN,NaN
conv5,Vegetables0024_1_S,1,3,200,6,42,1,10,129,S3,1,cin,212563.9493,90,na,NaN,NaN,NaN
conv1,Crackles0004_1_S,1,3,200,7,1,93,129,15,S3,1,cin,212563.9493,91,na,NaN,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,200,9,32,1,20,129,S3,1,cin,212563.9493,92,2,0.820130609999978,NaN,NaN
conv3,FlowerBeds0044_1_S,1,3,200,2,1,68,129,125,S3,1,cin,212563.9493,93,2,0,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,1,200,3,1,126,129,88,S3,1,cin,212563.9493,94,1,0.720451219999632,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,2,200,3,34,1,40,129,S3,1,cin,212563.9493,95,1,0.870705844999975,NaN,NaN
conv4,RooftilesCeramic0037_1_S,0,3,200,2,45,1,60,129,S3,1,cin,212563.9493,96,na,NaN,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,3,200,8,15,1,40,129,S3,1,cin,212563.9493,97,na,NaN,NaN,NaN
conv4,Carpet0047_1_S,0,3,200,5,62,1,63,129,S3,1,cin,212563.9493,98,na,NaN,NaN,NaN
conv4,GrassDead0131_1_S,0,3,200,1,1,7,129,8,S3,1,cin,212563.9493,99,1,0.865188034999846,NaN,NaN
conv5,FoodVarious0001_1_S,0,3,200,1,103,1,2,129,S3,1,cin,212563.9493,100,1,0.878790974999902,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,1,200,5,73,1,125,129,S3,1,cin,212563.9493,101,2,0.903843614999914,NaN,NaN
conv3,GrassDead0131_1_S,1,2,200,1,1,16,129,81,S3,1,cin,212563.9493,102,2,1.15451596999992,NaN,NaN
conv4,Vegetables0024_1_S,0,1,200,3,1,6,129,39,S3,1,cin,212563.9493,103,3,0.957987139999659,NaN,NaN
conv3,FlowerBeds0044_1_S,0,3,200,7,1,119,129,12,S3,1,cin,212563.9493,104,2,1.1201848249998,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,1,200,8,1,87,129,85,S3,1,cin,212563.9493,105,2,1.17462288500019,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,200,3,89,1,114,129,S3,1,cin,212563.9493,106,2,0.950352374999966,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,1,200,4,19,1,83,129,S3,1,cin,212563.9493,107,2,1.01714665000009,NaN,NaN
conv2,Carpet0047_1_S,1,1,200,6,1,10,129,24,S3,1,cin,212563.9493,108,2,0.945921389999512,NaN,NaN
conv1,Scrapyard0033_1_S,0,3,200,9,11,1,67,129,S3,1,cin,212563.9493,109,2,0.992148124999858,NaN,NaN
PS,BrickRound0043_1_S,1,1,200,7,1,120,129,116,S3,1,cin,212563.9493,110,2,1.04548335999971,NaN,NaN
PS,FoodVarious0001_1_S,0,1,200,8,73,1,19,129,S3,1,cin,212563.9493,111,2,0.956110899999658,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,200,9,1,69,129,61,S3,1,cin,212563.9493,112,3,1.00256889000002,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,2,200,7,1,23,129,61,S3,1,cin,212563.9493,113,2,1.1251131099998,NaN,NaN
conv5,Carpet0047_1_S,1,1,200,10,66,1,61,129,S3,1,cin,212563.9493,114,2,0.76938680000012,NaN,NaN
conv2,GrassDead0131_1_S,1,3,200,9,106,1,22,129,S3,1,cin,212563.9493,115,1,0.801022959999955,NaN,NaN
conv2,Gravel0097_1_S,0,1,200,2,27,1,6,129,S3,1,cin,212563.9493,116,1,0.736292290000165,NaN,NaN
PS,PaperCrumpled0004_1_S,0,3,200,10,104,1,32,129,S3,1,cin,212563.9493,117,1,0.803902709999875,NaN,NaN
conv4,BrickRound0043_1_S,1,2,200,9,1,108,129,8,S3,1,cin,212563.9493,118,2,0.780489154999941,NaN,NaN
conv5,GrassDead0131_1_S,0,1,200,2,1,69,129,72,S3,1,cin,212563.9493,119,3,0.860739604999708,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,3,200,9,51,1,107,129,S3,1,cin,212563.9493,120,3,0.750157099999797,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,200,4,1,113,129,63,S3,1,cin,212563.9493,121,3,0.588368769999761,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,2,200,7,11,1,77,129,S3,1,cin,212563.9493,122,2,0.608100384999943,NaN,NaN
conv1,Gravel0097_1_S,1,2,200,5,1,45,129,6,S3,1,cin,212563.9493,123,2,0.637045434999436,NaN,NaN
conv4,RooftilesCeramic0037_1_S,0,3,200,5,102,1,54,129,S3,1,cin,212563.9493,124,2,0.535257374999674,NaN,NaN
conv3,Carpet0047_1_S,1,3,200,6,1,95,129,38,S3,1,cin,212563.9493,125,3,0.463488225000219,NaN,NaN
conv1,Crackles0004_1_S,0,1,200,5,81,1,59,129,S3,1,cin,212563.9493,126,1,0.782881650000036,NaN,NaN
conv2,GrassDead0131_1_S,0,1,200,2,34,1,53,129,S3,1,cin,212563.9493,127,2,0.786727960000007,NaN,NaN
conv3,Gravel0097_1_S,0,3,200,1,94,1,70,129,S3,1,cin,212563.9493,128,3,0.920445084999756,NaN,NaN
PS,BrickRound0043_1_S,1,3,200,4,1,32,129,72,S3,1,cin,212563.9493,129,2,0.991969704999519,NaN,NaN
conv2,Scrapyard0033_1_S,1,3,200,8,1,42,129,74,S3,1,cin,212563.9493,130,2,0.741769394999665,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,1,200,6,4,1,49,129,S3,1,cin,212563.9493,131,2,0.502621199999794,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,3,200,6,52,1,115,129,S3,1,cin,212563.9493,132,2,0.62982435999993,NaN,NaN
PS,Crackles0004_1_S,0,2,200,10,102,1,14,129,S3,1,cin,212563.9493,133,2,0.917697044999841,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,3,200,4,20,1,94,129,S3,1,cin,212563.9493,134,3,0.783232454999506,NaN,NaN
conv5,Gravel0097_1_S,0,1,200,5,57,1,121,129,S3,1,cin,212563.9493,135,2,0.772486285000014,NaN,NaN
conv1,Scrapyard0033_1_S,0,3,200,6,102,1,1,129,S3,1,cin,212563.9493,136,3,0.735601934999977,NaN,NaN
conv2,Carpet0047_1_S,0,2,200,9,1,110,129,32,S3,1,cin,212563.9493,137,1,0.76281734999975,NaN,NaN
conv1,FoodVarious0001_1_S,1,3,200,4,1,70,129,14,S3,1,cin,212563.9493,138,2,0.917793964999873,NaN,NaN
conv3,MetalFloorsBare0024_1_S,0,2,200,7,56,1,85,129,S3,1,cin,212563.9493,139,2,0.676181029999952,NaN,NaN
conv1,Crackles0004_1_S,1,2,200,7,28,1,44,129,S3,1,cin,212563.9493,140,2,0.809069644999454,NaN,NaN
conv5,Scrapyard0033_1_S,1,2,200,4,1,20,129,96,S3,1,cin,212563.9493,141,2,0.717072669999652,NaN,NaN
conv4,FlowerBeds0044_1_S,0,3,200,9,127,1,12,129,S3,1,cin,212563.9493,142,2,0.913906020000013,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,1,200,1,120,1,90,129,S3,1,cin,212563.9493,143,1,0.805739174999871,NaN,NaN
conv3,BrickRound0043_1_S,0,3,200,7,1,113,129,113,S3,1,cin,212563.9493,144,2,0.911883199999465,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,2,200,9,1,34,129,15,S3,1,cin,212563.9493,145,2,1.04577688499967,NaN,NaN
PS,Carpet0047_1_S,1,2,200,1,1,36,129,113,S3,1,cin,212563.9493,146,2,0.843140859999949,NaN,NaN
conv3,Crackles0004_1_S,1,1,200,6,1,108,129,73,S3,1,cin,212563.9493,147,1,0.969565564999812,NaN,NaN
PS,Gravel0097_1_S,1,1,200,9,113,1,46,129,S3,1,cin,212563.9493,148,2,1.12788694999972,NaN,NaN
PS,FoodVarious0001_1_S,0,1,200,4,103,1,109,129,S3,1,cin,212563.9493,149,1,0.930911939999532,NaN,NaN
conv3,Vegetables0024_1_S,0,3,200,5,67,1,81,129,S3,1,cin,212563.9493,150,2,1.05401739499985,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,3,200,6,1,59,129,127,S3,1,cin,212563.9493,151,3,0.924656740000046,NaN,NaN
conv4,FlowerBeds0044_1_S,1,1,200,10,1,87,129,38,S3,1,cin,212563.9493,152,2,1.11072624000008,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,200,3,1,7,129,105,S3,1,cin,212563.9493,153,2,1.05665425999996,NaN,NaN
conv4,Crackles0004_1_S,0,3,200,1,24,1,121,129,S3,1,cin,212563.9493,154,2,1.20207649999975,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,2,200,4,1,26,129,76,S3,1,cin,212563.9493,155,2,1.02002632499989,NaN,NaN
conv3,Scrapyard0033_1_S,1,3,200,4,1,108,129,28,S3,1,cin,212563.9493,156,2,0.743421364999904,NaN,NaN
conv4,Gravel0097_1_S,0,2,200,10,1,41,129,66,S3,1,cin,212563.9493,157,2,0.793138534999798,NaN,NaN
conv5,BrickRound0043_1_S,0,3,200,10,95,1,119,129,S3,1,cin,212563.9493,158,1,0.965217800000119,NaN,NaN
conv3,FoodVarious0001_1_S,0,1,200,3,31,1,82,129,S3,1,cin,212563.9493,159,2,0.789992569999868,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,8,1,82,129,93,S3,1,cin,212563.9493,160,2,1.12281798999993,NaN,NaN
conv5,GrassDead0131_1_S,0,3,200,10,25,1,122,129,S3,1,cin,212563.9493,161,2,0.869396520000009,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,1,200,6,49,1,58,129,S3,1,cin,212563.9493,162,1,0.714002494999477,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,200,7,1,36,129,3,S3,1,cin,212563.9493,163,2,0.898687354999765,NaN,NaN
conv5,BrickRound0043_1_S,0,1,200,8,47,1,125,129,S3,1,cin,212563.9493,164,2,1.1770087699997,NaN,NaN
conv1,FoodVarious0001_1_S,0,2,200,4,123,1,87,129,S3,1,cin,212563.9493,165,2,0,NaN,NaN
PS,Scrapyard0033_1_S,0,2,200,8,82,1,66,129,S3,1,cin,212563.9493,166,2,1.09843685999977,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,3,200,8,1,25,129,83,S3,1,cin,212563.9493,167,3,0.829079219999585,NaN,NaN
PS,FlowerBeds0044_1_S,1,2,200,2,99,1,127,129,S3,1,cin,212563.9493,168,2,1.06236915499949,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,3,200,7,1,3,129,53,S3,1,cin,212563.9493,169,1,0,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,2,200,7,65,1,84,129,S3,1,cin,212563.9493,170,2,0.788797924999926,NaN,NaN
conv1,Vegetables0024_1_S,0,2,200,1,34,1,16,129,S3,1,cin,212563.9493,171,2,0.653895264999846,NaN,NaN
conv4,Carpet0047_1_S,0,1,200,2,1,21,129,41,S3,1,cin,212563.9493,172,1,1.07186728499983,NaN,NaN
conv2,GrassDead0131_1_S,1,1,200,4,1,69,129,126,S3,1,cin,212563.9493,173,2,0.976787144999889,NaN,NaN
conv2,FoodVarious0001_1_S,1,1,200,8,79,1,110,129,S3,1,cin,212563.9493,174,1,1.0137522949999,NaN,NaN
conv1,Carpet0047_1_S,0,1,200,7,46,1,33,129,S3,1,cin,212563.9493,175,na,NaN,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,200,4,23,1,119,129,S3,1,cin,212563.9493,176,1,0.872989524999866,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,200,9,47,1,84,129,S3,1,cin,212563.9493,177,2,1.07959935999997,NaN,NaN
conv4,Crackles0004_1_S,1,3,200,4,12,1,121,129,S3,1,cin,212563.9493,178,2,1.01463878000004,NaN,NaN
conv2,GrassDead0131_1_S,1,2,200,1,1,30,129,53,S3,1,cin,212563.9493,179,1,1.14224130499997,NaN,NaN
conv1,FlowerBeds0044_1_S,0,1,200,8,1,83,129,90,S3,1,cin,212563.9493,180,1,0,NaN,NaN
conv3,Vegetables0024_1_S,0,1,200,1,1,78,129,26,S3,1,cin,212563.9493,181,2,0.636678849999953,NaN,NaN
conv1,GrassDead0131_1_S,1,2,200,2,1,125,129,112,S3,1,cin,212563.9493,182,2,0.965597004999836,NaN,NaN
conv1,Gravel0097_1_S,1,3,200,5,1,22,129,41,S3,1,cin,212563.9493,183,1,0.870522169999731,NaN,NaN
PS,Crackles0004_1_S,0,3,200,8,1,54,129,66,S3,1,cin,212563.9493,184,2,0.936859809999987,NaN,NaN
conv4,BrickRound0043_1_S,0,1,200,1,119,1,101,129,S3,1,cin,212563.9493,185,1,0,NaN,NaN
conv1,FlowerBeds0044_1_S,1,2,200,7,1,21,129,80,S3,1,cin,212563.9493,186,2,0.714641505000145,NaN,NaN
conv5,Crackles0004_1_S,0,2,200,1,1,109,129,109,S3,1,cin,212563.9493,187,2,0,NaN,NaN
conv2,Carpet0047_1_S,0,1,200,10,78,1,47,129,S3,1,cin,212563.9493,188,2,0.90460336499973,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,4,75,1,57,129,S3,1,cin,212563.9493,189,1,1.01677148999988,NaN,NaN
conv1,FlowerBeds0044_1_S,1,3,200,10,60,1,79,129,S3,1,cin,212563.9493,190,2,0.979465959999743,NaN,NaN
PS,BrickRound0043_1_S,1,3,200,8,1,61,129,28,S3,1,cin,212563.9493,191,1,1.12067587000001,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,200,9,5,1,32,129,S3,1,cin,212563.9493,192,2,0.956405729999915,NaN,NaN
conv3,Crackles0004_1_S,0,1,200,4,1,114,129,110,S3,1,cin,212563.9493,193,2,1.16580953499943,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,3,200,8,47,1,95,129,S3,1,cin,212563.9493,194,3,1.04467145499984,NaN,NaN
conv1,Scrapyard0033_1_S,0,2,200,7,97,1,15,129,S3,1,cin,212563.9493,195,2,0.704345979999744,NaN,NaN
conv4,FoodVarious0001_1_S,0,1,200,9,1,75,129,72,S3,1,cin,212563.9493,196,3,0.923976734999997,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,3,200,2,1,98,129,13,S3,1,cin,212563.9493,197,2,0,NaN,NaN
conv2,BrickRound0043_1_S,0,2,200,5,1,64,129,41,S3,1,cin,212563.9493,198,2,1.20459471999948,NaN,NaN
conv4,Scrapyard0033_1_S,1,2,200,4,54,1,76,129,S3,1,cin,212563.9493,199,3,1.19036795999955,NaN,NaN
conv4,Carpet0047_1_S,0,3,200,2,1,43,129,50,S3,1,cin,212563.9493,200,2,0.737297050000052,NaN,NaN
conv5,BrickRound0043_1_S,0,2,200,10,47,1,65,129,S3,1,cin,212563.9493,201,2,0.899157315000139,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,1,200,8,72,1,39,129,S3,1,cin,212563.9493,202,2,0.751156265000191,NaN,NaN
conv4,Scrapyard0033_1_S,1,2,200,7,1,87,129,82,S3,1,cin,212563.9493,203,2,0.698967284999526,NaN,NaN
conv1,Gravel0097_1_S,1,1,200,4,70,1,77,129,S3,1,cin,212563.9493,204,2,0.748598514999685,NaN,NaN
conv4,FoodVarious0001_1_S,1,1,200,2,88,1,105,129,S3,1,cin,212563.9493,205,1,0.965376864999598,NaN,NaN
conv4,Carpet0047_1_S,1,2,200,5,1,59,129,36,S3,1,cin,212563.9493,206,2,0.916163239999605,NaN,NaN
conv2,Gravel0097_1_S,1,1,200,5,99,1,127,129,S3,1,cin,212563.9493,207,1,1.09761168499972,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,200,8,94,1,63,129,S3,1,cin,212563.9493,208,1,1.14552483999978,NaN,NaN
