image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
PS,FoodVarious0001_1_S,0,3,200,5,46,1,18,129,cf,4,cin,211599.743,19,1,1.09569244500017,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,4,49,1,1,129,cf,4,cin,211599.743,20,3,0.995276589999776,NaN,NaN
conv3,Scrapyard0033_1_S,0,1,200,8,41,1,13,129,cf,4,cin,211599.743,21,3,0.816458794999562,NaN,NaN
conv3,Crackles0004_1_S,0,3,200,6,8,1,24,129,cf,4,cin,211599.743,22,3,0.742154239999763,NaN,NaN
conv4,FoodVarious0001_1_S,1,2,200,7,102,1,111,129,cf,4,cin,211599.743,23,1,0.852478769999834,NaN,NaN
conv3,BrickRound0043_1_S,0,2,200,3,112,1,117,129,cf,4,cin,211599.743,24,2,0.929412814999523,NaN,NaN
conv4,Crackles0004_1_S,0,2,200,9,1,22,129,79,cf,4,cin,211599.743,25,3,0.911962260000109,NaN,NaN
conv3,Carpet0047_1_S,0,2,200,9,1,4,129,122,cf,4,cin,211599.743,26,3,0.885746599999038,NaN,NaN
conv3,Scrapyard0033_1_S,1,3,200,1,1,25,129,102,cf,4,cin,211599.743,27,3,0.936792034999598,NaN,NaN
conv3,FoodVarious0001_1_S,0,2,200,3,1,3,129,8,cf,4,cin,211599.743,28,3,1.00396954499956,NaN,NaN
PS,BrickRound0043_1_S,1,3,200,7,1,122,129,65,cf,4,cin,211599.743,29,3,0.930224269999599,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,2,200,1,21,1,81,129,cf,4,cin,211599.743,30,2,0.908455944999332,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,200,6,1,1,129,2,cf,4,cin,211599.743,31,3,1.11154723999971,NaN,NaN
PS,FlowerBeds0044_1_S,1,2,200,9,77,1,44,129,cf,4,cin,211599.743,32,2,0.95532465999986,NaN,NaN
conv3,GrassDead0131_1_S,0,3,200,5,41,1,123,129,cf,4,cin,211599.743,33,3,0.70177625999986,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,1,200,1,11,1,62,129,cf,4,cin,211599.743,34,3,0.916745689999516,NaN,NaN
conv4,FoodVarious0001_1_S,1,1,200,10,1,98,129,20,cf,4,cin,211599.743,35,1,0.990021564999552,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,200,5,99,1,126,129,cf,4,cin,211599.743,36,2,0.83545875999971,NaN,NaN
conv4,BrickRound0043_1_S,1,1,200,1,1,63,129,90,cf,4,cin,211599.743,37,3,0.723639404999631,NaN,NaN
conv2,Vegetables0024_1_S,1,3,200,7,1,42,129,13,cf,4,cin,211599.743,38,3,0.707063614999242,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,200,1,46,1,75,129,cf,4,cin,211599.743,39,1,0.798697174998779,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,2,200,6,119,1,2,129,cf,4,cin,211599.743,40,3,0.653914414999235,NaN,NaN
conv1,Gravel0097_1_S,0,3,200,10,98,1,108,129,cf,4,cin,211599.743,41,3,0.620068839999476,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,200,6,1,30,129,40,cf,4,cin,211599.743,42,3,0.700244130000101,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,2,200,10,1,123,129,80,cf,4,cin,211599.743,43,1,0.733121590000337,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,6,78,1,78,129,cf,4,cin,211599.743,44,3,0.731854109999404,NaN,NaN
conv1,Gravel0097_1_S,1,3,200,9,1,99,129,94,cf,4,cin,211599.743,45,2,1.10343547999946,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,200,2,1,32,129,65,cf,4,cin,211599.743,46,1,0.865576594999766,NaN,NaN
conv5,Crackles0004_1_S,0,1,200,9,1,4,129,81,cf,4,cin,211599.743,47,3,0.64744963999965,NaN,NaN
conv5,Gravel0097_1_S,1,1,200,4,1,37,129,126,cf,4,cin,211599.743,48,3,0.611409449999883,NaN,NaN
conv2,GrassDead0131_1_S,1,3,200,1,1,56,129,114,cf,4,cin,211599.743,49,3,0.696878824999658,NaN,NaN
conv1,Vegetables0024_1_S,0,2,200,2,83,1,94,129,cf,4,cin,211599.743,50,2,0.675319849999141,NaN,NaN
conv1,Carpet0047_1_S,1,2,200,3,47,1,72,129,cf,4,cin,211599.743,51,2,0.789568524999595,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,200,2,1,85,129,7,cf,4,cin,211599.743,52,1,0.746550014999229,NaN,NaN
conv3,BrickRound0043_1_S,0,3,200,3,23,1,73,129,cf,4,cin,211599.743,53,3,0.699392214999534,NaN,NaN
PS,Vegetables0024_1_S,0,2,200,7,1,42,129,55,cf,4,cin,211599.743,54,2,0.799163245000273,NaN,NaN
conv3,Crackles0004_1_S,1,2,200,5,1,66,129,68,cf,4,cin,211599.743,55,3,0.740430599998945,NaN,NaN
conv1,Carpet0047_1_S,1,2,200,3,42,1,45,129,cf,4,cin,211599.743,56,2,0.809568134999608,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,200,5,110,1,72,129,cf,4,cin,211599.743,57,3,0.766424935000032,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,1,200,2,1,75,129,78,cf,4,cin,211599.743,58,1,0.722106019999956,NaN,NaN
conv2,Crackles0004_1_S,1,2,200,9,1,106,129,59,cf,4,cin,211599.743,59,2,0.71326225499979,NaN,NaN
conv4,Carpet0047_1_S,1,2,200,4,92,1,75,129,cf,4,cin,211599.743,60,3,0.807311714999742,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,200,1,1,39,129,64,cf,4,cin,211599.743,61,2,0.796320880000167,NaN,NaN
conv4,Crackles0004_1_S,0,3,200,6,52,1,36,129,cf,4,cin,211599.743,62,2,1.01152135499979,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,200,9,3,1,85,129,cf,4,cin,211599.743,63,1,0.83759912000005,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,2,200,1,62,1,27,129,cf,4,cin,211599.743,64,2,0.907135679999556,NaN,NaN
conv2,BrickRound0043_1_S,1,1,200,10,14,1,108,129,cf,4,cin,211599.743,65,1,0.893055709999317,NaN,NaN
PS,Gravel0097_1_S,1,3,200,5,23,1,122,129,cf,4,cin,211599.743,66,3,0.956459219999488,NaN,NaN
conv2,Crackles0004_1_S,1,1,200,6,8,1,103,129,cf,4,cin,211599.743,67,2,1.00337953999951,NaN,NaN
PS,GrassDead0131_1_S,0,3,200,7,1,30,129,72,cf,4,cin,211599.743,68,2,1.00897247000012,NaN,NaN
conv4,FlowerBeds0044_1_S,0,1,200,10,104,1,45,129,cf,4,cin,211599.743,69,2,0.977985664999323,NaN,NaN
conv3,BrickRound0043_1_S,0,1,200,4,107,1,20,129,cf,4,cin,211599.743,70,1,0.951524725000127,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,1,200,5,94,1,121,129,cf,4,cin,211599.743,71,1,0.942273995000505,NaN,NaN
conv3,Carpet0047_1_S,1,2,200,8,73,1,32,129,cf,4,cin,211599.743,72,3,0.762310539999817,NaN,NaN
conv2,FoodVarious0001_1_S,1,3,200,4,58,1,123,129,cf,4,cin,211599.743,73,1,0.658106254999439,NaN,NaN
conv4,Gravel0097_1_S,1,2,200,7,1,68,129,89,cf,4,cin,211599.743,74,2,0.716155049999543,NaN,NaN
conv3,Crackles0004_1_S,0,2,200,8,51,1,74,129,cf,4,cin,211599.743,75,3,0.641229890000432,NaN,NaN
PS,FlowerBeds0044_1_S,1,1,200,9,41,1,78,129,cf,4,cin,211599.743,76,3,0.753180699999575,NaN,NaN
conv4,FoodVarious0001_1_S,0,1,200,9,1,34,129,30,cf,4,cin,211599.743,77,1,0.894966384999861,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,1,200,1,1,103,129,13,cf,4,cin,211599.743,78,2,0.96999477999907,NaN,NaN
conv2,Carpet0047_1_S,0,3,200,2,105,1,75,129,cf,4,cin,211599.743,79,3,0.750517454999681,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,200,10,13,1,42,129,cf,4,cin,211599.743,80,2,0.777253964999545,NaN,NaN
conv1,FoodVarious0001_1_S,1,1,200,1,1,26,129,81,cf,4,cin,211599.743,81,1,0.703999764999026,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,4,91,1,42,129,cf,4,cin,211599.743,82,3,0.634242854999684,NaN,NaN
conv5,GrassDead0131_1_S,1,3,200,1,1,26,129,108,cf,4,cin,211599.743,83,3,0.705239934999554,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,200,7,1,57,129,23,cf,4,cin,211599.743,84,2,0.760935960000097,NaN,NaN
conv4,Carpet0047_1_S,0,3,200,1,1,13,129,62,cf,4,cin,211599.743,85,3,0.970493234999594,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,3,200,8,1,14,129,28,cf,4,cin,211599.743,86,2,0.959864044999449,NaN,NaN
conv5,Vegetables0024_1_S,0,3,200,10,1,64,129,78,cf,4,cin,211599.743,87,1,0.934534299999541,NaN,NaN
conv3,MetalFloorsBare0024_1_S,0,1,200,4,1,33,129,4,cf,4,cin,211599.743,88,2,0.729225699999915,NaN,NaN
conv1,Scrapyard0033_1_S,0,1,200,7,103,1,21,129,cf,4,cin,211599.743,89,2,0.85965214999942,NaN,NaN
conv2,GrassDead0131_1_S,0,1,200,3,1,21,129,7,cf,4,cin,211599.743,90,3,0.784983619999366,NaN,NaN
conv2,Gravel0097_1_S,1,3,200,4,1,50,129,13,cf,4,cin,211599.743,91,1,0.784395359999507,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,200,2,114,1,75,129,cf,4,cin,211599.743,92,2,0.614513089999491,NaN,NaN
conv3,BrickRound0043_1_S,0,1,200,9,1,87,129,33,cf,4,cin,211599.743,93,3,0.752961684998809,NaN,NaN
conv4,Vegetables0024_1_S,0,1,200,10,60,1,92,129,cf,4,cin,211599.743,94,1,0.690726529999665,NaN,NaN
PS,FoodVarious0001_1_S,0,1,200,3,2,1,29,129,cf,4,cin,211599.743,95,1,0.793374464999943,NaN,NaN
PS,PaperCrumpled0004_1_S,0,1,200,6,33,1,102,129,cf,4,cin,211599.743,96,3,0.668300599999384,NaN,NaN
conv2,GrassDead0131_1_S,1,1,200,7,1,51,129,101,cf,4,cin,211599.743,97,2,0.73762737999914,NaN,NaN
conv5,FlowerBeds0044_1_S,1,3,200,1,58,1,91,129,cf,4,cin,211599.743,98,2,0.75312355999904,NaN,NaN
conv1,Crackles0004_1_S,1,2,200,6,1,47,129,42,cf,4,cin,211599.743,99,2,0.841136229999393,NaN,NaN
conv5,Vegetables0024_1_S,0,3,200,2,115,1,45,129,cf,4,cin,211599.743,100,2,0.843191424999532,NaN,NaN
conv4,GrassDead0131_1_S,1,3,200,6,1,77,129,92,cf,4,cin,211599.743,101,1,0.767818334999902,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,200,5,10,1,46,129,cf,4,cin,211599.743,102,3,0.816995974999372,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,7,44,1,75,129,cf,4,cin,211599.743,103,2,0.670724679999694,NaN,NaN
PS,Crackles0004_1_S,0,3,200,8,1,73,129,99,cf,4,cin,211599.743,104,2,0.972575529999631,NaN,NaN
conv1,FlowerBeds0044_1_S,0,1,200,5,31,1,33,129,cf,4,cin,211599.743,105,1,0.783899244999702,NaN,NaN
conv4,Vegetables0024_1_S,1,2,200,8,1,110,129,35,cf,4,cin,211599.743,106,3,0.736221174999628,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,3,200,10,3,1,15,129,cf,4,cin,211599.743,107,3,0.889054010000109,NaN,NaN
conv1,Scrapyard0033_1_S,0,1,200,4,1,18,129,2,cf,4,cin,211599.743,108,1,0.848448144999566,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,200,7,18,1,32,129,cf,4,cin,211599.743,109,3,0.732517844999165,NaN,NaN
conv1,GrassDead0131_1_S,1,2,200,9,1,89,129,21,cf,4,cin,211599.743,110,2,0.691549015000419,NaN,NaN
conv4,Crackles0004_1_S,1,3,200,2,1,72,129,95,cf,4,cin,211599.743,111,3,0.954530050000358,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,1,200,3,114,1,31,129,cf,4,cin,211599.743,112,1,0.91846480499953,NaN,NaN
conv4,Carpet0047_1_S,1,1,200,1,25,1,69,129,cf,4,cin,211599.743,113,3,0.842118969999319,NaN,NaN
conv4,Scrapyard0033_1_S,1,1,200,10,58,1,31,129,cf,4,cin,211599.743,114,1,0.817158284999095,NaN,NaN
conv1,Vegetables0024_1_S,0,1,200,2,103,1,30,129,cf,4,cin,211599.743,115,1,1.2937513049992,NaN,NaN
conv1,FoodVarious0001_1_S,1,2,200,5,15,1,122,129,cf,4,cin,211599.743,116,3,0.850718774999223,NaN,NaN
PS,Gravel0097_1_S,1,1,200,6,1,7,129,90,cf,4,cin,211599.743,117,1,0.886671354999635,NaN,NaN
conv2,FlowerBeds0044_1_S,0,1,200,4,1,81,129,60,cf,4,cin,211599.743,118,1,1.0580733099996,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,2,200,5,1,128,129,24,cf,4,cin,211599.743,119,2,0.89315213000009,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,9,16,1,61,129,cf,4,cin,211599.743,120,3,0.632488304999242,NaN,NaN
conv2,Crackles0004_1_S,1,3,200,6,1,68,129,111,cf,4,cin,211599.743,121,2,0.800353314999484,NaN,NaN
PS,Carpet0047_1_S,1,3,200,3,120,1,63,129,cf,4,cin,211599.743,122,1,0.99748137000006,NaN,NaN
conv3,Gravel0097_1_S,1,1,200,10,1,53,129,5,cf,4,cin,211599.743,123,3,0.914011979999486,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,2,200,8,1,85,129,97,cf,4,cin,211599.743,124,2,0.700857329999963,NaN,NaN
conv1,FoodVarious0001_1_S,1,3,200,8,1,105,129,125,cf,4,cin,211599.743,125,3,0.974406024999553,NaN,NaN
conv4,BrickRound0043_1_S,1,1,200,8,16,1,7,129,cf,4,cin,211599.743,126,2,0.931833775000086,NaN,NaN
conv5,Vegetables0024_1_S,0,1,200,7,1,55,129,3,cf,4,cin,211599.743,127,2,0.956542189999709,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,2,1,30,129,22,cf,4,cin,211599.743,128,1,0.809934709999652,NaN,NaN
conv1,FlowerBeds0044_1_S,0,3,200,9,1,69,129,86,cf,4,cin,211599.743,129,3,1.02097382000011,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,1,200,8,122,1,124,129,cf,4,cin,211599.743,130,1,0.860031309999613,NaN,NaN
PS,BrickRound0043_1_S,0,1,200,5,1,123,129,115,cf,4,cin,211599.743,131,3,0.743054360000315,NaN,NaN
conv1,Gravel0097_1_S,1,2,200,1,110,1,84,129,cf,4,cin,211599.743,132,2,0.825373544998911,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,1,200,6,121,1,59,129,cf,4,cin,211599.743,133,3,0.808090954999898,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,200,5,13,1,91,129,cf,4,cin,211599.743,134,3,0.782716719999371,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,2,200,1,74,1,122,129,cf,4,cin,211599.743,135,2,0.869283784999425,NaN,NaN
conv5,Carpet0047_1_S,1,2,200,5,1,66,129,37,cf,4,cin,211599.743,136,2,0.82839823499944,NaN,NaN
PS,Scrapyard0033_1_S,1,3,200,10,2,1,20,129,cf,4,cin,211599.743,137,2,0.878837759999442,NaN,NaN
conv2,Vegetables0024_1_S,0,2,200,7,1,3,129,2,cf,4,cin,211599.743,138,1,0.702839685000072,NaN,NaN
conv4,BrickRound0043_1_S,0,2,200,5,37,1,116,129,cf,4,cin,211599.743,139,3,0.666172354999617,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,2,200,4,115,1,100,129,cf,4,cin,211599.743,140,1,0.826795404998848,NaN,NaN
conv2,Scrapyard0033_1_S,0,1,200,4,85,1,25,129,cf,4,cin,211599.743,141,2,0.719556414999715,NaN,NaN
conv4,Vegetables0024_1_S,0,2,200,5,1,44,129,51,cf,4,cin,211599.743,142,2,0.657972199999676,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,2,200,8,1,66,129,107,cf,4,cin,211599.743,143,2,0.712612339999396,NaN,NaN
conv5,FoodVarious0001_1_S,1,2,200,8,1,19,129,72,cf,4,cin,211599.743,144,1,0.75847582499955,NaN,NaN
conv5,Gravel0097_1_S,1,1,200,1,1,79,129,98,cf,4,cin,211599.743,145,1,0.74986632999935,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,200,5,57,1,61,129,cf,4,cin,211599.743,146,3,0.652907189999496,NaN,NaN
conv4,Carpet0047_1_S,1,2,200,5,18,1,9,129,cf,4,cin,211599.743,147,2,0.673073399999339,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,2,200,3,1,111,129,128,cf,4,cin,211599.743,148,2,0.689487999999983,NaN,NaN
conv5,GrassDead0131_1_S,0,3,200,7,96,1,88,129,cf,4,cin,211599.743,149,3,0.826039879999371,NaN,NaN
conv3,FlowerBeds0044_1_S,0,3,200,10,24,1,19,129,cf,4,cin,211599.743,150,3,0.672524094999972,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,200,5,1,85,129,97,cf,4,cin,211599.743,151,2,0.664399024999511,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,1,200,1,1,48,129,5,cf,4,cin,211599.743,152,1,0.778357454999423,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,3,200,5,18,1,3,129,cf,4,cin,211599.743,153,2,0.951426159999755,NaN,NaN
conv3,FlowerBeds0044_1_S,0,3,200,6,5,1,42,129,cf,4,cin,211599.743,154,2,0.711229274999823,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,2,200,8,1,70,129,90,cf,4,cin,211599.743,155,1,0.766722385000321,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,2,1,90,129,28,cf,4,cin,211599.743,156,3,0.698391804999119,NaN,NaN
conv1,Crackles0004_1_S,1,2,200,4,30,1,57,129,cf,4,cin,211599.743,157,2,0.687766599999122,NaN,NaN
conv1,BrickRound0043_1_S,0,2,200,2,1,15,129,123,cf,4,cin,211599.743,158,2,0.821573084999727,NaN,NaN
PS,Carpet0047_1_S,0,3,200,9,1,97,129,79,cf,4,cin,211599.743,159,1,0.693961404999754,NaN,NaN
PS,Scrapyard0033_1_S,0,3,200,6,47,1,42,129,cf,4,cin,211599.743,160,3,0.680458059999182,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,200,6,93,1,128,129,cf,4,cin,211599.743,161,1,0.713145549999354,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,1,200,10,1,88,129,62,cf,4,cin,211599.743,162,1,0.773555544999908,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,3,200,6,1,40,129,30,cf,4,cin,211599.743,163,3,0.71159086499938,NaN,NaN
PS,Carpet0047_1_S,1,1,200,4,20,1,119,129,cf,4,cin,211599.743,164,3,0.892592064999917,NaN,NaN
conv3,FlowerBeds0044_1_S,0,3,200,1,37,1,53,129,cf,4,cin,211599.743,165,2,0.793906730000344,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,3,47,1,50,129,cf,4,cin,211599.743,166,2,0.898557235000226,NaN,NaN
conv3,GrassDead0131_1_S,0,3,200,5,1,46,129,84,cf,4,cin,211599.743,167,2,0.921441579998827,NaN,NaN
conv4,BrickRound0043_1_S,1,3,200,1,66,1,112,129,cf,4,cin,211599.743,168,1,0.744570684999417,NaN,NaN
conv5,Gravel0097_1_S,0,3,200,1,1,62,129,98,cf,4,cin,211599.743,169,3,0.972507380000025,NaN,NaN
conv4,Crackles0004_1_S,0,2,200,4,100,1,59,129,cf,4,cin,211599.743,170,3,0.693603869999606,NaN,NaN
PS,BrickRound0043_1_S,1,1,200,2,53,1,102,129,cf,4,cin,211599.743,171,1,0.674603704999754,NaN,NaN
conv2,Vegetables0024_1_S,1,3,200,8,55,1,97,129,cf,4,cin,211599.743,172,3,0.807509114999448,NaN,NaN
conv5,GrassDead0131_1_S,1,1,200,6,1,36,129,92,cf,4,cin,211599.743,173,2,0.820211479999671,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,200,8,1,23,129,35,cf,4,cin,211599.743,174,1,0.794898089999151,NaN,NaN
conv4,Vegetables0024_1_S,0,1,200,2,1,19,129,76,cf,4,cin,211599.743,175,3,0.787572889998955,NaN,NaN
conv4,GrassDead0131_1_S,0,2,200,2,1,30,129,70,cf,4,cin,211599.743,176,2,0.751142604999586,NaN,NaN
PS,Scrapyard0033_1_S,1,1,200,6,1,15,129,99,cf,4,cin,211599.743,177,1,0.691100994999033,NaN,NaN
conv4,Gravel0097_1_S,0,1,200,8,1,26,129,92,cf,4,cin,211599.743,178,3,0.67037243499999,NaN,NaN
conv3,RooftilesCeramic0037_1_S,0,2,200,4,1,72,129,112,cf,4,cin,211599.743,179,3,0.747217510000155,NaN,NaN
conv4,GrassDead0131_1_S,1,1,200,8,1,79,129,77,cf,4,cin,211599.743,180,1,0.814949519999573,NaN,NaN
conv2,FlowerBeds0044_1_S,1,3,200,4,49,1,36,129,cf,4,cin,211599.743,181,1,0.874358865000431,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,3,200,9,1,112,129,26,cf,4,cin,211599.743,182,3,0.833879239999987,NaN,NaN
conv1,Gravel0097_1_S,1,2,200,7,24,1,6,129,cf,4,cin,211599.743,183,3,0.738915279999674,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,1,200,2,1,83,129,6,cf,4,cin,211599.743,184,2,0.815344669999831,NaN,NaN
conv1,GrassDead0131_1_S,0,3,200,5,1,81,129,2,cf,4,cin,211599.743,185,3,0.816326374999335,NaN,NaN
conv4,FlowerBeds0044_1_S,1,3,200,5,1,43,129,92,cf,4,cin,211599.743,186,2,0.896493944999747,NaN,NaN
PS,Carpet0047_1_S,0,1,200,7,1,18,129,24,cf,4,cin,211599.743,187,3,0.886340975000167,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,200,2,58,1,51,129,cf,4,cin,211599.743,188,2,0.848996979999356,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,1,200,5,68,1,87,129,cf,4,cin,211599.743,189,1,0.800618360000044,NaN,NaN
conv4,FlowerBeds0044_1_S,0,3,200,1,27,1,51,129,cf,4,cin,211599.743,190,2,0,NaN,NaN
conv2,Crackles0004_1_S,1,3,200,9,88,1,26,129,cf,4,cin,211599.743,191,2,1.15365196999937,NaN,NaN
conv1,Scrapyard0033_1_S,0,1,200,6,9,1,117,129,cf,4,cin,211599.743,192,1,0.835639534999245,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,3,200,8,16,1,7,129,cf,4,cin,211599.743,193,3,0.703737099999671,NaN,NaN
PS,Gravel0097_1_S,0,3,200,9,61,1,14,129,cf,4,cin,211599.743,194,2,0.871840544999941,NaN,NaN
conv1,Vegetables0024_1_S,1,2,200,4,20,1,50,129,cf,4,cin,211599.743,195,2,0.774950454999271,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,3,1,42,129,43,cf,4,cin,211599.743,196,3,0.692390794999483,NaN,NaN
conv5,Gravel0097_1_S,1,3,200,4,11,1,112,129,cf,4,cin,211599.743,197,1,0.681145419999666,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,200,10,54,1,18,129,cf,4,cin,211599.743,198,3,0.652330455000083,NaN,NaN
conv1,BrickRound0043_1_S,1,2,200,7,1,38,129,71,cf,4,cin,211599.743,199,2,0.688632049999796,NaN,NaN
conv4,Vegetables0024_1_S,0,1,200,2,1,103,129,77,cf,4,cin,211599.743,200,2,0.693751799999518,NaN,NaN
conv1,Crackles0004_1_S,0,2,200,2,1,127,129,25,cf,4,cin,211599.743,201,2,0.707011960000273,NaN,NaN
PS,Gravel0097_1_S,1,1,200,2,1,108,129,123,cf,4,cin,211599.743,202,3,0.689865219999774,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,2,200,5,2,1,56,129,cf,4,cin,211599.743,203,2,0.596823334999499,NaN,NaN
conv1,GrassDead0131_1_S,1,3,200,10,67,1,80,129,cf,4,cin,211599.743,204,3,0.692696044999138,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,1,1,73,129,106,cf,4,cin,211599.743,205,1,0.65441372999976,NaN,NaN
conv5,FoodVarious0001_1_S,1,1,200,4,42,1,89,129,cf,4,cin,211599.743,206,2,0.713662174999627,NaN,NaN
conv5,GrassDead0131_1_S,1,1,200,5,60,1,8,129,cf,4,cin,211599.743,207,1,0.825190864999968,NaN,NaN
conv1,Carpet0047_1_S,0,1,200,6,1,37,129,83,cf,4,cin,211599.743,208,1,1.23279793999973,NaN,NaN
conv1,BrickRound0043_1_S,0,3,200,7,1,126,129,6,cf,4,cin,211599.743,209,3,0.899231360000158,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,200,9,22,1,124,129,cf,4,cin,211599.743,210,1,0.879403824999827,NaN,NaN
