image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv1,FlowerBeds0044_1_S,1,2,2000,8,1,35,129,34,S9,1,cin,210272.3107,53,2,1.46367053499853,NaN,NaN
conv3,Crackles0004_1_S,1,2,2000,5,19,1,83,129,S9,1,cin,210272.3107,54,1,1.75886369,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,1,2000,3,123,1,62,129,S9,1,cin,210272.3107,55,1,1.57232736500009,NaN,NaN
conv5,Gravel0097_1_S,1,3,2000,4,1,80,129,114,S9,1,cin,210272.3107,56,2,1.91502619499988,NaN,NaN
conv3,Vegetables0024_1_S,0,1,2000,9,56,1,88,129,S9,1,cin,210272.3107,57,1,2.16786997499912,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,2,2000,8,77,1,78,129,S9,1,cin,210272.3107,58,2,1.83472866999909,NaN,NaN
conv1,FoodVarious0001_1_S,0,3,2000,8,1,96,129,50,S9,1,cin,210272.3107,59,3,1.12590588999956,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,2000,4,53,1,123,129,S9,1,cin,210272.3107,60,3,1.84913626999878,NaN,NaN
conv2,Carpet0047_1_S,1,2,2000,10,66,1,113,129,S9,1,cin,210272.3107,61,2,1.5964471949992,NaN,NaN
conv1,BrickRound0043_1_S,1,2,2000,8,1,66,129,37,S9,1,cin,210272.3107,62,2,1.2118675599977,NaN,NaN
conv2,Scrapyard0033_1_S,0,1,2000,3,69,1,91,129,S9,1,cin,210272.3107,63,3,2.64069103499969,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,1,2000,9,1,100,129,109,S9,1,cin,210272.3107,64,2,2.20800637999855,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,2000,3,95,1,62,129,S9,1,cin,210272.3107,65,1,1.35843997499978,NaN,NaN
conv2,Crackles0004_1_S,0,1,2000,4,1,9,129,50,S9,1,cin,210272.3107,66,1,1.69615125499877,NaN,NaN
conv5,BrickRound0043_1_S,0,3,2000,9,92,1,45,129,S9,1,cin,210272.3107,67,1,1.68315776999953,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,2000,5,79,1,57,129,S9,1,cin,210272.3107,68,3,2.08969421499933,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,1,2000,2,1,16,129,84,S9,1,cin,210272.3107,69,1,1.73568754999906,NaN,NaN
conv1,Scrapyard0033_1_S,0,3,2000,5,54,1,8,129,S9,1,cin,210272.3107,70,3,1.72664302499834,NaN,NaN
PS,Crackles0004_1_S,0,1,2000,2,61,1,118,129,S9,1,cin,210272.3107,71,2,1.60931230499773,NaN,NaN
conv5,Gravel0097_1_S,0,3,2000,3,42,1,42,129,S9,1,cin,210272.3107,72,2,1.40934104500047,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,1,2000,9,105,1,89,129,S9,1,cin,210272.3107,73,2,1.49332128999777,NaN,NaN
conv5,Crackles0004_1_S,1,3,2000,10,7,1,6,129,S9,1,cin,210272.3107,74,3,1.88749471499796,NaN,NaN
conv3,FoodVarious0001_1_S,0,1,2000,7,63,1,34,129,S9,1,cin,210272.3107,75,1,1.69409889499912,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,1,2000,5,1,83,129,95,S9,1,cin,210272.3107,76,1,1.14001089500016,NaN,NaN
conv2,Crackles0004_1_S,0,3,2000,1,1,69,129,61,S9,1,cin,210272.3107,77,2,1.73302752499876,NaN,NaN
conv4,Gravel0097_1_S,1,1,2000,3,56,1,125,129,S9,1,cin,210272.3107,78,2,1.3685459599983,NaN,NaN
conv5,Vegetables0024_1_S,1,2,2000,3,92,1,34,129,S9,1,cin,210272.3107,79,2,1.48847774499882,NaN,NaN
PS,BrickRound0043_1_S,1,2,2000,6,1,1,129,49,S9,1,cin,210272.3107,80,1,1.66808236499855,NaN,NaN
conv2,Gravel0097_1_S,0,3,2000,7,113,1,92,129,S9,1,cin,210272.3107,81,2,2.2723135999986,NaN,NaN
conv3,Carpet0047_1_S,1,2,2000,7,1,38,129,65,S9,1,cin,210272.3107,82,2,1.48271638500046,NaN,NaN
conv2,FlowerBeds0044_1_S,1,1,2000,1,115,1,111,129,S9,1,cin,210272.3107,83,2,1.32004809499995,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,1,2000,7,32,1,56,129,S9,1,cin,210272.3107,84,1,1.32954952,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,1,2000,5,77,1,64,129,S9,1,cin,210272.3107,85,1,1.57343934499841,NaN,NaN
PS,Carpet0047_1_S,0,2,2000,7,1,128,129,63,S9,1,cin,210272.3107,86,2,1.9053340249975,NaN,NaN
PS,Crackles0004_1_S,1,2,2000,8,108,1,66,129,S9,1,cin,210272.3107,87,2,1.83996017500067,NaN,NaN
conv1,RooftilesCeramic0037_1_S,0,1,2000,2,1,73,129,62,S9,1,cin,210272.3107,88,1,1.24027848500009,NaN,NaN
conv1,Gravel0097_1_S,1,1,2000,9,48,1,43,129,S9,1,cin,210272.3107,89,1,1.494304464999,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,2000,8,38,1,27,129,S9,1,cin,210272.3107,90,3,2.22089975999916,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,2,2000,1,29,1,117,129,S9,1,cin,210272.3107,91,2,1.75290502999815,NaN,NaN
conv3,GrassDead0131_1_S,0,1,2000,4,10,1,42,129,S9,1,cin,210272.3107,92,1,2.23579744499875,NaN,NaN
conv4,FlowerBeds0044_1_S,0,1,2000,10,1,25,129,92,S9,1,cin,210272.3107,93,2,1.78584787,NaN,NaN
conv4,Vegetables0024_1_S,1,3,2000,10,1,79,129,108,S9,1,cin,210272.3107,94,2,1.5495448649981,NaN,NaN
conv3,Gravel0097_1_S,0,2,2000,6,7,1,50,129,S9,1,cin,210272.3107,95,2,1.35722001499926,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,3,2000,6,1,10,129,13,S9,1,cin,210272.3107,96,2,2.03035846000057,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,2,2000,2,45,1,2,129,S9,1,cin,210272.3107,97,2,1.22093422999751,NaN,NaN
PS,FoodVarious0001_1_S,1,1,2000,2,35,1,101,129,S9,1,cin,210272.3107,98,1,1.55229773999781,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,4,5,1,121,129,S9,1,cin,210272.3107,99,1,2.39907336999931,NaN,NaN
conv5,BrickRound0043_1_S,0,1,2000,2,1,83,129,82,S9,1,cin,210272.3107,100,3,2.41333593499985,NaN,NaN
PS,Carpet0047_1_S,1,2,2000,1,1,6,129,56,S9,1,cin,210272.3107,101,1,1.79577800499828,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,2000,4,1,25,129,115,S9,1,cin,210272.3107,102,1,2.25757318999786,NaN,NaN
conv1,Gravel0097_1_S,0,3,2000,7,85,1,81,129,S9,1,cin,210272.3107,103,2,1.82262996999998,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,6,46,1,112,129,S9,1,cin,210272.3107,104,3,1.88906958999905,NaN,NaN
conv2,Carpet0047_1_S,1,1,2000,1,7,1,74,129,S9,1,cin,210272.3107,105,2,1.51398545499978,NaN,NaN
conv2,GrassDead0131_1_S,0,1,2000,10,1,7,129,48,S9,1,cin,210272.3107,106,2,1.73756363999928,NaN,NaN
conv4,FlowerBeds0044_1_S,0,2,2000,7,1,78,129,92,S9,1,cin,210272.3107,107,1,1.83221561999926,NaN,NaN
conv4,BrickRound0043_1_S,0,3,2000,5,1,40,129,114,S9,1,cin,210272.3107,108,1,1.96333131000029,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,2000,2,59,1,121,129,S9,1,cin,210272.3107,109,3,2.64270729499913,NaN,NaN
conv5,Vegetables0024_1_S,1,1,2000,7,125,1,75,129,S9,1,cin,210272.3107,110,1,2.25534387999869,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,2,2000,1,82,1,126,129,S9,1,cin,210272.3107,111,2,1.51258448999943,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,1,2000,10,71,1,24,129,S9,1,cin,210272.3107,112,2,2.88575861999925,NaN,NaN
conv4,Crackles0004_1_S,0,3,2000,1,1,15,129,106,S9,1,cin,210272.3107,113,2,1.21550876499896,NaN,NaN
conv5,Gravel0097_1_S,0,3,2000,8,1,5,129,68,S9,1,cin,210272.3107,114,2,1.49400744000013,NaN,NaN
conv4,Carpet0047_1_S,0,3,2000,6,41,1,105,129,S9,1,cin,210272.3107,115,2,1.26756458499949,NaN,NaN
conv3,RooftilesCeramic0037_1_S,0,3,2000,2,1,27,129,30,S9,1,cin,210272.3107,116,3,2.2283667849988,NaN,NaN
conv3,BrickRound0043_1_S,0,2,2000,1,55,1,80,129,S9,1,cin,210272.3107,117,2,1.6843421199992,NaN,NaN
PS,Vegetables0024_1_S,0,3,2000,2,1,77,129,59,S9,1,cin,210272.3107,118,3,1.86941074999959,NaN,NaN
conv4,Scrapyard0033_1_S,1,1,2000,7,3,1,116,129,S9,1,cin,210272.3107,119,2,1.92092701500042,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,2000,1,1,125,129,121,S9,1,cin,210272.3107,120,2,1.38061025000025,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,3,2000,2,1,90,129,33,S9,1,cin,210272.3107,121,1,1.99229582499902,NaN,NaN
conv5,FoodVarious0001_1_S,1,1,2000,8,119,1,114,129,S9,1,cin,210272.3107,122,1,1.58577401499861,NaN,NaN
conv1,GrassDead0131_1_S,1,2,2000,6,88,1,41,129,S9,1,cin,210272.3107,123,2,1.7345872549995,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,3,2000,3,1,19,129,62,S9,1,cin,210272.3107,124,3,1.53205187999993,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,2,2000,2,1,24,129,31,S9,1,cin,210272.3107,125,3,1.89045039499797,NaN,NaN
conv4,Crackles0004_1_S,1,3,2000,4,1,48,129,57,S9,1,cin,210272.3107,126,3,2.04252974999872,NaN,NaN
conv1,GrassDead0131_1_S,0,3,2000,4,1,37,129,74,S9,1,cin,210272.3107,127,3,1.04186346999995,NaN,NaN
conv4,Vegetables0024_1_S,1,2,2000,10,1,45,129,8,S9,1,cin,210272.3107,128,3,1.30311663999964,NaN,NaN
conv4,FlowerBeds0044_1_S,0,2,2000,9,1,102,129,112,S9,1,cin,210272.3107,129,2,1.42450287999964,NaN,NaN
conv3,FoodVarious0001_1_S,0,2,2000,6,1,100,129,56,S9,1,cin,210272.3107,130,1,1.87854349500049,NaN,NaN
conv4,RooftilesCeramic0037_1_S,0,3,2000,7,1,54,129,99,S9,1,cin,210272.3107,131,3,2.00280285999906,NaN,NaN
conv4,Vegetables0024_1_S,0,1,2000,3,98,1,24,129,S9,1,cin,210272.3107,132,2,1.77290508499937,NaN,NaN
conv3,Scrapyard0033_1_S,1,3,2000,8,1,6,129,1,S9,1,cin,210272.3107,133,2,1.37824315499893,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,3,1,76,129,18,S9,1,cin,210272.3107,134,1,1.49496135499794,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,1,2000,10,52,1,84,129,S9,1,cin,210272.3107,135,1,2.25029919999906,NaN,NaN
PS,Crackles0004_1_S,1,2,2000,6,92,1,54,129,S9,1,cin,210272.3107,136,2,1.73006616499879,NaN,NaN
PS,Scrapyard0033_1_S,1,3,2000,8,63,1,65,129,S9,1,cin,210272.3107,137,2,1.33666789000017,NaN,NaN
conv1,GrassDead0131_1_S,0,2,2000,5,1,102,129,99,S9,1,cin,210272.3107,138,2,0.86598706499899,NaN,NaN
PS,FoodVarious0001_1_S,0,2,2000,7,1,4,129,112,S9,1,cin,210272.3107,139,2,1.27109288999964,NaN,NaN
conv1,PaperCrumpled0004_1_S,1,3,2000,5,17,1,29,129,S9,1,cin,210272.3107,140,1,2.30544480499884,NaN,NaN
conv1,Crackles0004_1_S,1,1,2000,7,17,1,77,129,S9,1,cin,210272.3107,141,3,1.56386715500048,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,2000,2,1,18,129,98,S9,1,cin,210272.3107,142,2,1.37203667499853,NaN,NaN
conv5,Carpet0047_1_S,1,2,2000,4,1,113,129,25,S9,1,cin,210272.3107,143,2,1.45246798999869,NaN,NaN
conv2,Vegetables0024_1_S,1,1,2000,10,1,23,129,82,S9,1,cin,210272.3107,144,1,1.62067706000016,NaN,NaN
conv3,Scrapyard0033_1_S,0,1,2000,10,1,93,129,3,S9,1,cin,210272.3107,145,2,1.25455902999784,NaN,NaN
conv5,Carpet0047_1_S,1,1,2000,1,1,92,129,128,S9,1,cin,210272.3107,146,2,1.16003421999994,NaN,NaN
conv3,BrickRound0043_1_S,0,1,2000,3,2,1,108,129,S9,1,cin,210272.3107,147,2,1.51858873499987,NaN,NaN
conv3,Gravel0097_1_S,1,1,2000,7,1,3,129,70,S9,1,cin,210272.3107,148,2,1.51262580999901,NaN,NaN
conv1,GrassDead0131_1_S,0,3,2000,7,104,1,61,129,S9,1,cin,210272.3107,149,3,0.923827769998752,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,1,2000,2,1,64,129,111,S9,1,cin,210272.3107,150,3,1.66876910999963,NaN,NaN
conv1,BrickRound0043_1_S,0,3,2000,5,1,121,129,36,S9,1,cin,210272.3107,151,3,1.00438756499898,NaN,NaN
conv5,GrassDead0131_1_S,0,3,2000,1,1,10,129,104,S9,1,cin,210272.3107,152,2,1.62602163999873,NaN,NaN
conv3,Crackles0004_1_S,1,2,2000,2,97,1,85,129,S9,1,cin,210272.3107,153,3,1.7824605249989,NaN,NaN
PS,Scrapyard0033_1_S,0,2,2000,1,1,43,129,62,S9,1,cin,210272.3107,154,2,1.26296424499924,NaN,NaN
conv1,Carpet0047_1_S,0,2,2000,3,68,1,116,129,S9,1,cin,210272.3107,155,2,0.752900089997638,NaN,NaN
conv3,FlowerBeds0044_1_S,1,3,2000,4,100,1,73,129,S9,1,cin,210272.3107,156,2,1.49506649999967,NaN,NaN
conv3,Vegetables0024_1_S,1,2,2000,4,1,26,129,22,S9,1,cin,210272.3107,157,2,1.68879458999982,NaN,NaN
conv3,GrassDead0131_1_S,0,2,2000,8,46,1,64,129,S9,1,cin,210272.3107,158,2,0.951112709999506,NaN,NaN
conv2,FlowerBeds0044_1_S,1,2,2000,8,1,71,129,113,S9,1,cin,210272.3107,159,2,1.41658970999924,NaN,NaN
conv5,Gravel0097_1_S,1,2,2000,6,33,1,49,129,S9,1,cin,210272.3107,160,2,1.55467784999928,NaN,NaN
conv3,Vegetables0024_1_S,0,1,2000,9,1,93,129,77,S9,1,cin,210272.3107,161,2,1.51144641999963,NaN,NaN
conv3,Scrapyard0033_1_S,0,2,2000,5,1,26,129,61,S9,1,cin,210272.3107,162,2,1.38714872499986,NaN,NaN
conv1,Carpet0047_1_S,0,3,2000,6,1,67,129,58,S9,1,cin,210272.3107,163,3,1.68604374499773,NaN,NaN
conv1,Vegetables0024_1_S,1,2,2000,4,1,68,129,122,S9,1,cin,210272.3107,164,2,1.04808258499907,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,2000,4,16,1,96,129,S9,1,cin,210272.3107,165,1,2.61034424999889,NaN,NaN
PS,Gravel0097_1_S,0,3,2000,5,119,1,108,129,S9,1,cin,210272.3107,166,2,1.38730093499908,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,2000,1,1,47,129,2,S9,1,cin,210272.3107,167,2,1.50040073499804,NaN,NaN
PS,GrassDead0131_1_S,0,3,2000,1,41,1,71,129,S9,1,cin,210272.3107,168,3,1.27672297000026,NaN,NaN
conv3,Vegetables0024_1_S,1,1,2000,1,1,89,129,61,S9,1,cin,210272.3107,169,2,1.64135042999987,NaN,NaN
conv4,Gravel0097_1_S,0,3,2000,9,1,128,129,116,S9,1,cin,210272.3107,170,2,1.59997279500021,NaN,NaN
conv3,Carpet0047_1_S,1,3,2000,7,1,96,129,119,S9,1,cin,210272.3107,171,2,1.54327697999906,NaN,NaN
conv2,FlowerBeds0044_1_S,1,2,2000,9,1,71,129,109,S9,1,cin,210272.3107,172,2,0.977954814999975,NaN,NaN
conv4,Crackles0004_1_S,1,1,2000,8,1,71,129,33,S9,1,cin,210272.3107,173,2,1.65938495499904,NaN,NaN
conv2,Gravel0097_1_S,1,3,2000,9,1,56,129,87,S9,1,cin,210272.3107,174,2,1.3860574549999,NaN,NaN
conv5,BrickRound0043_1_S,1,3,2000,4,117,1,123,129,S9,1,cin,210272.3107,175,2,2.01057677999779,NaN,NaN
conv3,FlowerBeds0044_1_S,1,2,2000,3,55,1,126,129,S9,1,cin,210272.3107,176,1,2.55358096000055,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,2,2000,2,1,76,129,25,S9,1,cin,210272.3107,177,2,2.43643893999979,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,2,2000,8,73,1,22,129,S9,1,cin,210272.3107,178,2,1.29622786499931,NaN,NaN
conv2,Crackles0004_1_S,1,2,2000,5,58,1,35,129,S9,1,cin,210272.3107,179,2,1.43655792499885,NaN,NaN
conv2,GrassDead0131_1_S,0,3,2000,2,92,1,103,129,S9,1,cin,210272.3107,180,3,1.65970862499853,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,2,2000,10,1,44,129,48,S9,1,cin,210272.3107,181,2,1.24569204499858,NaN,NaN
conv4,FoodVarious0001_1_S,1,2,2000,5,90,1,102,129,S9,1,cin,210272.3107,182,2,2.22543359500014,NaN,NaN
conv2,GrassDead0131_1_S,1,3,2000,7,1,27,129,128,S9,1,cin,210272.3107,183,2,2.25478658499924,NaN,NaN
PS,Carpet0047_1_S,0,1,2000,7,1,81,129,51,S9,1,cin,210272.3107,184,2,1.84807100999933,NaN,NaN
conv3,FlowerBeds0044_1_S,0,1,2000,3,1,30,129,43,S9,1,cin,210272.3107,185,3,1.49880500499967,NaN,NaN
PS,FoodVarious0001_1_S,1,2,2000,1,1,29,129,25,S9,1,cin,210272.3107,186,2,1.67356183499942,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,1,2000,7,5,1,25,129,S9,1,cin,210272.3107,187,1,1.40589411499968,NaN,NaN
conv4,Vegetables0024_1_S,1,3,2000,5,1,61,129,105,S9,1,cin,210272.3107,188,2,1.67122998999912,NaN,NaN
conv1,FoodVarious0001_1_S,0,3,2000,6,1,67,129,41,S9,1,cin,210272.3107,189,3,1.09123688999898,NaN,NaN
conv1,GrassDead0131_1_S,1,1,2000,1,1,39,129,63,S9,1,cin,210272.3107,190,1,0.865783625000404,NaN,NaN
conv4,Scrapyard0033_1_S,1,2,2000,10,1,100,129,30,S9,1,cin,210272.3107,191,2,1.7006157199994,NaN,NaN
PS,Carpet0047_1_S,1,1,2000,9,80,1,74,129,S9,1,cin,210272.3107,192,2,1.65540705999956,NaN,NaN
conv4,Vegetables0024_1_S,1,2,2000,3,1,91,129,76,S9,1,cin,210272.3107,193,1,1.49433739499909,NaN,NaN
conv4,GrassDead0131_1_S,1,1,2000,7,88,1,106,129,S9,1,cin,210272.3107,194,2,1.46922439999798,NaN,NaN
conv4,FoodVarious0001_1_S,1,1,2000,7,99,1,97,129,S9,1,cin,210272.3107,195,1,1.43292514499808,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,3,2000,6,57,1,122,129,S9,1,cin,210272.3107,196,3,1.24442322999857,NaN,NaN
conv2,Vegetables0024_1_S,0,1,2000,8,1,14,129,88,S9,1,cin,210272.3107,197,2,1.50410316499801,NaN,NaN
conv2,BrickRound0043_1_S,1,3,2000,1,32,1,17,129,S9,1,cin,210272.3107,198,2,1.45900983499996,NaN,NaN
conv4,Gravel0097_1_S,0,3,2000,6,1,3,129,87,S9,1,cin,210272.3107,199,1,2.18735403499886,NaN,NaN
conv5,GrassDead0131_1_S,1,2,2000,6,1,99,129,88,S9,1,cin,210272.3107,200,1,1.74671297999885,NaN,NaN
PS,Vegetables0024_1_S,1,2,2000,7,1,71,129,61,S9,1,cin,210272.3107,201,2,1.40454147499986,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,2000,5,66,1,65,129,S9,1,cin,210272.3107,202,3,1.54853426999944,NaN,NaN
conv2,Gravel0097_1_S,0,1,2000,6,89,1,112,129,S9,1,cin,210272.3107,203,2,1.99595270999998,NaN,NaN
