image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv3,MetalFloorsBare0024_1_S,1,3,2000,10,1,127,129,82,tw,10,cin,210490.7051,73,3,2.11223413499829,NaN,NaN
conv4,FoodVarious0001_1_S,0,2,2000,1,80,1,117,129,tw,10,cin,210490.7051,74,2,1.98958522999965,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,1,2000,3,1,108,129,72,tw,10,cin,210490.7051,75,1,2.18225372499728,NaN,NaN
conv1,FlowerBeds0044_1_S,0,1,2000,2,73,1,15,129,tw,10,cin,210490.7051,76,1,2.17032291999931,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,2000,6,1,77,129,59,tw,10,cin,210490.7051,77,1,1.64937591999842,NaN,NaN
PS,GrassDead0131_1_S,1,2,2000,10,1,33,129,38,tw,10,cin,210490.7051,78,2,2.2796790450011,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,2000,1,61,1,6,129,tw,10,cin,210490.7051,79,2,2.59179282999685,NaN,NaN
conv2,Carpet0047_1_S,0,2,2000,8,33,1,8,129,tw,10,cin,210490.7051,80,1,2.59465301000091,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,2000,10,104,1,16,129,tw,10,cin,210490.7051,81,1,1.75245848999839,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,2000,7,1,58,129,36,tw,10,cin,210490.7051,82,3,2.87894318999679,NaN,NaN
PS,Crackles0004_1_S,1,1,2000,2,97,1,67,129,tw,10,cin,210490.7051,83,3,2.38584743500178,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,2000,4,28,1,62,129,tw,10,cin,210490.7051,84,3,2.95253200499792,NaN,NaN
conv1,FoodVarious0001_1_S,1,2,2000,1,1,121,129,98,tw,10,cin,210490.7051,85,2,2.21179305499754,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,2,2000,1,78,1,113,129,tw,10,cin,210490.7051,86,2,1.77437078000003,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,2000,7,1,62,129,37,tw,10,cin,210490.7051,87,2,2.39572703000158,NaN,NaN
conv1,Carpet0047_1_S,1,1,2000,3,1,110,129,54,tw,10,cin,210490.7051,88,1,1.30192497499593,NaN,NaN
conv5,Vegetables0024_1_S,0,3,2000,5,86,1,107,129,tw,10,cin,210490.7051,89,2,2.4289956950015,NaN,NaN
conv3,BrickRound0043_1_S,0,3,2000,1,1,94,129,104,tw,10,cin,210490.7051,90,1,2.6842370000013,NaN,NaN
conv1,FoodVarious0001_1_S,0,1,2000,5,1,5,129,123,tw,10,cin,210490.7051,91,1,1.14711403999536,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,2,2000,5,46,1,108,129,tw,10,cin,210490.7051,92,2,1.51085634499759,NaN,NaN
conv2,GrassDead0131_1_S,0,3,2000,7,124,1,119,129,tw,10,cin,210490.7051,93,1,2.69407904000036,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,8,1,10,129,113,tw,10,cin,210490.7051,94,2,2.5318152799955,NaN,NaN
conv4,Scrapyard0033_1_S,1,3,2000,4,39,1,76,129,tw,10,cin,210490.7051,95,2,2.68809332999808,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,2000,2,52,1,12,129,tw,10,cin,210490.7051,96,2,2.58689131500068,NaN,NaN
conv1,FoodVarious0001_1_S,1,2,2000,5,1,92,129,28,tw,10,cin,210490.7051,97,2,2.46870136500002,NaN,NaN
PS,Scrapyard0033_1_S,1,2,2000,9,87,1,34,129,tw,10,cin,210490.7051,98,2,2.2850774849976,NaN,NaN
conv5,Vegetables0024_1_S,0,3,2000,1,114,1,47,129,tw,10,cin,210490.7051,99,2,2.59735270500096,NaN,NaN
conv3,GrassDead0131_1_S,1,1,2000,2,1,49,129,72,tw,10,cin,210490.7051,100,1,2.28370123999775,NaN,NaN
PS,Carpet0047_1_S,1,3,2000,4,1,108,129,51,tw,10,cin,210490.7051,101,3,2.60349382999993,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,2,2000,8,1,108,129,103,tw,10,cin,210490.7051,102,2,2.32281869999861,NaN,NaN
conv3,Vegetables0024_1_S,1,3,2000,4,85,1,44,129,tw,10,cin,210490.7051,103,2,2.89120874499713,NaN,NaN
conv4,Scrapyard0033_1_S,0,2,2000,9,1,63,129,20,tw,10,cin,210490.7051,104,3,2.34215418000167,NaN,NaN
PS,FoodVarious0001_1_S,1,3,2000,9,64,1,97,129,tw,10,cin,210490.7051,105,3,2.4737398699981,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,1,2000,4,1,122,129,62,tw,10,cin,210490.7051,106,1,1.73275350999756,NaN,NaN
conv3,Crackles0004_1_S,0,3,2000,5,1,38,129,33,tw,10,cin,210490.7051,107,2,2.79313465000087,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,3,2000,1,1,48,129,21,tw,10,cin,210490.7051,108,3,2.36697153999921,NaN,NaN
conv4,Gravel0097_1_S,1,1,2000,7,74,1,52,129,tw,10,cin,210490.7051,109,2,2.78678688999935,NaN,NaN
conv4,Crackles0004_1_S,0,2,2000,3,18,1,40,129,tw,10,cin,210490.7051,110,2,2.40591794499778,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,2000,7,1,17,129,11,tw,10,cin,210490.7051,111,3,2.08581538999715,NaN,NaN
conv3,Vegetables0024_1_S,0,3,2000,9,12,1,38,129,tw,10,cin,210490.7051,112,1,2.20557046500107,NaN,NaN
conv1,GrassDead0131_1_S,0,2,2000,10,123,1,51,129,tw,10,cin,210490.7051,113,2,1.7093955349992,NaN,NaN
conv2,FoodVarious0001_1_S,1,1,2000,6,41,1,105,129,tw,10,cin,210490.7051,114,1,1.80847163499857,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,2000,8,60,1,72,129,tw,10,cin,210490.7051,115,1,2.43696774500131,NaN,NaN
conv5,Scrapyard0033_1_S,1,2,2000,10,63,1,10,129,tw,10,cin,210490.7051,116,2,2.40855531000125,NaN,NaN
PS,GrassDead0131_1_S,1,1,2000,5,59,1,37,129,tw,10,cin,210490.7051,117,1,2.15184534000218,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,2000,5,57,1,88,129,tw,10,cin,210490.7051,118,3,2.40948629999912,NaN,NaN
PS,Crackles0004_1_S,0,1,2000,9,21,1,85,129,tw,10,cin,210490.7051,119,3,2.37882345999969,NaN,NaN
PS,BrickRound0043_1_S,1,1,2000,7,111,1,20,129,tw,10,cin,210490.7051,120,1,1.56334235499889,NaN,NaN
PS,Scrapyard0033_1_S,0,2,2000,6,1,58,129,71,tw,10,cin,210490.7051,121,2,2.42742333999922,NaN,NaN
conv5,Crackles0004_1_S,1,3,2000,9,1,109,129,48,tw,10,cin,210490.7051,122,2,2.38399884500177,NaN,NaN
conv2,FoodVarious0001_1_S,1,1,2000,6,1,16,129,55,tw,10,cin,210490.7051,123,1,2.49688937999963,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,1,2000,6,1,60,129,60,tw,10,cin,210490.7051,124,2,2.58151159499903,NaN,NaN
conv4,Crackles0004_1_S,0,3,2000,1,11,1,111,129,tw,10,cin,210490.7051,125,3,2.33447457999864,NaN,NaN
conv1,FlowerBeds0044_1_S,1,1,2000,8,98,1,126,129,tw,10,cin,210490.7051,126,1,2.19128783499764,NaN,NaN
PS,Vegetables0024_1_S,0,3,2000,9,1,85,129,68,tw,10,cin,210490.7051,127,3,2.36294932999954,NaN,NaN
conv4,GrassDead0131_1_S,0,2,2000,5,54,1,76,129,tw,10,cin,210490.7051,128,3,2.54667651999989,NaN,NaN
conv1,Gravel0097_1_S,0,3,2000,3,33,1,69,129,tw,10,cin,210490.7051,129,1,2.73434513999746,NaN,NaN
conv5,Crackles0004_1_S,0,2,2000,4,1,43,129,44,tw,10,cin,210490.7051,130,2,2.1858635849967,NaN,NaN
conv1,Vegetables0024_1_S,1,2,2000,2,33,1,31,129,tw,10,cin,210490.7051,131,2,1.50335154499771,NaN,NaN
PS,Scrapyard0033_1_S,0,3,2000,4,1,123,129,9,tw,10,cin,210490.7051,132,3,2.3123438549992,NaN,NaN
conv5,Crackles0004_1_S,1,1,2000,2,1,30,129,21,tw,10,cin,210490.7051,133,1,2.190016499997,NaN,NaN
conv4,Carpet0047_1_S,0,3,2000,8,25,1,21,129,tw,10,cin,210490.7051,134,3,2.4328202100005,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,2,2000,5,31,1,27,129,tw,10,cin,210490.7051,135,2,1.93554068499725,NaN,NaN
conv4,FoodVarious0001_1_S,1,2,2000,8,20,1,80,129,tw,10,cin,210490.7051,136,2,2.67396592999648,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,2,2000,1,1,18,129,119,tw,10,cin,210490.7051,137,2,2.83010180499696,NaN,NaN
conv3,BrickRound0043_1_S,1,2,2000,1,1,100,129,41,tw,10,cin,210490.7051,138,3,2.428137314997,NaN,NaN
PS,Gravel0097_1_S,0,2,2000,6,1,127,129,2,tw,10,cin,210490.7051,139,3,2.26181646999976,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,2000,3,1,48,129,67,tw,10,cin,210490.7051,140,2,1.57960103500227,NaN,NaN
conv3,Carpet0047_1_S,0,1,2000,2,1,74,129,105,tw,10,cin,210490.7051,141,2,1.85781437499827,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,2000,10,1,82,129,79,tw,10,cin,210490.7051,142,2,1.88289226999768,NaN,NaN
conv3,Crackles0004_1_S,0,1,2000,8,1,21,129,75,tw,10,cin,210490.7051,143,3,2.40054412999962,NaN,NaN
conv1,FlowerBeds0044_1_S,0,2,2000,7,110,1,97,129,tw,10,cin,210490.7051,144,2,1.7547500949986,NaN,NaN
conv2,BrickRound0043_1_S,1,2,2000,3,45,1,122,129,tw,10,cin,210490.7051,145,1,1.92591613499826,NaN,NaN
PS,Crackles0004_1_S,1,2,2000,4,1,47,129,17,tw,10,cin,210490.7051,146,2,2.05881623999812,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,2000,9,51,1,10,129,tw,10,cin,210490.7051,147,1,1.70639562500219,NaN,NaN
conv5,Carpet0047_1_S,0,2,2000,3,1,72,129,23,tw,10,cin,210490.7051,148,3,2.046251355001,NaN,NaN
conv2,Gravel0097_1_S,1,2,2000,1,1,39,129,119,tw,10,cin,210490.7051,149,3,2.39833001499937,NaN,NaN
conv3,Crackles0004_1_S,1,2,2000,3,67,1,49,129,tw,10,cin,210490.7051,150,3,2.35307850000027,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,3,2000,1,100,1,39,129,tw,10,cin,210490.7051,151,3,2.33301941000173,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,2000,6,1,116,129,100,tw,10,cin,210490.7051,152,2,2.01488394499756,NaN,NaN
conv4,FoodVarious0001_1_S,1,1,2000,4,52,1,112,129,tw,10,cin,210490.7051,153,1,1.99758172999645,NaN,NaN
conv5,GrassDead0131_1_S,1,2,2000,8,1,45,129,8,tw,10,cin,210490.7051,154,1,1.98272797499885,NaN,NaN
conv4,PaperCrumpled0004_1_S,1,2,2000,4,32,1,15,129,tw,10,cin,210490.7051,155,2,1.9772504600005,NaN,NaN
conv1,Vegetables0024_1_S,0,1,2000,10,71,1,12,129,tw,10,cin,210490.7051,156,1,1.44201456999872,NaN,NaN
conv2,Scrapyard0033_1_S,1,2,2000,7,1,73,129,74,tw,10,cin,210490.7051,157,3,2.46748167499754,NaN,NaN
conv2,FoodVarious0001_1_S,1,1,2000,9,1,83,129,87,tw,10,cin,210490.7051,158,1,2.23698043999684,NaN,NaN
conv5,FlowerBeds0044_1_S,1,3,2000,3,1,115,129,102,tw,10,cin,210490.7051,159,3,2.44460805500057,NaN,NaN
PS,Vegetables0024_1_S,1,1,2000,3,1,24,129,100,tw,10,cin,210490.7051,160,1,1.80291127999953,NaN,NaN
conv5,Gravel0097_1_S,0,1,2000,6,1,27,129,1,tw,10,cin,210490.7051,161,2,2.32379747999948,NaN,NaN
conv1,Carpet0047_1_S,0,1,2000,4,84,1,118,129,tw,10,cin,210490.7051,162,1,1.78511001999868,NaN,NaN
conv1,GrassDead0131_1_S,0,1,2000,5,1,31,129,104,tw,10,cin,210490.7051,163,1,1.3417359649975,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,2000,4,87,1,67,129,tw,10,cin,210490.7051,164,2,1.78801682999983,NaN,NaN
PS,Crackles0004_1_S,1,2,2000,3,116,1,82,129,tw,10,cin,210490.7051,165,2,2.19556486999863,NaN,NaN
conv2,Scrapyard0033_1_S,0,2,2000,1,21,1,107,129,tw,10,cin,210490.7051,166,2,2.71148152499882,NaN,NaN
conv1,Vegetables0024_1_S,0,2,2000,8,1,35,129,19,tw,10,cin,210490.7051,167,2,1.71012297500056,NaN,NaN
conv5,Carpet0047_1_S,0,2,2000,1,1,13,129,72,tw,10,cin,210490.7051,168,2,2.27207764500054,NaN,NaN
conv2,Scrapyard0033_1_S,1,3,2000,9,1,77,129,79,tw,10,cin,210490.7051,169,2,2.29451987499851,NaN,NaN
conv2,Crackles0004_1_S,0,2,2000,5,108,1,26,129,tw,10,cin,210490.7051,170,2,2.49679597499926,NaN,NaN
conv5,Vegetables0024_1_S,0,2,2000,7,1,107,129,80,tw,10,cin,210490.7051,171,2,2.53485550000187,NaN,NaN
conv2,FoodVarious0001_1_S,1,1,2000,9,61,1,83,129,tw,10,cin,210490.7051,172,1,2.4408025499979,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,2000,2,1,110,129,87,tw,10,cin,210490.7051,173,2,2.08435480499611,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,3,2000,5,107,1,33,129,tw,10,cin,210490.7051,174,3,1.32709360999797,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,1,1,123,129,1,tw,10,cin,210490.7051,175,2,2.58237507999729,NaN,NaN
conv2,Vegetables0024_1_S,0,3,2000,8,1,80,129,96,tw,10,cin,210490.7051,176,1,2.49631700999817,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,2000,8,1,108,129,106,tw,10,cin,210490.7051,177,3,2.57974261499839,NaN,NaN
conv3,Carpet0047_1_S,0,2,2000,7,1,4,129,85,tw,10,cin,210490.7051,178,2,2.43263671499881,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,2000,3,1,57,129,87,tw,10,cin,210490.7051,179,2,2.18420621999758,NaN,NaN
conv3,GrassDead0131_1_S,0,1,2000,4,24,1,43,129,tw,10,cin,210490.7051,180,1,2.5558956950008,NaN,NaN
conv2,Crackles0004_1_S,0,3,2000,4,123,1,88,129,tw,10,cin,210490.7051,181,2,2.31528106999758,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,2000,7,1,67,129,31,tw,10,cin,210490.7051,182,2,2.79067888999998,NaN,NaN
conv2,FlowerBeds0044_1_S,0,3,2000,1,101,1,73,129,tw,10,cin,210490.7051,183,3,2.60144006499831,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,1,2000,6,88,1,19,129,tw,10,cin,210490.7051,184,2,2.63026748999619,NaN,NaN
conv4,Vegetables0024_1_S,0,2,2000,7,1,37,129,41,tw,10,cin,210490.7051,185,1,2.43533521499921,NaN,NaN
conv3,Carpet0047_1_S,0,1,2000,2,1,15,129,67,tw,10,cin,210490.7051,186,1,2.3964656399985,NaN,NaN
conv3,MetalFloorsBare0024_1_S,0,2,2000,7,1,70,129,10,tw,10,cin,210490.7051,187,2,2.29937227499977,NaN,NaN
conv3,Vegetables0024_1_S,0,1,2000,5,1,12,129,20,tw,10,cin,210490.7051,188,2,2.6293948249986,NaN,NaN
conv2,FlowerBeds0044_1_S,0,2,2000,8,89,1,123,129,tw,10,cin,210490.7051,189,1,2.86279202500009,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,2000,4,43,1,52,129,tw,10,cin,210490.7051,190,3,2.51113301499572,NaN,NaN
conv3,Scrapyard0033_1_S,0,1,2000,8,1,40,129,47,tw,10,cin,210490.7051,191,1,2.59616286500022,NaN,NaN
conv3,Vegetables0024_1_S,0,1,2000,2,107,1,75,129,tw,10,cin,210490.7051,192,2,2.60462943499806,NaN,NaN
conv1,RooftilesCeramic0037_1_S,0,3,2000,9,120,1,62,129,tw,10,cin,210490.7051,193,3,0.790138179996575,NaN,NaN
conv2,Gravel0097_1_S,1,1,2000,6,1,31,129,122,tw,10,cin,210490.7051,194,3,2.27147089999926,NaN,NaN
conv5,Crackles0004_1_S,1,3,2000,4,10,1,123,129,tw,10,cin,210490.7051,195,1,2.42949590999706,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,2,2000,10,1,4,129,9,tw,10,cin,210490.7051,196,2,2.18377319999854,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,2000,2,34,1,118,129,tw,10,cin,210490.7051,197,3,2.064834564997,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,2000,10,54,1,63,129,tw,10,cin,210490.7051,198,3,2.54654535999725,NaN,NaN
conv4,Gravel0097_1_S,1,1,2000,7,1,63,129,105,tw,10,cin,210490.7051,199,3,2.57825904499623,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,2,2000,4,6,1,37,129,tw,10,cin,210490.7051,200,2,0.895764074997714,NaN,NaN
conv4,FlowerBeds0044_1_S,0,3,2000,8,1,35,129,9,tw,10,cin,210490.7051,201,2,2.4942569149971,NaN,NaN
conv3,FoodVarious0001_1_S,1,2,2000,10,127,1,29,129,tw,10,cin,210490.7051,202,2,1.69984991000092,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,2,2000,7,1,120,129,81,tw,10,cin,210490.7051,203,2,2.28219341999647,NaN,NaN
