image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv1,PaperCrumpled0004_1_S,0,2,200,6,32,1,92,129,tw,2,cin,210619.6101,99,2,0.555708959996991,NaN,NaN
PS,FoodVarious0001_1_S,1,1,200,1,89,1,117,129,tw,2,cin,210619.6101,100,2,0.624200839996774,NaN,NaN
conv4,Gravel0097_1_S,1,2,200,8,1,45,129,76,tw,2,cin,210619.6101,101,2,0.495836185000371,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,200,8,7,1,24,129,tw,2,cin,210619.6101,102,3,0.517422479999368,NaN,NaN
conv2,FoodVarious0001_1_S,0,3,200,5,1,116,129,92,tw,2,cin,210619.6101,103,2,0.697350649996224,NaN,NaN
conv4,Scrapyard0033_1_S,1,1,200,2,1,60,129,88,tw,2,cin,210619.6101,104,2,0.571567999999388,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,2,200,3,48,1,91,129,tw,2,cin,210619.6101,105,2,0.823966559997643,NaN,NaN
conv4,FoodVarious0001_1_S,0,3,200,8,99,1,102,129,tw,2,cin,210619.6101,106,2,0.976229225001589,NaN,NaN
conv1,Crackles0004_1_S,1,3,200,6,77,1,95,129,tw,2,cin,210619.6101,107,3,0.542069134997291,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,1,200,3,1,93,129,40,tw,2,cin,210619.6101,108,1,0.524262939998152,NaN,NaN
PS,Vegetables0024_1_S,0,2,200,1,66,1,40,129,tw,2,cin,210619.6101,109,2,0.541689415000292,NaN,NaN
conv5,Crackles0004_1_S,1,1,200,4,1,54,129,78,tw,2,cin,210619.6101,110,2,0.559891059998336,NaN,NaN
conv3,Scrapyard0033_1_S,0,3,200,9,1,43,129,109,tw,2,cin,210619.6101,111,2,0.590982799996709,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,200,8,1,82,129,38,tw,2,cin,210619.6101,112,2,0.63620747999812,NaN,NaN
conv2,BrickRound0043_1_S,1,3,200,5,105,1,113,129,tw,2,cin,210619.6101,113,1,0.736590284999693,NaN,NaN
PS,Carpet0047_1_S,0,2,200,8,104,1,100,129,tw,2,cin,210619.6101,114,2,0.523100014997908,NaN,NaN
conv4,GrassDead0131_1_S,1,1,200,1,36,1,62,129,tw,2,cin,210619.6101,115,3,0.544152599999506,NaN,NaN
conv1,Vegetables0024_1_S,1,2,200,4,1,91,129,100,tw,2,cin,210619.6101,116,2,0.416646319998108,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,200,7,1,74,129,9,tw,2,cin,210619.6101,117,1,0.532617519998894,NaN,NaN
conv1,FoodVarious0001_1_S,0,1,200,3,1,67,129,34,tw,2,cin,210619.6101,118,1,0.615051199998561,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,200,5,1,88,129,44,tw,2,cin,210619.6101,119,1,0.682333519998792,NaN,NaN
conv2,BrickRound0043_1_S,1,1,200,3,55,1,65,129,tw,2,cin,210619.6101,120,3,0.513560150000558,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,1,200,1,1,103,129,113,tw,2,cin,210619.6101,121,3,0.652230894997047,NaN,NaN
conv5,Gravel0097_1_S,1,1,200,3,77,1,17,129,tw,2,cin,210619.6101,122,3,0.530435519998719,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,2,200,1,28,1,38,129,tw,2,cin,210619.6101,123,2,0.387923679998494,NaN,NaN
conv3,BrickRound0043_1_S,1,1,200,7,1,17,129,105,tw,2,cin,210619.6101,124,3,0.449559874999977,NaN,NaN
conv1,Vegetables0024_1_S,1,2,200,9,1,67,129,15,tw,2,cin,210619.6101,125,2,0.592258709999442,NaN,NaN
conv1,RooftilesCeramic0037_1_S,0,3,200,3,1,72,129,104,tw,2,cin,210619.6101,126,3,0.639197864999005,NaN,NaN
conv1,FlowerBeds0044_1_S,0,3,200,10,94,1,83,129,tw,2,cin,210619.6101,127,3,0.541037069997401,NaN,NaN
conv5,GrassDead0131_1_S,0,1,200,9,1,46,129,110,tw,2,cin,210619.6101,128,3,0.500043099997129,NaN,NaN
conv2,Gravel0097_1_S,1,1,200,6,35,1,35,129,tw,2,cin,210619.6101,129,3,0.645880764997855,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,200,3,61,1,5,129,tw,2,cin,210619.6101,130,3,0.495700729999953,NaN,NaN
conv5,BrickRound0043_1_S,1,3,200,9,1,18,129,17,tw,2,cin,210619.6101,131,3,0.628544185001374,NaN,NaN
conv1,FoodVarious0001_1_S,1,1,200,7,23,1,67,129,tw,2,cin,210619.6101,132,2,0.629882490000455,NaN,NaN
conv3,Carpet0047_1_S,1,1,200,3,1,49,129,67,tw,2,cin,210619.6101,133,1,0.714822429999913,NaN,NaN
conv3,Crackles0004_1_S,1,1,200,7,43,1,58,129,tw,2,cin,210619.6101,134,2,0.624881479998294,NaN,NaN
PS,FlowerBeds0044_1_S,0,3,200,6,1,90,129,127,tw,2,cin,210619.6101,135,1,0.596351484997285,NaN,NaN
conv4,Carpet0047_1_S,0,3,200,4,121,1,121,129,tw,2,cin,210619.6101,136,1,0.574259670000174,NaN,NaN
conv5,BrickRound0043_1_S,1,2,200,9,54,1,84,129,tw,2,cin,210619.6101,137,2,0.512855529996159,NaN,NaN
conv5,Crackles0004_1_S,0,3,200,2,113,1,76,129,tw,2,cin,210619.6101,138,1,0.658858800001326,NaN,NaN
PS,Vegetables0024_1_S,1,1,200,1,1,17,129,67,tw,2,cin,210619.6101,139,1,0.622084859998722,NaN,NaN
conv3,GrassDead0131_1_S,1,1,200,10,1,48,129,59,tw,2,cin,210619.6101,140,2,0.505765174999397,NaN,NaN
conv1,MetalFloorsBare0024_1_S,0,3,200,3,28,1,30,129,tw,2,cin,210619.6101,141,3,0.810338569997839,NaN,NaN
PS,Scrapyard0033_1_S,1,3,200,6,41,1,80,129,tw,2,cin,210619.6101,142,1,0.820799289998831,NaN,NaN
PS,Crackles0004_1_S,1,3,200,5,38,1,87,129,tw,2,cin,210619.6101,143,2,0.650964084998122,NaN,NaN
conv3,FlowerBeds0044_1_S,1,3,200,10,1,50,129,104,tw,2,cin,210619.6101,144,1,0.715410479999264,NaN,NaN
conv5,GrassDead0131_1_S,1,3,200,2,1,50,129,87,tw,2,cin,210619.6101,145,3,0.603479674999107,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,1,200,1,6,1,12,129,tw,2,cin,210619.6101,146,1,0.610195249999379,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,5,52,1,14,129,tw,2,cin,210619.6101,147,3,0.573981254998216,NaN,NaN
conv1,Crackles0004_1_S,0,1,200,5,1,102,129,18,tw,2,cin,210619.6101,148,1,0.783840385000076,NaN,NaN
conv5,GrassDead0131_1_S,1,2,200,9,1,89,129,80,tw,2,cin,210619.6101,149,1,0.772885020000103,NaN,NaN
conv1,Carpet0047_1_S,1,1,200,9,68,1,119,129,tw,2,cin,210619.6101,150,1,0.589763464999123,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,200,10,80,1,96,129,tw,2,cin,210619.6101,151,1,0.653353629997582,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,2,200,7,47,1,18,129,tw,2,cin,210619.6101,152,2,0.67777266000121,NaN,NaN
conv2,Crackles0004_1_S,1,1,200,2,1,77,129,45,tw,2,cin,210619.6101,153,1,0.666253974995925,NaN,NaN
conv1,Scrapyard0033_1_S,1,2,200,1,54,1,105,129,tw,2,cin,210619.6101,154,1,0.564558584999759,NaN,NaN
conv5,BrickRound0043_1_S,0,2,200,7,1,40,129,58,tw,2,cin,210619.6101,155,3,0.473422329996538,NaN,NaN
PS,Carpet0047_1_S,1,3,200,1,1,74,129,96,tw,2,cin,210619.6101,156,1,0.720244485000876,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,200,7,116,1,17,129,tw,2,cin,210619.6101,157,1,0.582918475000042,NaN,NaN
conv1,Gravel0097_1_S,0,3,200,6,1,50,129,99,tw,2,cin,210619.6101,158,3,0.496142674997827,NaN,NaN
conv4,FlowerBeds0044_1_S,1,2,200,10,44,1,127,129,tw,2,cin,210619.6101,159,1,0.790618339997309,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,1,200,3,1,91,129,42,tw,2,cin,210619.6101,160,1,0.67707013999825,NaN,NaN
conv5,Crackles0004_1_S,1,2,200,1,71,1,27,129,tw,2,cin,210619.6101,161,3,0.877442975001031,NaN,NaN
conv2,GrassDead0131_1_S,0,1,200,2,1,99,129,33,tw,2,cin,210619.6101,162,3,0.69886863499778,NaN,NaN
conv1,FoodVarious0001_1_S,0,2,200,8,91,1,90,129,tw,2,cin,210619.6101,163,2,0.589500850001059,NaN,NaN
conv2,Crackles0004_1_S,1,1,200,4,1,10,129,118,tw,2,cin,210619.6101,164,1,0.57451304999995,NaN,NaN
conv2,Vegetables0024_1_S,0,2,200,3,1,18,129,64,tw,2,cin,210619.6101,165,2,0.633049994998146,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,3,200,3,20,1,106,129,tw,2,cin,210619.6101,166,2,0.687862869999663,NaN,NaN
conv1,RooftilesCeramic0037_1_S,0,2,200,5,25,1,115,129,tw,2,cin,210619.6101,167,2,0.581701414997951,NaN,NaN
conv1,Scrapyard0033_1_S,0,3,200,1,1,43,129,101,tw,2,cin,210619.6101,168,2,0.506624704998103,NaN,NaN
conv3,GrassDead0131_1_S,0,3,200,8,1,5,129,15,tw,2,cin,210619.6101,169,2,0.483285459999024,NaN,NaN
conv2,Vegetables0024_1_S,0,2,200,6,1,123,129,61,tw,2,cin,210619.6101,170,2,0.591334169999755,NaN,NaN
conv1,Carpet0047_1_S,0,1,200,1,1,121,129,61,tw,2,cin,210619.6101,171,2,0.84933076499874,NaN,NaN
conv3,FoodVarious0001_1_S,0,1,200,10,69,1,32,129,tw,2,cin,210619.6101,172,1,0.74995153999771,NaN,NaN
conv1,FlowerBeds0044_1_S,0,1,200,5,118,1,84,129,tw,2,cin,210619.6101,173,1,0.659996245001821,NaN,NaN
conv3,Gravel0097_1_S,1,1,200,2,1,105,129,30,tw,2,cin,210619.6101,174,1,0.620110299998487,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,8,1,92,129,110,tw,2,cin,210619.6101,175,2,0.587784199997259,NaN,NaN
PS,Scrapyard0033_1_S,1,3,200,7,1,93,129,27,tw,2,cin,210619.6101,176,2,0.543480574997375,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,2,200,4,8,1,84,129,tw,2,cin,210619.6101,177,2,0.593325654997898,NaN,NaN
conv5,Vegetables0024_1_S,1,3,200,8,1,45,129,28,tw,2,cin,210619.6101,178,2,0.596290269997553,NaN,NaN
PS,Gravel0097_1_S,1,1,200,8,116,1,56,129,tw,2,cin,210619.6101,179,1,0.545713100000285,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,1,200,7,1,66,129,119,tw,2,cin,210619.6101,180,1,0.781446389999473,NaN,NaN
conv4,Scrapyard0033_1_S,0,2,200,10,1,33,129,106,tw,2,cin,210619.6101,181,1,0.840627894998761,NaN,NaN
conv4,BrickRound0043_1_S,0,3,200,5,30,1,28,129,tw,2,cin,210619.6101,182,2,0.942414224999084,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,200,3,126,1,105,129,tw,2,cin,210619.6101,183,1,0.719550550002168,NaN,NaN
conv1,GrassDead0131_1_S,1,2,200,4,87,1,89,129,tw,2,cin,210619.6101,184,2,0.637864305001131,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,2,200,7,1,22,129,82,tw,2,cin,210619.6101,185,1,0.678913159998046,NaN,NaN
conv3,FlowerBeds0044_1_S,1,3,200,7,1,47,129,97,tw,2,cin,210619.6101,186,3,0.902806244997919,NaN,NaN
conv3,Gravel0097_1_S,1,3,200,6,67,1,83,129,tw,2,cin,210619.6101,187,1,0.969442440000421,NaN,NaN
PS,Crackles0004_1_S,1,1,200,6,101,1,65,129,tw,2,cin,210619.6101,188,2,0.673198630000115,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,3,200,9,1,19,129,26,tw,2,cin,210619.6101,189,3,0.599482129997341,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,200,7,1,49,129,99,tw,2,cin,210619.6101,190,3,0.737821199996688,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,200,8,1,44,129,100,tw,2,cin,210619.6101,191,1,0.559325649996026,NaN,NaN
conv4,PaperCrumpled0004_1_S,0,3,200,4,1,83,129,102,tw,2,cin,210619.6101,192,2,0.640943604998029,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,2,200,3,114,1,3,129,tw,2,cin,210619.6101,193,2,0.59999141499793,NaN,NaN
conv4,Vegetables0024_1_S,1,2,200,1,1,15,129,27,tw,2,cin,210619.6101,194,2,0.774071790001472,NaN,NaN
conv4,GrassDead0131_1_S,1,2,200,6,74,1,45,129,tw,2,cin,210619.6101,195,1,0.684924889996182,NaN,NaN
conv2,Gravel0097_1_S,0,2,200,5,101,1,106,129,tw,2,cin,210619.6101,196,2,0.622408020000876,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,200,3,1,36,129,15,tw,2,cin,210619.6101,197,2,0.572040775001369,NaN,NaN
conv4,BrickRound0043_1_S,1,1,200,4,1,118,129,1,tw,2,cin,210619.6101,198,3,0.714587815000414,NaN,NaN
conv3,Vegetables0024_1_S,1,2,200,2,1,65,129,28,tw,2,cin,210619.6101,199,2,0.744270849998429,NaN,NaN
conv4,FlowerBeds0044_1_S,1,1,200,3,3,1,15,129,tw,2,cin,210619.6101,200,2,0.601889609999489,NaN,NaN
conv3,Crackles0004_1_S,0,2,200,9,1,45,129,121,tw,2,cin,210619.6101,201,2,0.651051739998366,NaN,NaN
conv4,GrassDead0131_1_S,1,3,200,8,26,1,73,129,tw,2,cin,210619.6101,202,3,0.655010959999345,NaN,NaN
PS,BrickRound0043_1_S,0,2,200,2,1,86,129,91,tw,2,cin,210619.6101,203,3,0.664227024997672,NaN,NaN
conv5,FoodVarious0001_1_S,1,3,200,2,115,1,54,129,tw,2,cin,210619.6101,204,2,0.619709409998904,NaN,NaN
conv4,FlowerBeds0044_1_S,0,1,200,7,36,1,103,129,tw,2,cin,210619.6101,205,1,0.499604309996357,NaN,NaN
conv3,Carpet0047_1_S,0,2,200,5,1,95,129,49,tw,2,cin,210619.6101,206,2,0.482126819999394,NaN,NaN
