image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv1,Carpet0047_1_S,1,3,200,3,1,33,129,14,cf,8,cin,209073.398,1,3,0.662092934995599,NaN,NaN
conv3,GrassDead0131_1_S,1,2,200,7,54,1,42,129,cf,8,cin,209073.398,2,2,0.69505085000128,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,1,200,9,1,24,129,82,cf,8,cin,209073.398,3,3,0.669719034998707,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,200,3,108,1,53,129,cf,8,cin,209073.398,4,3,0.684134894996532,NaN,NaN
conv4,Crackles0004_1_S,1,3,200,3,1,96,129,84,cf,8,cin,209073.398,5,2,0.669549545000336,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,6,1,82,129,112,cf,8,cin,209073.398,6,1,0.597176929997659,NaN,NaN
conv1,Vegetables0024_1_S,0,2,200,4,25,1,75,129,cf,8,cin,209073.398,7,2,0.646815339998284,NaN,NaN
conv5,Crackles0004_1_S,0,3,200,4,119,1,60,129,cf,8,cin,209073.398,8,3,0.596076400001039,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,2,200,9,42,1,114,129,cf,8,cin,209073.398,9,2,0.674114954999823,NaN,NaN
conv3,BrickRound0043_1_S,0,2,200,3,1,62,129,72,cf,8,cin,209073.398,10,3,0.649105629996484,NaN,NaN
PS,FlowerBeds0044_1_S,1,2,200,8,1,47,129,121,cf,8,cin,209073.398,11,2,0.679571964999923,NaN,NaN
conv4,Gravel0097_1_S,1,3,200,5,21,1,90,129,cf,8,cin,209073.398,12,1,0.668467294995935,NaN,NaN
PS,Crackles0004_1_S,0,2,200,7,78,1,5,129,cf,8,cin,209073.398,13,3,0.687556245000451,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,2,200,2,112,1,21,129,cf,8,cin,209073.398,14,3,0.718314854999335,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,1,200,1,1,93,129,33,cf,8,cin,209073.398,15,2,0.644338564998179,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,200,7,40,1,88,129,cf,8,cin,209073.398,16,1,0.714038359998085,NaN,NaN
conv4,Crackles0004_1_S,1,3,200,9,33,1,16,129,cf,8,cin,209073.398,17,3,0.733682620000764,NaN,NaN
conv4,RooftilesCeramic0037_1_S,0,2,200,3,111,1,69,129,cf,8,cin,209073.398,18,3,0.66969373000029,NaN,NaN
conv3,BrickRound0043_1_S,0,3,200,5,97,1,82,129,cf,8,cin,209073.398,19,1,0.859922409999854,NaN,NaN
conv4,Vegetables0024_1_S,1,1,200,4,19,1,30,129,cf,8,cin,209073.398,20,2,0.692379115000222,NaN,NaN
PS,FlowerBeds0044_1_S,0,1,200,9,49,1,75,129,cf,8,cin,209073.398,21,2,0.682812204999209,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,200,8,108,1,36,129,cf,8,cin,209073.398,22,1,0.75890500999958,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,200,6,84,1,110,129,cf,8,cin,209073.398,23,3,0.717924594995566,NaN,NaN
conv2,Scrapyard0033_1_S,0,3,200,7,1,21,129,22,cf,8,cin,209073.398,24,1,0.79280140499759,NaN,NaN
conv1,Vegetables0024_1_S,0,3,200,7,108,1,31,129,cf,8,cin,209073.398,25,3,0.815992959996947,NaN,NaN
conv1,FlowerBeds0044_1_S,0,1,200,6,19,1,121,129,cf,8,cin,209073.398,26,2,0.979733944997861,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,1,200,2,1,96,129,67,cf,8,cin,209073.398,27,3,0.909741849998682,NaN,NaN
PS,Scrapyard0033_1_S,1,2,200,10,21,1,116,129,cf,8,cin,209073.398,28,1,0.859705009999743,NaN,NaN
conv1,Carpet0047_1_S,0,1,200,4,1,54,129,109,cf,8,cin,209073.398,29,1,0.941780010001821,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,200,7,81,1,8,129,cf,8,cin,209073.398,30,1,0.977742604998639,NaN,NaN
conv1,Crackles0004_1_S,1,3,200,6,76,1,21,129,cf,8,cin,209073.398,31,3,0.914094949999708,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,1,200,10,81,1,96,129,cf,8,cin,209073.398,32,1,1.02409587999864,NaN,NaN
conv3,Vegetables0024_1_S,1,3,200,2,116,1,43,129,cf,8,cin,209073.398,33,2,0.889419704999455,NaN,NaN
conv1,PaperCrumpled0004_1_S,0,3,200,5,1,50,129,83,cf,8,cin,209073.398,34,1,0.869152499999473,NaN,NaN
conv4,MetalFloorsBare0024_1_S,0,3,200,4,1,12,129,104,cf,8,cin,209073.398,35,2,0.879069310001796,NaN,NaN
conv2,Scrapyard0033_1_S,1,1,200,1,56,1,34,129,cf,8,cin,209073.398,36,3,0.844899784995505,NaN,NaN
conv3,FoodVarious0001_1_S,1,1,200,4,88,1,119,129,cf,8,cin,209073.398,37,1,0.802905169999576,NaN,NaN
conv1,MetalFloorsBare0024_1_S,1,1,200,1,1,63,129,65,cf,8,cin,209073.398,38,1,0.899448209998809,NaN,NaN
PS,Scrapyard0033_1_S,0,2,200,4,1,4,129,99,cf,8,cin,209073.398,39,3,1.08862088499882,NaN,NaN
conv2,Crackles0004_1_S,0,3,200,2,1,120,129,84,cf,8,cin,209073.398,40,2,1.05176583999855,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,200,1,1,40,129,76,cf,8,cin,209073.398,41,3,1.0017329350012,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,4,1,98,129,128,cf,8,cin,209073.398,42,3,0.935275269999693,NaN,NaN
