image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv4,Vegetables0024_1_S,0,3,200,3,43,1,11,129,S10,1,cin,207421.115,106,1,0.640964989999702,NaN,NaN
conv3,RooftilesCeramic0037_1_S,1,3,200,1,20,1,70,129,S10,1,cin,207421.115,107,3,0.594160505000218,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,200,7,1,123,129,41,S10,1,cin,207421.115,108,2,0.615097875000174,NaN,NaN
conv1,Vegetables0024_1_S,0,1,200,2,1,108,129,47,S10,1,cin,207421.115,109,1,0.71577367000009,NaN,NaN
conv2,PaperCrumpled0004_1_S,0,2,200,1,1,71,129,120,S10,1,cin,207421.115,110,2,0.572734469999887,NaN,NaN
conv1,FlowerBeds0044_1_S,1,3,200,10,1,80,129,92,S10,1,cin,207421.115,111,3,0.500452384999335,NaN,NaN
conv2,Crackles0004_1_S,1,3,200,10,52,1,84,129,S10,1,cin,207421.115,112,2,0.729092775000026,NaN,NaN
PS,BrickRound0043_1_S,1,3,200,3,93,1,8,129,S10,1,cin,207421.115,113,3,0.531306154999584,NaN,NaN
PS,Gravel0097_1_S,0,2,200,8,1,22,129,1,S10,1,cin,207421.115,114,2,0.690948169999501,NaN,NaN
conv4,Vegetables0024_1_S,1,1,200,4,1,125,129,68,S10,1,cin,207421.115,115,3,0.508468404999803,NaN,NaN
conv3,RooftilesCeramic0037_1_S,0,2,200,4,127,1,114,129,S10,1,cin,207421.115,116,1,0.507869080000091,NaN,NaN
conv3,Carpet0047_1_S,0,2,200,9,83,1,26,129,S10,1,cin,207421.115,117,2,0.565621784999166,NaN,NaN
conv3,Scrapyard0033_1_S,1,2,200,1,10,1,110,129,S10,1,cin,207421.115,118,1,0.442298744999789,NaN,NaN
conv2,BrickRound0043_1_S,1,2,200,6,59,1,59,129,S10,1,cin,207421.115,119,3,0.447035934999803,NaN,NaN
conv4,Gravel0097_1_S,1,3,200,5,1,23,129,70,S10,1,cin,207421.115,120,1,0.498442240000259,NaN,NaN
conv4,RooftilesCeramic0037_1_S,1,3,200,9,1,114,129,77,S10,1,cin,207421.115,121,1,0.447369425000034,NaN,NaN
conv3,PaperCrumpled0004_1_S,0,3,200,3,125,1,51,129,S10,1,cin,207421.115,122,1,0.354551714999616,NaN,NaN
conv1,Vegetables0024_1_S,0,3,200,6,1,64,129,58,S10,1,cin,207421.115,123,2,0.39091000999997,NaN,NaN
conv4,MetalFloorsBare0024_1_S,1,3,200,3,100,1,96,129,S10,1,cin,207421.115,124,3,0.612351480000143,NaN,NaN
conv4,Crackles0004_1_S,1,2,200,10,1,68,129,35,S10,1,cin,207421.115,125,3,0.566899035000461,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,1,200,1,1,81,129,77,S10,1,cin,207421.115,126,1,0.428472200000215,NaN,NaN
conv3,Scrapyard0033_1_S,1,3,200,6,1,98,129,11,S10,1,cin,207421.115,127,2,0.774659239999892,NaN,NaN
conv2,BrickRound0043_1_S,0,3,200,2,74,1,120,129,S10,1,cin,207421.115,128,1,0.538838270000269,NaN,NaN
conv3,Gravel0097_1_S,1,3,200,5,101,1,36,129,S10,1,cin,207421.115,129,1,0.450301139999283,NaN,NaN
PS,GrassDead0131_1_S,0,3,200,6,66,1,15,129,S10,1,cin,207421.115,130,2,0.430186034999679,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,200,3,1,98,129,31,S10,1,cin,207421.115,131,1,0.366961824999635,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,200,8,55,1,84,129,S10,1,cin,207421.115,132,1,0.489114004999465,NaN,NaN
PS,Crackles0004_1_S,0,3,200,1,1,73,129,72,S10,1,cin,207421.115,133,1,0.398981184999684,NaN,NaN
conv4,GrassDead0131_1_S,0,1,200,5,82,1,11,129,S10,1,cin,207421.115,134,1,0.721799459999602,NaN,NaN
conv1,Gravel0097_1_S,1,2,200,5,1,62,129,46,S10,1,cin,207421.115,135,1,0.421710935000192,NaN,NaN
conv1,RooftilesCeramic0037_1_S,1,2,200,1,1,80,129,31,S10,1,cin,207421.115,136,2,0.5869402849994,NaN,NaN
conv3,FoodVarious0001_1_S,1,3,200,4,1,107,129,50,S10,1,cin,207421.115,137,1,0.466412149999996,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,200,3,1,34,129,63,S10,1,cin,207421.115,138,1,0.467871754999578,NaN,NaN
PS,FlowerBeds0044_1_S,1,3,200,6,1,52,129,58,S10,1,cin,207421.115,139,1,0.5172884349995,NaN,NaN
conv2,FoodVarious0001_1_S,1,2,200,4,1,69,129,6,S10,1,cin,207421.115,140,1,0.535212834999584,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,1,200,10,1,60,129,14,S10,1,cin,207421.115,141,1,0.582746724999197,NaN,NaN
conv3,Crackles0004_1_S,1,1,200,3,64,1,9,129,S10,1,cin,207421.115,142,1,0.506058054999812,NaN,NaN
conv4,BrickRound0043_1_S,0,2,200,10,1,18,129,11,S10,1,cin,207421.115,143,1,0.516233950000242,NaN,NaN
conv4,Gravel0097_1_S,1,3,200,4,26,1,66,129,S10,1,cin,207421.115,144,1,0.78267594999943,NaN,NaN
conv3,FlowerBeds0044_1_S,1,3,200,9,1,6,129,116,S10,1,cin,207421.115,145,1,0.591697400000157,NaN,NaN
PS,Crackles0004_1_S,1,3,200,10,1,106,129,116,S10,1,cin,207421.115,146,1,0.570938275000117,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,1,200,8,1,50,129,9,S10,1,cin,207421.115,147,3,0.589904600000409,NaN,NaN
conv2,FlowerBeds0044_1_S,1,1,200,10,1,11,129,124,S10,1,cin,207421.115,148,1,0.545670489999793,NaN,NaN
conv2,MetalFloorsBare0024_1_S,1,1,200,10,1,56,129,74,S10,1,cin,207421.115,149,1,0.473792580000008,NaN,NaN
conv1,Carpet0047_1_S,0,2,200,8,27,1,62,129,S10,1,cin,207421.115,150,1,0.464341949999834,NaN,NaN
conv2,Gravel0097_1_S,0,2,200,5,1,17,129,104,S10,1,cin,207421.115,151,1,0.479285364999669,NaN,NaN
conv4,Scrapyard0033_1_S,1,2,200,9,1,55,129,89,S10,1,cin,207421.115,152,1,0.487783409999793,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,3,200,9,80,1,39,129,S10,1,cin,207421.115,153,1,0.525597604999348,NaN,NaN
conv4,GrassDead0131_1_S,1,2,200,1,11,1,1,129,S10,1,cin,207421.115,154,1,0.52548555499925,NaN,NaN
conv2,BrickRound0043_1_S,1,3,200,7,68,1,62,129,S10,1,cin,207421.115,155,1,0.485175754999545,NaN,NaN
conv3,FlowerBeds0044_1_S,0,2,200,2,75,1,58,129,S10,1,cin,207421.115,156,1,0.579762054999264,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,200,10,120,1,115,129,S10,1,cin,207421.115,157,2,0.597672044999854,NaN,NaN
conv5,GrassDead0131_1_S,1,3,200,2,89,1,2,129,S10,1,cin,207421.115,158,2,0.949996809999902,NaN,NaN
PS,FlowerBeds0044_1_S,1,3,200,1,1,68,129,108,S10,1,cin,207421.115,159,3,0.503057954999349,NaN,NaN
conv4,Gravel0097_1_S,1,3,200,7,1,68,129,105,S10,1,cin,207421.115,160,1,0.568452255000011,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,3,200,10,21,1,12,129,S10,1,cin,207421.115,161,1,0.436257074999048,NaN,NaN
conv5,Crackles0004_1_S,0,1,200,5,62,1,46,129,S10,1,cin,207421.115,162,1,0.538251975000094,NaN,NaN
conv4,BrickRound0043_1_S,1,1,200,4,1,39,129,45,S10,1,cin,207421.115,163,3,0.503310420000162,NaN,NaN
conv1,FoodVarious0001_1_S,0,3,200,6,1,58,129,82,S10,1,cin,207421.115,164,1,0.619705449998946,NaN,NaN
conv1,Carpet0047_1_S,0,2,200,9,1,98,129,71,S10,1,cin,207421.115,165,1,0.524221134999607,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,7,1,86,129,104,S10,1,cin,207421.115,166,1,0.6130891899993,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,200,4,65,1,61,129,S10,1,cin,207421.115,167,1,0.650159034999888,NaN,NaN
conv2,RooftilesCeramic0037_1_S,0,1,200,1,1,59,129,110,S10,1,cin,207421.115,168,3,0.598104279999461,NaN,NaN
PS,BrickRound0043_1_S,0,1,200,7,1,16,129,35,S10,1,cin,207421.115,169,3,0.791655344999526,NaN,NaN
conv4,GrassDead0131_1_S,1,1,200,5,1,106,129,26,S10,1,cin,207421.115,170,2,0.913031979999687,NaN,NaN
PS,Crackles0004_1_S,0,1,200,9,1,62,129,104,S10,1,cin,207421.115,171,3,0.513249700000415,NaN,NaN
conv4,BrickRound0043_1_S,0,2,200,1,33,1,36,129,S10,1,cin,207421.115,172,1,0.496015059999081,NaN,NaN
conv3,Scrapyard0033_1_S,0,2,200,6,1,34,129,1,S10,1,cin,207421.115,173,3,0.411931829999958,NaN,NaN
conv1,GrassDead0131_1_S,1,1,200,9,58,1,74,129,S10,1,cin,207421.115,174,1,0.738212284999463,NaN,NaN
conv4,Carpet0047_1_S,0,1,200,1,1,119,129,78,S10,1,cin,207421.115,175,1,0.428011994999906,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,2,200,4,54,1,39,129,S10,1,cin,207421.115,176,1,0.378723964999153,NaN,NaN
conv2,Gravel0097_1_S,0,1,200,9,118,1,106,129,S10,1,cin,207421.115,177,3,0.243767764999575,NaN,NaN
conv1,Crackles0004_1_S,1,1,200,9,1,120,129,40,S10,1,cin,207421.115,178,2,0.277787094999439,NaN,NaN
conv4,FoodVarious0001_1_S,0,1,200,10,1,32,129,128,S10,1,cin,207421.115,179,1,0.31670587499957,NaN,NaN
PS,BrickRound0043_1_S,1,1,200,9,128,1,8,129,S10,1,cin,207421.115,180,1,0.411262894999709,NaN,NaN
conv3,Vegetables0024_1_S,1,1,200,8,10,1,37,129,S10,1,cin,207421.115,181,1,0.440983890000098,NaN,NaN
conv4,Carpet0047_1_S,1,3,200,2,17,1,25,129,S10,1,cin,207421.115,182,1,0.363605159999679,NaN,NaN
conv2,RooftilesCeramic0037_1_S,1,1,200,2,82,1,12,129,S10,1,cin,207421.115,183,1,0.302881409999827,NaN,NaN
conv1,BrickRound0043_1_S,0,2,200,9,111,1,128,129,S10,1,cin,207421.115,184,1,0.367968859999564,NaN,NaN
conv3,GrassDead0131_1_S,0,1,200,10,1,96,129,21,S10,1,cin,207421.115,185,1,0.439623709999069,NaN,NaN
conv3,MetalFloorsBare0024_1_S,1,3,200,3,57,1,111,129,S10,1,cin,207421.115,186,2,0.478383374999794,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,1,200,8,1,127,129,123,S10,1,cin,207421.115,187,1,0.403198109999721,NaN,NaN
PS,Crackles0004_1_S,0,1,200,8,1,52,129,53,S10,1,cin,207421.115,188,1,0.520224754999617,NaN,NaN
conv2,MetalFloorsBare0024_1_S,0,2,200,1,64,1,103,129,S10,1,cin,207421.115,189,1,0.453970249999657,NaN,NaN
conv3,PaperCrumpled0004_1_S,1,2,200,10,84,1,92,129,S10,1,cin,207421.115,190,1,0.47545491999972,NaN,NaN
PS,Carpet0047_1_S,0,2,200,4,1,121,129,28,S10,1,cin,207421.115,191,1,0.344188394999946,NaN,NaN
PS,Scrapyard0033_1_S,0,1,200,7,1,127,129,115,S10,1,cin,207421.115,192,1,0.374318160000257,NaN,NaN
conv2,Crackles0004_1_S,1,2,200,4,1,65,129,117,S10,1,cin,207421.115,193,1,0.246392414999718,NaN,NaN
PS,BrickRound0043_1_S,1,3,200,10,123,1,80,129,S10,1,cin,207421.115,194,1,0.205635894999432,NaN,NaN
conv2,Vegetables0024_1_S,1,1,200,7,1,27,129,55,S10,1,cin,207421.115,195,1,0.245271255000262,NaN,NaN
conv5,Gravel0097_1_S,1,3,200,6,1,69,129,48,S10,1,cin,207421.115,196,1,0.473098194999693,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,200,4,1,58,129,41,S10,1,cin,207421.115,197,1,0.297789639998882,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,200,8,100,1,58,129,S10,1,cin,207421.115,198,1,0.401742029999696,NaN,NaN
conv4,Vegetables0024_1_S,1,1,200,5,42,1,11,129,S10,1,cin,207421.115,199,1,0.325967694999235,NaN,NaN
conv2,PaperCrumpled0004_1_S,1,2,200,7,1,85,129,68,S10,1,cin,207421.115,200,1,0.323205714999858,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,6,74,1,72,129,S10,1,cin,207421.115,201,1,0.31580487499923,NaN,NaN
PS,Vegetables0024_1_S,1,3,200,8,1,62,129,46,S10,1,cin,207421.115,202,2,0.394446395000159,NaN,NaN
conv5,Crackles0004_1_S,1,2,200,8,1,19,129,11,S10,1,cin,207421.115,203,1,0.600411449999228,NaN,NaN
conv3,FoodVarious0001_1_S,0,2,200,8,1,4,129,74,S10,1,cin,207421.115,204,1,0.532633884999996,NaN,NaN
conv3,GrassDead0131_1_S,1,3,200,5,53,1,42,129,S10,1,cin,207421.115,205,1,0.437580740000158,NaN,NaN
conv4,BrickRound0043_1_S,0,2,200,3,1,55,129,51,S10,1,cin,207421.115,206,1,0.395304714999838,NaN,NaN
conv3,FoodVarious0001_1_S,0,2,200,4,86,1,71,129,S10,1,cin,207421.115,207,1,0.252593989999696,NaN,NaN
conv4,Scrapyard0033_1_S,0,2,200,10,1,71,129,25,S10,1,cin,207421.115,208,1,0.26137043000017,NaN,NaN
conv5,Crackles0004_1_S,1,2,200,9,1,2,129,126,S10,1,cin,207421.115,209,2,0.375977144999524,NaN,NaN
PS,FlowerBeds0044_1_S,0,3,200,10,1,57,129,66,S10,1,cin,207421.115,210,1,0.466209350000099,NaN,NaN
