image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,Gravel0097_1_S,1,3,2000,6,1,65,129,55,S1,1,cin,213536.568,50,2,2.49420825499965,NaN,NaN
PS,Vegetables0024_1_S,1,1,2000,5,1,12,129,13,S1,1,cin,213536.568,51,1,2.22163977499986,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,2000,8,125,1,112,129,S1,1,cin,213536.568,52,3,2.22281043999919,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,3,2000,8,96,1,17,129,S1,1,cin,213536.568,53,3,2.24671231499997,NaN,NaN
conv5,Carpet0047_1_S,1,1,2000,10,40,1,7,129,S1,1,cin,213536.568,54,2,2.25534331999916,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,2,2000,7,23,1,70,129,S1,1,cin,213536.568,55,2,2.35874275499918,NaN,NaN
powerspec,GrassDead0131_1_S,1,1,2000,10,118,1,64,129,S1,1,cin,213536.568,56,3,2.24874047499998,NaN,NaN
PS,FlowerBeds0044_1_S,1,1,2000,5,111,1,53,129,S1,1,cin,213536.568,57,1,2.22858230499969,NaN,NaN
conv5,Carpet0047_1_S,1,1,2000,8,110,1,82,129,S1,1,cin,213536.568,58,2,2.21123652999995,NaN,NaN
PS,Gravel0097_1_S,0,3,2000,2,1,98,129,47,S1,1,cin,213536.568,59,1,2.2128129699995,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,2000,8,90,1,112,129,S1,1,cin,213536.568,60,1,2.23197104500014,NaN,NaN
powerspec,Crackles0004_1_S,1,1,2000,4,91,1,33,129,S1,1,cin,213536.568,61,3,2.28146387999914,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,2,2000,5,82,1,93,129,S1,1,cin,213536.568,62,2,2.34971686500012,NaN,NaN
PS,Scrapyard0033_1_S,1,2,2000,6,14,1,34,129,S1,1,cin,213536.568,63,2,2.25670400499985,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,2000,2,1,70,129,114,S1,1,cin,213536.568,64,2,2.21786368999892,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,2,2000,5,1,86,129,78,S1,1,cin,213536.568,65,2,2.24737633999939,NaN,NaN
powerspec,Gravel0097_1_S,1,3,2000,9,27,1,113,129,S1,1,cin,213536.568,66,3,2.19176830499964,NaN,NaN
powerspec,Crackles0004_1_S,1,3,2000,6,104,1,48,129,S1,1,cin,213536.568,67,1,2.24724460000016,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,2000,6,1,83,129,112,S1,1,cin,213536.568,68,2,2.21704435500033,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,3,2000,1,1,1,35,129,S1,1,cin,213536.568,69,3,2.25051087999964,NaN,NaN
conv5,Crackles0004_1_S,0,1,2000,7,1,37,129,21,S1,1,cin,213536.568,70,1,2.2102046,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,2000,4,39,1,59,129,S1,1,cin,213536.568,71,2,2.22191952499907,NaN,NaN
powerspec,GrassDead0131_1_S,0,1,2000,5,1,23,129,78,S1,1,cin,213536.568,72,2,2.22421029999987,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,2000,10,1,77,129,83,S1,1,cin,213536.568,73,3,2.25678703499943,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,1,2000,3,1,96,129,30,S1,1,cin,213536.568,74,1,2.27689451499919,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,2000,10,1,52,129,59,S1,1,cin,213536.568,75,1,2.26291004999985,NaN,NaN
PS,GrassDead0131_1_S,1,2,2000,6,51,1,21,129,S1,1,cin,213536.568,76,2,2.13991367999915,NaN,NaN
PS,FoodVarious0001_1_S,1,3,2000,4,70,1,84,129,S1,1,cin,213536.568,77,3,2.23081357999945,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,2000,6,1,20,129,49,S1,1,cin,213536.568,78,2,2.17591879999964,NaN,NaN
conv5,Crackles0004_1_S,0,3,2000,4,15,1,99,129,S1,1,cin,213536.568,79,1,2.32206704999953,NaN,NaN
PS,Carpet0047_1_S,1,1,2000,2,1,127,129,3,S1,1,cin,213536.568,80,2,2.30087930999889,NaN,NaN
powerspec,Vegetables0024_1_S,1,2,2000,4,110,1,90,129,S1,1,cin,213536.568,81,1,2.29862829000012,NaN,NaN
conv5,Crackles0004_1_S,0,2,2000,4,1,51,129,108,S1,1,cin,213536.568,82,3,2.30329360999986,NaN,NaN
conv5,GrassDead0131_1_S,0,3,2000,10,31,1,25,129,S1,1,cin,213536.568,83,1,2.26813033500002,NaN,NaN
powerspec,Gravel0097_1_S,1,2,2000,7,1,68,129,96,S1,1,cin,213536.568,84,1,2.20869129999937,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,2000,9,27,1,67,129,S1,1,cin,213536.568,85,1,2.28958186,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,3,2000,10,1,101,129,99,S1,1,cin,213536.568,86,2,2.30508494999867,NaN,NaN
conv5,Gravel0097_1_S,0,2,2000,3,56,1,19,129,S1,1,cin,213536.568,87,1,2.40751950999947,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,2000,7,18,1,38,129,S1,1,cin,213536.568,88,1,2.18846546999976,NaN,NaN
conv5,FoodVarious0001_1_S,1,2,2000,7,82,1,42,129,S1,1,cin,213536.568,89,1,2.56676599000002,NaN,NaN
conv5,Crackles0004_1_S,1,1,2000,1,115,1,22,129,S1,1,cin,213536.568,90,3,2.42128448499898,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,1,2000,4,1,41,129,69,S1,1,cin,213536.568,91,3,2.44752719499957,NaN,NaN
conv5,Gravel0097_1_S,1,1,2000,2,29,1,123,129,S1,1,cin,213536.568,92,3,2.18838947999939,NaN,NaN
PS,Scrapyard0033_1_S,0,2,2000,4,1,38,129,59,S1,1,cin,213536.568,93,2,2.27206901999944,NaN,NaN
PS,Vegetables0024_1_S,1,2,2000,1,1,7,129,12,S1,1,cin,213536.568,94,2,2.20966079999926,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,3,2000,8,1,35,129,12,S1,1,cin,213536.568,95,3,2.26680124499944,NaN,NaN
PS,Scrapyard0033_1_S,1,2,2000,3,1,2,129,47,S1,1,cin,213536.568,96,2,1.74846654999965,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,1,2000,3,1,78,129,43,S1,1,cin,213536.568,97,1,1.91333906999989,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,3,2000,3,1,68,129,55,S1,1,cin,213536.568,98,3,2.2328805899997,NaN,NaN
powerspec,GrassDead0131_1_S,1,2,2000,6,1,63,129,59,S1,1,cin,213536.568,99,1,2.27283836999959,NaN,NaN
conv5,Vegetables0024_1_S,1,1,2000,9,116,1,89,129,S1,1,cin,213536.568,100,2,2.21933669000009,NaN,NaN
PS,FoodVarious0001_1_S,1,1,2000,9,1,22,129,55,S1,1,cin,213536.568,101,1,2.36385837499893,NaN,NaN
conv5,Carpet0047_1_S,1,2,2000,9,1,98,129,124,S1,1,cin,213536.568,102,2,2.4775383999995,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,3,2000,4,1,54,129,50,S1,1,cin,213536.568,103,3,2.5532593199996,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,2000,5,95,1,81,129,S1,1,cin,213536.568,104,2,2.39955904499948,NaN,NaN
PS,Gravel0097_1_S,1,1,2000,6,104,1,25,129,S1,1,cin,213536.568,105,2,2.31460948499989,NaN,NaN
PS,BrickRound0043_1_S,1,1,2000,8,1,60,129,128,S1,1,cin,213536.568,106,2,2.38441390499975,NaN,NaN
powerspec,Crackles0004_1_S,1,1,2000,6,1,83,129,74,S1,1,cin,213536.568,107,3,2.41147879499931,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,2000,9,37,1,33,129,S1,1,cin,213536.568,108,1,2.30323922499974,NaN,NaN
powerspec,Carpet0047_1_S,1,1,2000,5,1,86,129,22,S1,1,cin,213536.568,109,2,2.50423048499943,NaN,NaN
conv5,Gravel0097_1_S,0,3,2000,5,6,1,44,129,S1,1,cin,213536.568,110,1,2.42922265999914,NaN,NaN
powerspec,Scrapyard0033_1_S,1,1,2000,8,1,53,129,66,S1,1,cin,213536.568,111,1,2.30548837499919,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,3,2000,3,1,88,129,107,S1,1,cin,213536.568,112,1,2.15531917499902,NaN,NaN
conv5,Carpet0047_1_S,1,3,2000,3,87,1,23,129,S1,1,cin,213536.568,113,1,2.23943886500001,NaN,NaN
powerspec,Gravel0097_1_S,1,3,2000,6,1,119,129,17,S1,1,cin,213536.568,114,2,2.53126375000011,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,2000,7,1,80,129,66,S1,1,cin,213536.568,115,1,2.24801415000002,NaN,NaN
PS,GrassDead0131_1_S,0,1,2000,2,1,85,129,88,S1,1,cin,213536.568,116,1,2.25429417000032,NaN,NaN
powerspec,Carpet0047_1_S,0,1,2000,6,1,16,129,90,S1,1,cin,213536.568,117,1,2.30290979499932,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,2,40,1,27,129,S1,1,cin,213536.568,118,3,2.17598620999979,NaN,NaN
conv5,Vegetables0024_1_S,1,1,2000,4,1,62,129,44,S1,1,cin,213536.568,119,3,2.22443793499951,NaN,NaN
powerspec,Gravel0097_1_S,1,2,2000,3,122,1,28,129,S1,1,cin,213536.568,120,1,2.37309479499982,NaN,NaN
conv5,FlowerBeds0044_1_S,1,3,2000,7,36,1,13,129,S1,1,cin,213536.568,121,1,2.33970164999937,NaN,NaN
powerspec,GrassDead0131_1_S,0,3,2000,7,48,1,126,129,S1,1,cin,213536.568,122,2,2.20929638499911,NaN,NaN
PS,Vegetables0024_1_S,0,3,2000,4,1,123,129,4,S1,1,cin,213536.568,123,3,2.23137972999939,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,3,2000,5,1,3,129,65,S1,1,cin,213536.568,124,1,2.21914903999914,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,2000,5,1,55,129,49,S1,1,cin,213536.568,125,2,2.25317617499968,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,2000,3,128,1,93,129,S1,1,cin,213536.568,126,1,2.26109331499993,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,2000,4,1,121,129,109,S1,1,cin,213536.568,127,3,2.38216501499937,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,2000,3,61,1,49,129,S1,1,cin,213536.568,128,3,2.30980538999938,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,3,2000,9,1,49,129,117,S1,1,cin,213536.568,129,3,2.23047806999875,NaN,NaN
powerspec,Crackles0004_1_S,1,3,2000,5,1,43,129,39,S1,1,cin,213536.568,130,1,2.32548530499935,NaN,NaN
PS,Vegetables0024_1_S,1,2,2000,1,1,74,129,99,S1,1,cin,213536.568,131,2,2.41228339499958,NaN,NaN
conv5,BrickRound0043_1_S,0,1,2000,7,1,36,129,75,S1,1,cin,213536.568,132,1,2.304608989999,NaN,NaN
powerspec,FoodVarious0001_1_S,1,3,2000,4,80,1,1,129,S1,1,cin,213536.568,133,3,2.19880816000023,NaN,NaN
powerspec,Carpet0047_1_S,0,2,2000,5,1,94,129,48,S1,1,cin,213536.568,134,1,2.26103491499907,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,2000,8,1,22,129,75,S1,1,cin,213536.568,135,2,2.46036057499987,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,2,2000,1,91,1,83,129,S1,1,cin,213536.568,136,2,2.24238849499943,NaN,NaN
PS,Vegetables0024_1_S,1,2,2000,8,110,1,47,129,S1,1,cin,213536.568,137,2,2.20643626999936,NaN,NaN
conv5,BrickRound0043_1_S,0,2,2000,5,82,1,35,129,S1,1,cin,213536.568,138,3,2.31594449000022,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,2,2000,3,110,1,41,129,S1,1,cin,213536.568,139,2,2.51866355999937,NaN,NaN
PS,GrassDead0131_1_S,0,2,2000,8,21,1,114,129,S1,1,cin,213536.568,140,2,2.26420532999873,NaN,NaN
PS,FoodVarious0001_1_S,0,3,2000,3,12,1,34,129,S1,1,cin,213536.568,141,3,2.22907420499905,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,3,1,74,129,75,S1,1,cin,213536.568,142,3,2.23365529500006,NaN,NaN
conv5,Carpet0047_1_S,0,3,2000,5,16,1,126,129,S1,1,cin,213536.568,143,1,2.34848298499946,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,2000,4,55,1,48,129,S1,1,cin,213536.568,144,2,2.29635469499954,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,3,2000,3,1,31,129,116,S1,1,cin,213536.568,145,2,2.41691450499911,NaN,NaN
powerspec,FoodVarious0001_1_S,1,3,2000,8,1,126,129,44,S1,1,cin,213536.568,146,3,2.17966221000006,NaN,NaN
PS,GrassDead0131_1_S,0,1,2000,6,1,47,129,112,S1,1,cin,213536.568,147,1,2.25376584500009,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,2000,3,1,79,129,87,S1,1,cin,213536.568,148,2,2.53689950999978,NaN,NaN
PS,Gravel0097_1_S,1,3,2000,10,1,13,129,111,S1,1,cin,213536.568,149,1,2.51341298499938,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,2000,2,45,1,81,129,S1,1,cin,213536.568,150,2,2.17783636999957,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,2000,9,1,125,129,83,S1,1,cin,213536.568,151,2,2.44357469999977,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,2000,7,101,1,126,129,S1,1,cin,213536.568,152,1,2.32750018499883,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,2000,1,36,1,110,129,S1,1,cin,213536.568,153,3,2.25700933999997,NaN,NaN
PS,FoodVarious0001_1_S,1,1,2000,1,1,10,129,54,S1,1,cin,213536.568,154,1,2.28882739500023,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,2,26,1,48,129,S1,1,cin,213536.568,155,3,2.19600158999947,NaN,NaN
PS,Gravel0097_1_S,1,1,2000,9,1,49,129,52,S1,1,cin,213536.568,156,2,2.25780572499934,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,2000,5,1,97,129,9,S1,1,cin,213536.568,157,1,2.2449034099991,NaN,NaN
conv5,GrassDead0131_1_S,0,2,2000,5,1,64,129,121,S1,1,cin,213536.568,158,1,2.24846047499977,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,2,2000,7,1,72,129,49,S1,1,cin,213536.568,159,2,2.33662576999905,NaN,NaN
powerspec,BrickRound0043_1_S,1,2,2000,3,1,118,129,25,S1,1,cin,213536.568,160,1,2.25824872999965,NaN,NaN
powerspec,Gravel0097_1_S,0,1,2000,1,68,1,128,129,S1,1,cin,213536.568,161,2,2.34188870499929,NaN,NaN
powerspec,FoodVarious0001_1_S,0,2,2000,9,57,1,4,129,S1,1,cin,213536.568,162,2,2.22027238999999,NaN,NaN
powerspec,PaperCrumpled0004_1_S,1,3,2000,9,1,38,129,30,S1,1,cin,213536.568,163,2,2.29140419499981,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,2000,2,122,1,34,129,S1,1,cin,213536.568,164,1,2.22745890999977,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,2,2000,9,77,1,56,129,S1,1,cin,213536.568,165,1,2.26666891500008,NaN,NaN
conv5,GrassDead0131_1_S,1,2,2000,2,85,1,38,129,S1,1,cin,213536.568,166,2,2.21064491000016,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,2000,8,1,19,129,122,S1,1,cin,213536.568,167,3,2.51144154499889,NaN,NaN
conv5,Carpet0047_1_S,0,3,2000,4,116,1,48,129,S1,1,cin,213536.568,168,2,2.53757271999984,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,1,1,115,129,81,S1,1,cin,213536.568,169,3,2.23182662999989,NaN,NaN
PS,FlowerBeds0044_1_S,1,3,2000,1,106,1,122,129,S1,1,cin,213536.568,170,3,2.19475078999949,NaN,NaN
PS,Scrapyard0033_1_S,1,1,2000,8,1,123,129,70,S1,1,cin,213536.568,171,1,2.21444432999942,NaN,NaN
PS,Gravel0097_1_S,1,1,2000,8,20,1,124,129,S1,1,cin,213536.568,172,3,2.24486755999988,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,2000,10,126,1,63,129,S1,1,cin,213536.568,173,3,2.20064400999945,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,2000,8,1,48,129,110,S1,1,cin,213536.568,174,2,2.25260544999946,NaN,NaN
PS,Crackles0004_1_S,1,2,2000,6,91,1,26,129,S1,1,cin,213536.568,175,2,2.26511246500013,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,2000,10,1,13,129,125,S1,1,cin,213536.568,176,3,2.30264962999991,NaN,NaN
conv5,BrickRound0043_1_S,1,2,2000,8,1,89,129,11,S1,1,cin,213536.568,177,2,2.22138965500017,NaN,NaN
PS,FoodVarious0001_1_S,1,2,2000,5,1,45,129,128,S1,1,cin,213536.568,178,2,2.23814467000011,NaN,NaN
PS,Crackles0004_1_S,1,3,2000,4,29,1,80,129,S1,1,cin,213536.568,179,2,2.28793893999955,NaN,NaN
PS,Vegetables0024_1_S,0,2,2000,10,66,1,79,129,S1,1,cin,213536.568,180,2,2.21677310999894,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,2000,10,1,93,129,44,S1,1,cin,213536.568,181,3,2.2271210050003,NaN,NaN
powerspec,Crackles0004_1_S,1,2,2000,10,39,1,81,129,S1,1,cin,213536.568,182,3,2.27677769999991,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,1,2000,8,45,1,6,129,S1,1,cin,213536.568,183,1,2.34322969000004,NaN,NaN
PS,Scrapyard0033_1_S,1,1,2000,1,118,1,33,129,S1,1,cin,213536.568,184,1,2.27664293999987,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,2000,8,1,29,129,106,S1,1,cin,213536.568,185,3,2.37279728499925,NaN,NaN
conv5,Vegetables0024_1_S,0,1,2000,3,37,1,113,129,S1,1,cin,213536.568,186,2,2.29829599499953,NaN,NaN
PS,FoodVarious0001_1_S,0,3,2000,2,1,31,129,26,S1,1,cin,213536.568,187,3,2.21605183999964,NaN,NaN
PS,Carpet0047_1_S,1,3,2000,5,1,99,129,112,S1,1,cin,213536.568,188,2,2.25038518999918,NaN,NaN
PS,Crackles0004_1_S,1,2,2000,10,98,1,64,129,S1,1,cin,213536.568,189,2,2.28557594499944,NaN,NaN
powerspec,BrickRound0043_1_S,1,2,2000,3,24,1,96,129,S1,1,cin,213536.568,190,1,2.27175351999904,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,2000,7,1,87,129,85,S1,1,cin,213536.568,191,1,2.41005840999969,NaN,NaN
PS,Gravel0097_1_S,0,3,2000,6,1,92,129,54,S1,1,cin,213536.568,192,1,2.28433899999982,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,2000,10,1,36,129,82,S1,1,cin,213536.568,193,2,2.49712713999998,NaN,NaN
conv5,GrassDead0131_1_S,1,1,2000,1,1,61,129,16,S1,1,cin,213536.568,194,2,2.45662361999985,NaN,NaN
PS,Crackles0004_1_S,0,1,2000,8,87,1,13,129,S1,1,cin,213536.568,195,1,2.60094596999988,NaN,NaN
PS,FlowerBeds0044_1_S,1,1,2000,9,1,126,129,52,S1,1,cin,213536.568,196,1,2.23702180500004,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,2000,3,64,1,21,129,S1,1,cin,213536.568,197,3,2.55106491999959,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,1,2000,7,84,1,82,129,S1,1,cin,213536.568,198,2,2.26280105499882,NaN,NaN
conv5,Crackles0004_1_S,0,2,2000,2,1,71,129,18,S1,1,cin,213536.568,199,1,2.40316284999881,NaN,NaN
PS,Scrapyard0033_1_S,0,3,2000,10,110,1,90,129,S1,1,cin,213536.568,200,3,2.24683949999871,NaN,NaN
PS,Carpet0047_1_S,0,2,2000,9,1,53,129,76,S1,1,cin,213536.568,201,2,2.22598929999913,NaN,NaN
conv5,BrickRound0043_1_S,0,3,2000,9,1,26,129,6,S1,1,cin,213536.568,202,2,2.38224358999923,NaN,NaN
conv5,Gravel0097_1_S,0,3,2000,10,53,1,14,129,S1,1,cin,213536.568,203,1,2.37078245999965,NaN,NaN
PS,Carpet0047_1_S,0,2,2000,3,82,1,76,129,S1,1,cin,213536.568,204,2,2.25604982999903,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,2000,8,14,1,115,129,S1,1,cin,213536.568,205,2,2.27931208999962,NaN,NaN
PS,Gravel0097_1_S,0,2,2000,1,1,53,129,8,S1,1,cin,213536.568,206,1,2.27525928499927,NaN,NaN
