image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
powerspec,GrassDead0131_1_S,1,3,2000,7,105,1,68,129,cf,1,cin,214996.3334,1,3,2.44241366499955,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,3,2000,5,42,1,10,129,cf,1,cin,214996.3334,2,1,2.35506548999911,NaN,NaN
conv5,Vegetables0024_1_S,1,1,2000,2,66,1,8,129,cf,1,cin,214996.3334,3,1,2.53525747499771,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,2000,2,125,1,111,129,cf,1,cin,214996.3334,4,1,2.50847229999999,NaN,NaN
powerspec,Carpet0047_1_S,0,1,2000,6,1,98,129,22,cf,1,cin,214996.3334,5,2,2.38647136999862,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,3,2000,3,1,9,129,60,cf,1,cin,214996.3334,6,3,2.56505210499927,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,2000,8,1,95,129,66,cf,1,cin,214996.3334,7,2,2.63821468499918,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,2000,5,1,125,129,109,cf,1,cin,214996.3334,8,2,2.57467779499893,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,1,2000,10,1,99,129,27,cf,1,cin,214996.3334,9,1,2.43020216499826,NaN,NaN
powerspec,BrickRound0043_1_S,0,2,2000,1,16,1,37,129,cf,1,cin,214996.3334,10,1,2.55030631000045,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,2000,2,84,1,27,129,cf,1,cin,214996.3334,11,1,2.47627138999997,NaN,NaN
PS,Gravel0097_1_S,0,3,2000,7,85,1,20,129,cf,1,cin,214996.3334,12,3,2.88170180999987,NaN,NaN
conv5,BrickRound0043_1_S,1,2,2000,9,1,86,129,56,cf,1,cin,214996.3334,13,2,2.67450717999782,NaN,NaN
conv5,FoodVarious0001_1_S,1,2,2000,2,27,1,55,129,cf,1,cin,214996.3334,14,2,2.44622897999761,NaN,NaN
powerspec,Scrapyard0033_1_S,1,2,2000,6,1,101,129,33,cf,1,cin,214996.3334,15,1,2.47337755499939,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,2000,2,54,1,94,129,cf,1,cin,214996.3334,16,3,2.49509957499868,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,1,1,74,129,87,cf,1,cin,214996.3334,17,3,2.50901609499851,NaN,NaN
conv5,Gravel0097_1_S,1,1,2000,7,120,1,74,129,cf,1,cin,214996.3334,18,3,2.51647335499911,NaN,NaN
PS,FoodVarious0001_1_S,1,1,2000,3,43,1,63,129,cf,1,cin,214996.3334,19,1,2.46055878499828,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,3,2000,7,105,1,84,129,cf,1,cin,214996.3334,20,3,2.56362416999946,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,5,52,1,53,129,cf,1,cin,214996.3334,21,3,2.50658537499839,NaN,NaN
powerspec,PaperCrumpled0004_1_S,1,1,2000,7,1,1,129,80,cf,1,cin,214996.3334,22,2,2.38480866499776,NaN,NaN
PS,Carpet0047_1_S,0,2,2000,2,11,1,1,129,cf,1,cin,214996.3334,23,3,2.48779429999922,NaN,NaN
PS,BrickRound0043_1_S,0,1,2000,10,1,127,129,105,cf,1,cin,214996.3334,24,1,2.51475404499797,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,2000,4,1,114,129,14,cf,1,cin,214996.3334,25,3,2.52936403999956,NaN,NaN
powerspec,PaperCrumpled0004_1_S,1,3,2000,3,101,1,71,129,cf,1,cin,214996.3334,26,3,2.45899394999833,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,2000,7,115,1,55,129,cf,1,cin,214996.3334,27,1,2.3697808099987,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,2000,3,82,1,6,129,cf,1,cin,214996.3334,28,2,2.43613754500075,NaN,NaN
powerspec,Crackles0004_1_S,1,1,2000,5,1,100,129,6,cf,1,cin,214996.3334,29,3,2.46797332999995,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,2000,1,113,1,84,129,cf,1,cin,214996.3334,30,3,2.55275594999875,NaN,NaN
powerspec,Carpet0047_1_S,0,3,2000,7,1,106,129,82,cf,1,cin,214996.3334,31,1,2.5218955399996,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,2000,9,1,21,129,91,cf,1,cin,214996.3334,32,2,2.42408187499859,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,2000,6,1,25,129,64,cf,1,cin,214996.3334,33,2,2.44492077999894,NaN,NaN
PS,BrickRound0043_1_S,1,3,2000,5,21,1,75,129,cf,1,cin,214996.3334,34,3,2.51453457999924,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,2000,3,1,36,129,62,cf,1,cin,214996.3334,35,2,2.59110326499831,NaN,NaN
PS,Carpet0047_1_S,1,1,2000,3,1,62,129,10,cf,1,cin,214996.3334,36,3,2.52933870499874,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,3,2000,3,1,114,129,74,cf,1,cin,214996.3334,37,3,2.4227427400001,NaN,NaN
conv5,BrickRound0043_1_S,1,3,2000,6,1,11,129,22,cf,1,cin,214996.3334,38,3,2.51622079499975,NaN,NaN
PS,PaperCrumpled0004_1_S,0,2,2000,4,1,2,129,63,cf,1,cin,214996.3334,39,1,2.36149099999784,NaN,NaN
conv5,Gravel0097_1_S,1,3,2000,5,98,1,54,129,cf,1,cin,214996.3334,40,3,2.58769241999835,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,3,2000,1,1,40,129,44,cf,1,cin,214996.3334,41,3,0,NaN,NaN
conv5,GrassDead0131_1_S,1,2,2000,10,61,1,118,129,cf,1,cin,214996.3334,42,3,2.42299591499795,NaN,NaN
conv5,Carpet0047_1_S,1,2,2000,7,74,1,73,129,cf,1,cin,214996.3334,43,2,2.41499079999812,NaN,NaN
