image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,Crackles0004_1_S,0,3,200,8,1,50,129,113,tw,3,cin,214741.364,79,2,1.15173092999976,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,200,5,55,1,72,129,tw,3,cin,214741.364,80,3,0.967626899999232,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,200,5,8,1,47,129,tw,3,cin,214741.364,81,3,0.929680659999576,NaN,NaN
PS,Gravel0097_1_S,0,3,200,5,30,1,76,129,tw,3,cin,214741.364,82,2,0.810966850000113,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,200,10,109,1,37,129,tw,3,cin,214741.364,83,2,0.796852949999447,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,200,10,1,21,129,72,tw,3,cin,214741.364,84,3,0.910697589999472,NaN,NaN
conv5,FoodVarious0001_1_S,1,1,200,6,22,1,110,129,tw,3,cin,214741.364,85,2,0.984239304999392,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,200,5,102,1,97,129,tw,3,cin,214741.364,86,1,0.905833134999739,NaN,NaN
powerspec,Vegetables0024_1_S,0,1,200,7,1,54,129,93,tw,3,cin,214741.364,87,2,0.834681864999766,NaN,NaN
powerspec,Gravel0097_1_S,1,2,200,8,72,1,19,129,tw,3,cin,214741.364,88,2,0.858070389999739,NaN,NaN
powerspec,Carpet0047_1_S,0,2,200,3,72,1,97,129,tw,3,cin,214741.364,89,2,0.846842935000495,NaN,NaN
powerspec,FoodVarious0001_1_S,1,3,200,3,101,1,11,129,tw,3,cin,214741.364,90,2,0.828378604999671,NaN,NaN
PS,Gravel0097_1_S,0,2,200,2,1,97,129,18,tw,3,cin,214741.364,91,3,0.790025379998951,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,9,1,70,129,82,tw,3,cin,214741.364,92,3,0.862312379999821,NaN,NaN
PS,Scrapyard0033_1_S,0,1,200,2,62,1,102,129,tw,3,cin,214741.364,93,3,0.847700160000386,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,3,1,29,129,121,tw,3,cin,214741.364,94,2,0.992666129999634,NaN,NaN
powerspec,PaperCrumpled0004_1_S,1,3,200,4,1,47,129,63,tw,3,cin,214741.364,95,3,0.898314509999182,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,200,9,1,57,129,122,tw,3,cin,214741.364,96,1,1.02253439000015,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,1,200,6,1,112,129,68,tw,3,cin,214741.364,97,2,0.91277897999953,NaN,NaN
conv5,Vegetables0024_1_S,1,2,200,7,1,97,129,31,tw,3,cin,214741.364,98,2,0.966124404999391,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,200,6,26,1,127,129,tw,3,cin,214741.364,99,1,1.01948621999964,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,200,10,123,1,103,129,tw,3,cin,214741.364,100,2,1.04205078999894,NaN,NaN
PS,PaperCrumpled0004_1_S,0,1,200,9,1,78,129,10,tw,3,cin,214741.364,101,1,1.09069390500008,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,200,7,39,1,68,129,tw,3,cin,214741.364,102,3,0.983363094999731,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,200,4,1,2,129,34,tw,3,cin,214741.364,103,1,0.976487489999272,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,2,200,10,1,121,129,93,tw,3,cin,214741.364,104,3,0.954110544999821,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,200,8,19,1,3,129,tw,3,cin,214741.364,105,2,1.02739335999922,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,200,7,1,103,129,26,tw,3,cin,214741.364,106,1,1.02934370499952,NaN,NaN
powerspec,GrassDead0131_1_S,1,3,200,7,15,1,27,129,tw,3,cin,214741.364,107,3,0.968211049999809,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,2,200,2,86,1,116,129,tw,3,cin,214741.364,108,1,1.21947704999911,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,200,5,1,118,129,85,tw,3,cin,214741.364,109,2,1.11510289499984,NaN,NaN
powerspec,BrickRound0043_1_S,0,1,200,8,115,1,67,129,tw,3,cin,214741.364,110,1,1.0099922849995,NaN,NaN
conv5,Gravel0097_1_S,0,3,200,9,1,97,129,100,tw,3,cin,214741.364,111,2,0.982045384999765,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,6,1,51,129,47,tw,3,cin,214741.364,112,1,0.980721514999459,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,2,1,13,129,61,tw,3,cin,214741.364,113,2,1.0008948499999,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,10,1,19,129,96,tw,3,cin,214741.364,114,3,0.932274074999441,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,2,200,7,1,38,129,55,tw,3,cin,214741.364,115,2,0.835032874999342,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,1,200,8,1,118,129,52,tw,3,cin,214741.364,116,1,0.829487849999168,NaN,NaN
