image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
powerspec,FlowerBeds0044_1_S,0,1,200,7,1,9,129,73,S3,2,cin,208662.2274,1,2,0.655697034999321,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,200,5,1,37,129,22,S3,2,cin,208662.2274,2,1,0.668564620000325,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,200,1,1,23,129,28,S3,2,cin,208662.2274,3,2,0.586238169998978,NaN,NaN
conv5,Gravel0097_1_S,0,1,200,4,103,1,27,129,S3,2,cin,208662.2274,4,1,0.881901015000039,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,200,3,111,1,119,129,S3,2,cin,208662.2274,5,2,0.810462415000075,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,2,200,3,1,30,129,23,S3,2,cin,208662.2274,6,3,0.775832235000053,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,200,1,1,44,129,59,S3,2,cin,208662.2274,7,1,0.646462939997946,NaN,NaN
conv5,BrickRound0043_1_S,1,3,200,9,1,47,129,82,S3,2,cin,208662.2274,8,2,0.776936324999042,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,200,2,72,1,91,129,S3,2,cin,208662.2274,9,1,0.664086945000236,NaN,NaN
PS,Carpet0047_1_S,1,2,200,4,86,1,1,129,S3,2,cin,208662.2274,10,3,0.573930149999796,NaN,NaN
conv5,Crackles0004_1_S,1,3,200,9,49,1,101,129,S3,2,cin,208662.2274,11,1,0.687688504998732,NaN,NaN
PS,Gravel0097_1_S,0,2,200,5,80,1,4,129,S3,2,cin,208662.2274,12,2,0.6682098149995,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,2,200,9,109,1,22,129,S3,2,cin,208662.2274,13,3,0.623177639998175,NaN,NaN
