image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
powerspec,MetalFloorsBare0024_1_S,0,2,200,6,109,1,125,129,S1,2,cin,211616.6937,148,1,0.812538674999814,NaN,NaN
PS,Gravel0097_1_S,0,1,200,10,46,1,66,129,S1,2,cin,211616.6937,149,1,0.840668445000119,NaN,NaN
PS,Carpet0047_1_S,0,3,200,5,38,1,71,129,S1,2,cin,211616.6937,150,1,0.736494770000718,NaN,NaN
PS,FoodVarious0001_1_S,1,2,200,8,29,1,16,129,S1,2,cin,211616.6937,151,2,0.708569149999676,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,4,1,114,129,15,S1,2,cin,211616.6937,152,3,0.690804939998998,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,2,200,3,30,1,70,129,S1,2,cin,211616.6937,153,2,0.730550115000369,NaN,NaN
conv5,Vegetables0024_1_S,1,2,200,8,12,1,62,129,S1,2,cin,211616.6937,154,1,0.766602904999672,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,200,3,1,124,129,29,S1,2,cin,211616.6937,155,3,0.679118844998811,NaN,NaN
conv5,BrickRound0043_1_S,1,3,200,4,1,94,129,63,S1,2,cin,211616.6937,156,1,0.823909639999329,NaN,NaN
powerspec,Crackles0004_1_S,0,2,200,1,1,107,129,128,S1,2,cin,211616.6937,157,3,0.69192355999985,NaN,NaN
PS,Carpet0047_1_S,1,3,200,9,112,1,102,129,S1,2,cin,211616.6937,158,2,0.627263999998831,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,2,200,9,64,1,127,129,S1,2,cin,211616.6937,159,2,0.71599077999781,NaN,NaN
conv5,Gravel0097_1_S,0,1,200,1,1,18,129,117,S1,2,cin,211616.6937,160,1,0.65423150999959,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,2,200,4,1,114,129,96,S1,2,cin,211616.6937,161,1,0.934666785000445,NaN,NaN
powerspec,GrassDead0131_1_S,0,2,200,8,51,1,43,129,S1,2,cin,211616.6937,162,2,0.727883019999354,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,3,200,6,63,1,55,129,S1,2,cin,211616.6937,163,3,0.730094020000251,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,3,200,2,75,1,122,129,S1,2,cin,211616.6937,164,2,0.747584184999141,NaN,NaN
PS,Gravel0097_1_S,0,3,200,9,1,64,129,63,S1,2,cin,211616.6937,165,3,0.621459705000234,NaN,NaN
PS,Carpet0047_1_S,0,2,200,10,38,1,12,129,S1,2,cin,211616.6937,166,3,0.865030129998559,NaN,NaN
conv5,Vegetables0024_1_S,1,2,200,7,112,1,107,129,S1,2,cin,211616.6937,167,3,0.622856244999639,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,200,8,3,1,13,129,S1,2,cin,211616.6937,168,2,0.671795459998975,NaN,NaN
PS,GrassDead0131_1_S,0,1,200,6,49,1,55,129,S1,2,cin,211616.6937,169,1,0.577537830000438,NaN,NaN
conv5,Gravel0097_1_S,1,3,200,4,39,1,80,129,S1,2,cin,211616.6937,170,1,0.60071537499789,NaN,NaN
powerspec,Scrapyard0033_1_S,0,1,200,10,3,1,118,129,S1,2,cin,211616.6937,171,2,0.712762129998737,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,200,2,2,1,96,129,S1,2,cin,211616.6937,172,2,0.855176270000811,NaN,NaN
PS,FlowerBeds0044_1_S,1,3,200,4,1,16,129,23,S1,2,cin,211616.6937,173,3,0.859602574999371,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,3,1,86,129,85,S1,2,cin,211616.6937,174,1,0.791270439998698,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,200,3,1,23,129,116,S1,2,cin,211616.6937,175,1,0.768607429999975,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,2,200,10,1,116,129,64,S1,2,cin,211616.6937,176,1,0.649568989998443,NaN,NaN
PS,Gravel0097_1_S,0,1,200,5,1,115,129,99,S1,2,cin,211616.6937,177,3,0.821070379999583,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,1,82,1,88,129,S1,2,cin,211616.6937,178,2,0.695550284999626,NaN,NaN
conv5,Carpet0047_1_S,1,3,200,2,38,1,122,129,S1,2,cin,211616.6937,179,2,0.83178977499847,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,3,1,94,129,72,S1,2,cin,211616.6937,180,1,0.875201164999453,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,2,200,1,1,38,129,3,S1,2,cin,211616.6937,181,2,0.779753565000647,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,5,1,127,129,5,S1,2,cin,211616.6937,182,1,0.656539825000436,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,200,6,1,11,129,85,S1,2,cin,211616.6937,183,1,0.693045739999434,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,3,1,24,129,21,S1,2,cin,211616.6937,184,2,0.58679243000006,NaN,NaN
powerspec,Crackles0004_1_S,1,1,200,1,57,1,60,129,S1,2,cin,211616.6937,185,3,0.500366115000361,NaN,NaN
PS,GrassDead0131_1_S,1,1,200,1,84,1,42,129,S1,2,cin,211616.6937,186,1,0.520755980000104,NaN,NaN
powerspec,Vegetables0024_1_S,1,1,200,5,1,47,129,115,S1,2,cin,211616.6937,187,3,0.954897474999598,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,1,200,1,1,100,129,2,S1,2,cin,211616.6937,188,3,0.843926029998329,NaN,NaN
powerspec,GrassDead0131_1_S,0,3,200,8,60,1,101,129,S1,2,cin,211616.6937,189,2,0.742957464999563,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,200,8,15,1,25,129,S1,2,cin,211616.6937,190,2,0.59561786499944,NaN,NaN
PS,Gravel0097_1_S,1,3,200,7,1,92,129,82,S1,2,cin,211616.6937,191,2,0.653649339999902,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,200,6,1,26,129,22,S1,2,cin,211616.6937,192,3,0.612922544998582,NaN,NaN
conv5,GrassDead0131_1_S,0,2,200,1,1,22,129,9,S1,2,cin,211616.6937,193,1,0.564564449998215,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,1,200,9,21,1,99,129,S1,2,cin,211616.6937,194,1,0.693148099999235,NaN,NaN
PS,Carpet0047_1_S,1,2,200,2,36,1,95,129,S1,2,cin,211616.6937,195,2,0.618619239998225,NaN,NaN
conv5,BrickRound0043_1_S,0,3,200,5,1,109,129,23,S1,2,cin,211616.6937,196,3,0.70016994999969,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,2,1,56,129,51,S1,2,cin,211616.6937,197,3,0.687757125000644,NaN,NaN
powerspec,Carpet0047_1_S,1,1,200,7,1,77,129,106,S1,2,cin,211616.6937,198,2,0.584678144998179,NaN,NaN
PS,Gravel0097_1_S,1,1,200,8,1,16,129,48,S1,2,cin,211616.6937,199,1,0.778983815000174,NaN,NaN
conv5,BrickRound0043_1_S,1,2,200,2,1,118,129,89,S1,2,cin,211616.6937,200,3,0.626891334999527,NaN,NaN
powerspec,Scrapyard0033_1_S,0,3,200,4,62,1,71,129,S1,2,cin,211616.6937,201,2,0.783930549998331,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,200,3,10,1,52,129,S1,2,cin,211616.6937,202,3,0.567627239999638,NaN,NaN
conv5,FlowerBeds0044_1_S,1,3,200,2,117,1,118,129,S1,2,cin,211616.6937,203,3,0.829527324998708,NaN,NaN
powerspec,Carpet0047_1_S,1,1,200,9,1,5,129,76,S1,2,cin,211616.6937,204,2,0.702526099999886,NaN,NaN
powerspec,Gravel0097_1_S,0,1,200,7,1,58,129,93,S1,2,cin,211616.6937,205,3,0.625618479998593,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,200,8,97,1,91,129,S1,2,cin,211616.6937,206,1,0.565931054999965,NaN,NaN
