image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,BrickRound0043_1_S,1,2,2000,2,1,86,129,53,S3,1,cin,210010.3406,15,2,2.65491130999953,NaN,NaN
powerspec,Vegetables0024_1_S,1,3,2000,3,1,2,129,13,S3,1,cin,210010.3406,16,2,2.71283258499989,NaN,NaN
conv5,Gravel0097_1_S,0,1,2000,6,1,50,129,6,S3,1,cin,210010.3406,17,3,2.49630832000003,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,2000,7,90,1,56,129,S3,1,cin,210010.3406,18,2,2.14431216499952,NaN,NaN
PS,Crackles0004_1_S,0,3,2000,7,1,46,129,92,S3,1,cin,210010.3406,19,1,2.67891427999984,NaN,NaN
PS,Carpet0047_1_S,0,3,2000,4,1,4,129,9,S3,1,cin,210010.3406,20,1,2.4722822599997,NaN,NaN
powerspec,Gravel0097_1_S,1,1,2000,6,87,1,88,129,S3,1,cin,210010.3406,21,2,2.45734719999973,NaN,NaN
PS,Crackles0004_1_S,0,1,2000,7,1,98,129,55,S3,1,cin,210010.3406,22,3,1.81842789999973,NaN,NaN
powerspec,Carpet0047_1_S,1,2,2000,5,62,1,64,129,S3,1,cin,210010.3406,23,1,2.76562535499943,NaN,NaN
PS,GrassDead0131_1_S,0,2,2000,6,1,51,129,66,S3,1,cin,210010.3406,24,2,2.64285372999984,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,2,2000,2,13,1,103,129,S3,1,cin,210010.3406,25,2,2.54426499500005,NaN,NaN
conv5,FoodVarious0001_1_S,0,3,2000,5,69,1,68,129,S3,1,cin,210010.3406,26,3,2.52631944999985,NaN,NaN
PS,Gravel0097_1_S,1,2,2000,2,71,1,78,129,S3,1,cin,210010.3406,27,2,2.61371921499995,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,1,2000,5,90,1,15,129,S3,1,cin,210010.3406,28,2,2.65698145999977,NaN,NaN
PS,FoodVarious0001_1_S,1,2,2000,3,100,1,103,129,S3,1,cin,210010.3406,29,2,2.60527361000004,NaN,NaN
conv5,BrickRound0043_1_S,0,2,2000,1,1,99,129,17,S3,1,cin,210010.3406,30,1,2.47061076,NaN,NaN
powerspec,Crackles0004_1_S,0,3,2000,1,1,71,129,73,S3,1,cin,210010.3406,31,1,2.52929421499994,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,1,2000,3,41,1,103,129,S3,1,cin,210010.3406,32,2,2.83976823499961,NaN,NaN
PS,Gravel0097_1_S,0,3,2000,7,27,1,37,129,S3,1,cin,210010.3406,33,1,2.77001098500023,NaN,NaN
powerspec,GrassDead0131_1_S,0,2,2000,9,115,1,73,129,S3,1,cin,210010.3406,34,2,2.58373403499991,NaN,NaN
conv5,BrickRound0043_1_S,0,1,2000,8,21,1,89,129,S3,1,cin,210010.3406,35,1,2.74399756999992,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,2000,5,1,110,129,122,S3,1,cin,210010.3406,36,2,2.78819220499963,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,2000,10,47,1,105,129,S3,1,cin,210010.3406,37,2,2.32791579500008,NaN,NaN
conv5,Vegetables0024_1_S,0,3,2000,1,1,63,129,62,S3,1,cin,210010.3406,38,2,2.65118184999983,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,2000,1,1,95,129,13,S3,1,cin,210010.3406,39,3,2.67547982999986,NaN,NaN
PS,FlowerBeds0044_1_S,0,1,2000,4,1,124,129,49,S3,1,cin,210010.3406,40,1,2.57070359499994,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,2000,3,102,1,34,129,S3,1,cin,210010.3406,41,1,2.93682469999976,NaN,NaN
conv5,Carpet0047_1_S,1,3,2000,8,71,1,26,129,S3,1,cin,210010.3406,42,1,2.61210376000008,NaN,NaN
powerspec,FoodVarious0001_1_S,1,1,2000,4,14,1,65,129,S3,1,cin,210010.3406,43,1,2.58189915499997,NaN,NaN
powerspec,Crackles0004_1_S,1,3,2000,9,89,1,124,129,S3,1,cin,210010.3406,44,2,2.83935888499991,NaN,NaN
PS,FlowerBeds0044_1_S,0,1,2000,10,77,1,67,129,S3,1,cin,210010.3406,45,1,0,NaN,NaN
PS,BrickRound0043_1_S,0,1,2000,8,1,121,129,30,S3,1,cin,210010.3406,46,1,2.76619909500005,NaN,NaN
