image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,FlowerBeds0044_1_S,1,1,200,6,1,89,129,114,cf,3,cin,212263.8444,15,1,0.676071074998617,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,200,6,23,1,114,129,cf,3,cin,212263.8444,16,2,0.72730143499939,NaN,NaN
PS,Crackles0004_1_S,1,1,200,9,56,1,2,129,cf,3,cin,212263.8444,17,2,1.12364622499808,NaN,NaN
conv5,FoodVarious0001_1_S,1,3,200,3,37,1,102,129,cf,3,cin,212263.8444,18,1,0.776885564999247,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,1,200,3,94,1,94,129,cf,3,cin,212263.8444,19,3,0.703932824999356,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,1,200,4,1,113,129,6,cf,3,cin,212263.8444,20,2,0.795247785001266,NaN,NaN
PS,Vegetables0024_1_S,0,2,200,7,1,39,129,9,cf,3,cin,212263.8444,21,2,0.769786569999269,NaN,NaN
conv5,Crackles0004_1_S,0,3,200,9,1,14,129,79,cf,3,cin,212263.8444,22,1,0.761561044997507,NaN,NaN
powerspec,GrassDead0131_1_S,1,3,200,7,111,1,33,129,cf,3,cin,212263.8444,23,1,0.739272799997707,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,3,200,8,1,89,129,50,cf,3,cin,212263.8444,24,2,0.613867619998928,NaN,NaN
powerspec,Scrapyard0033_1_S,0,1,200,4,79,1,16,129,cf,3,cin,212263.8444,25,3,0.679096019997814,NaN,NaN
PS,Gravel0097_1_S,0,2,200,5,71,1,120,129,cf,3,cin,212263.8444,26,3,0.71828725999876,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,2,200,8,1,50,129,9,cf,3,cin,212263.8444,27,3,1.10807381999984,NaN,NaN
conv5,Carpet0047_1_S,1,3,200,8,6,1,58,129,cf,3,cin,212263.8444,28,3,0.863107699995453,NaN,NaN
PS,Vegetables0024_1_S,1,1,200,7,68,1,49,129,cf,3,cin,212263.8444,29,3,0.813800964999245,NaN,NaN
PS,FoodVarious0001_1_S,1,1,200,2,1,115,129,75,cf,3,cin,212263.8444,30,1,0.834911469999497,NaN,NaN
PS,BrickRound0043_1_S,1,1,200,9,1,43,129,122,cf,3,cin,212263.8444,31,3,0.722682814997825,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,3,200,9,1,69,129,3,cf,3,cin,212263.8444,32,3,0.703466915001627,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,200,4,48,1,29,129,cf,3,cin,212263.8444,33,3,0.768470534996595,NaN,NaN
PS,BrickRound0043_1_S,0,2,200,5,1,55,129,70,cf,3,cin,212263.8444,34,2,0.846024149999721,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,200,6,1,103,129,69,cf,3,cin,212263.8444,35,3,0.600569474998338,NaN,NaN
PS,Crackles0004_1_S,1,3,200,2,10,1,116,129,cf,3,cin,212263.8444,36,3,0.638551109997934,NaN,NaN
conv5,Vegetables0024_1_S,1,3,200,10,1,120,129,30,cf,3,cin,212263.8444,37,1,0.763752074999502,NaN,NaN
powerspec,GrassDead0131_1_S,0,3,200,2,46,1,32,129,cf,3,cin,212263.8444,38,2,1.0303901499974,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,7,1,76,129,110,cf,3,cin,212263.8444,39,3,0.734572994999326,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,200,6,40,1,16,129,cf,3,cin,212263.8444,40,3,0.620217954998225,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,200,3,35,1,8,129,cf,3,cin,212263.8444,41,3,0.800901539998449,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,200,4,116,1,125,129,cf,3,cin,212263.8444,42,2,0.724795739995898,NaN,NaN
conv5,FoodVarious0001_1_S,1,2,200,2,111,1,110,129,cf,3,cin,212263.8444,43,1,1.04236623500037,NaN,NaN
conv5,Gravel0097_1_S,1,3,200,3,1,122,129,8,cf,3,cin,212263.8444,44,3,0.816328134998912,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,200,8,1,121,129,5,cf,3,cin,212263.8444,45,2,0.873094289996516,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,1,1,113,129,85,cf,3,cin,212263.8444,46,3,0.701465714999358,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,2,200,10,73,1,121,129,cf,3,cin,212263.8444,47,3,0.677092054997047,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,5,1,8,129,125,cf,3,cin,212263.8444,48,3,0.76622370000041,NaN,NaN
powerspec,BrickRound0043_1_S,1,2,200,9,51,1,105,129,cf,3,cin,212263.8444,49,2,0.655922900001315,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,8,31,1,114,129,cf,3,cin,212263.8444,50,3,0.813797969996813,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,200,7,1,97,129,80,cf,3,cin,212263.8444,51,2,1.13635136999801,NaN,NaN
powerspec,Carpet0047_1_S,1,1,200,3,5,1,64,129,cf,3,cin,212263.8444,52,2,0.864131564998388,NaN,NaN
PS,FoodVarious0001_1_S,1,1,200,7,1,86,129,91,cf,3,cin,212263.8444,53,1,0.756781039999623,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,1,66,1,40,129,cf,3,cin,212263.8444,54,3,0.824131109999144,NaN,NaN
PS,Carpet0047_1_S,0,1,200,1,86,1,73,129,cf,3,cin,212263.8444,55,2,0.754391194997879,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,200,4,14,1,117,129,cf,3,cin,212263.8444,56,1,0.707403910000721,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,10,83,1,19,129,cf,3,cin,212263.8444,57,2,0.594391840000753,NaN,NaN
powerspec,Crackles0004_1_S,1,2,200,8,110,1,48,129,cf,3,cin,212263.8444,58,3,0.596799984999961,NaN,NaN
conv5,BrickRound0043_1_S,0,3,200,4,1,17,129,8,cf,3,cin,212263.8444,59,2,0.884772434998013,NaN,NaN
PS,FoodVarious0001_1_S,1,1,200,2,1,104,129,112,cf,3,cin,212263.8444,60,1,0.818913145001716,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,200,8,1,19,129,28,cf,3,cin,212263.8444,61,3,0.675959064999915,NaN,NaN
powerspec,BrickRound0043_1_S,0,2,200,6,1,40,129,2,cf,3,cin,212263.8444,62,2,0.70399123000243,NaN,NaN
conv5,Carpet0047_1_S,1,1,200,10,1,68,129,99,cf,3,cin,212263.8444,63,3,0.623084605002077,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,200,4,1,2,129,11,cf,3,cin,212263.8444,64,2,0.584081234999758,NaN,NaN
PS,Gravel0097_1_S,0,3,200,6,59,1,93,129,cf,3,cin,212263.8444,65,1,0.801908994999394,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,1,1,99,129,113,cf,3,cin,212263.8444,66,1,0.751590634998138,NaN,NaN
powerspec,GrassDead0131_1_S,0,3,200,3,1,76,129,64,cf,3,cin,212263.8444,67,1,0.714117764997354,NaN,NaN
powerspec,Crackles0004_1_S,0,3,200,3,113,1,102,129,cf,3,cin,212263.8444,68,3,1.1871773999992,NaN,NaN
PS,FoodVarious0001_1_S,1,3,200,8,1,126,129,90,cf,3,cin,212263.8444,69,1,0.8177129350006,NaN,NaN
powerspec,GrassDead0131_1_S,1,2,200,7,50,1,85,129,cf,3,cin,212263.8444,70,2,0.748065019997739,NaN,NaN
PS,Carpet0047_1_S,0,2,200,4,29,1,112,129,cf,3,cin,212263.8444,71,3,0.725318559998414,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,200,5,1,66,129,85,cf,3,cin,212263.8444,72,3,1.05526059999829,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,200,10,46,1,98,129,cf,3,cin,212263.8444,73,3,0.802436825000768,NaN,NaN
PS,FoodVarious0001_1_S,0,2,200,7,115,1,16,129,cf,3,cin,212263.8444,74,2,0.632020395001746,NaN,NaN
powerspec,Carpet0047_1_S,0,2,200,6,1,112,129,79,cf,3,cin,212263.8444,75,1,0.612664319996838,NaN,NaN
PS,Gravel0097_1_S,0,2,200,7,72,1,95,129,cf,3,cin,212263.8444,76,3,0.552163754997309,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,200,10,111,1,44,129,cf,3,cin,212263.8444,77,3,0.508836299995892,NaN,NaN
conv5,BrickRound0043_1_S,0,1,200,5,54,1,12,129,cf,3,cin,212263.8444,78,3,0.817283524997038,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,5,1,97,129,13,cf,3,cin,212263.8444,79,3,0.643899474998761,NaN,NaN
PS,FoodVarious0001_1_S,0,3,200,4,1,74,129,114,cf,3,cin,212263.8444,80,1,0.744876734999707,NaN,NaN
PS,Crackles0004_1_S,1,1,200,7,122,1,37,129,cf,3,cin,212263.8444,81,3,0.63675960999899,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,1,200,6,1,112,129,65,cf,3,cin,212263.8444,82,1,0.803677944997617,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,5,37,1,59,129,cf,3,cin,212263.8444,83,3,0.628638359998149,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,200,3,1,56,129,47,cf,3,cin,212263.8444,84,1,0.954163049998897,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,5,1,10,129,48,cf,3,cin,212263.8444,85,2,0.987410784997337,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,2,200,3,1,12,129,43,cf,3,cin,212263.8444,86,3,0.796494054997311,NaN,NaN
powerspec,GrassDead0131_1_S,1,1,200,2,1,49,129,47,cf,3,cin,212263.8444,87,3,0.769420159998845,NaN,NaN
conv5,Gravel0097_1_S,1,2,200,6,1,84,129,25,cf,3,cin,212263.8444,88,3,0.643652034999832,NaN,NaN
powerspec,Crackles0004_1_S,0,3,200,1,81,1,77,129,cf,3,cin,212263.8444,89,2,1.05356367000059,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,1,200,3,1,20,129,117,cf,3,cin,212263.8444,90,2,0.952704825002002,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,200,10,1,88,129,44,cf,3,cin,212263.8444,91,3,0.914728249998007,NaN,NaN
conv5,Carpet0047_1_S,1,2,200,6,32,1,67,129,cf,3,cin,212263.8444,92,1,0.961110389998794,NaN,NaN
PS,Vegetables0024_1_S,0,2,200,8,25,1,71,129,cf,3,cin,212263.8444,93,3,0.826893704997929,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,200,2,1,27,129,70,cf,3,cin,212263.8444,94,2,0.713661289999436,NaN,NaN
powerspec,Carpet0047_1_S,0,2,200,3,115,1,57,129,cf,3,cin,212263.8444,95,1,0.705641585002013,NaN,NaN
conv5,Crackles0004_1_S,0,2,200,7,67,1,37,129,cf,3,cin,212263.8444,96,3,0.755855204999534,NaN,NaN
powerspec,Gravel0097_1_S,0,2,200,6,1,47,129,40,cf,3,cin,212263.8444,97,1,0.734427429997595,NaN,NaN
PS,BrickRound0043_1_S,0,1,200,3,76,1,94,129,cf,3,cin,212263.8444,98,2,0.692708945000049,NaN,NaN
powerspec,Crackles0004_1_S,1,3,200,4,1,29,129,47,cf,3,cin,212263.8444,99,2,0.928863825000008,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,200,7,1,62,129,127,cf,3,cin,212263.8444,100,2,0.999015245000919,NaN,NaN
PS,GrassDead0131_1_S,0,3,200,4,1,72,129,18,cf,3,cin,212263.8444,101,2,0.90335052500086,NaN,NaN
powerspec,Gravel0097_1_S,1,2,200,9,126,1,111,129,cf,3,cin,212263.8444,102,3,0.703790059997118,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,2,200,8,1,85,129,79,cf,3,cin,212263.8444,103,2,0.662639904996468,NaN,NaN
powerspec,GrassDead0131_1_S,0,3,200,2,121,1,56,129,cf,3,cin,212263.8444,104,1,0.847695079995901,NaN,NaN
powerspec,FoodVarious0001_1_S,0,3,200,2,52,1,110,129,cf,3,cin,212263.8444,105,3,1.02380545499909,NaN,NaN
PS,Vegetables0024_1_S,1,3,200,8,1,31,129,78,cf,3,cin,212263.8444,106,3,0.971390834998601,NaN,NaN
PS,Carpet0047_1_S,0,3,200,8,59,1,23,129,cf,3,cin,212263.8444,107,3,0.928414645000885,NaN,NaN
conv5,GrassDead0131_1_S,0,2,200,10,1,17,129,1,cf,3,cin,212263.8444,108,3,0.853737360001105,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,7,104,1,33,129,cf,3,cin,212263.8444,109,2,0.988221774998237,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,200,7,33,1,82,129,cf,3,cin,212263.8444,110,2,0.985405384995829,NaN,NaN
conv5,Crackles0004_1_S,1,3,200,4,1,6,129,110,cf,3,cin,212263.8444,111,2,0,NaN,NaN
PS,Scrapyard0033_1_S,1,3,200,7,1,67,129,111,cf,3,cin,212263.8444,112,3,0.865398429999914,NaN,NaN
conv5,Gravel0097_1_S,0,1,200,9,49,1,59,129,cf,3,cin,212263.8444,113,1,0.761097249996965,NaN,NaN
powerspec,Crackles0004_1_S,1,3,200,7,1,27,129,111,cf,3,cin,212263.8444,114,1,0.628600539999752,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,200,7,11,1,115,129,cf,3,cin,212263.8444,115,3,0.752609494997159,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,2,200,2,86,1,58,129,cf,3,cin,212263.8444,116,2,0.813189839998813,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,200,1,78,1,128,129,cf,3,cin,212263.8444,117,3,0.726922360001481,NaN,NaN
conv5,Crackles0004_1_S,1,3,200,2,1,74,129,18,cf,3,cin,212263.8444,118,1,0.800279654999031,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,2,23,1,49,129,cf,3,cin,212263.8444,119,1,0.746800150001945,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,6,1,11,129,102,cf,3,cin,212263.8444,120,1,0.885332379999454,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,2,200,4,80,1,112,129,cf,3,cin,212263.8444,121,3,0.697349244997895,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,6,97,1,120,129,cf,3,cin,212263.8444,122,1,0.724723659997835,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,2,200,6,1,68,129,112,cf,3,cin,212263.8444,123,2,0.739018784999644,NaN,NaN
conv5,GrassDead0131_1_S,0,1,200,9,30,1,86,129,cf,3,cin,212263.8444,124,3,0.695509694996872,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,1,200,4,1,19,129,108,cf,3,cin,212263.8444,125,3,0.756805884997448,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,6,128,1,50,129,cf,3,cin,212263.8444,126,3,1.12867664000078,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,1,200,1,9,1,93,129,cf,3,cin,212263.8444,127,2,0.789378514997225,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,200,4,121,1,123,129,cf,3,cin,212263.8444,128,2,1.14993728499758,NaN,NaN
PS,GrassDead0131_1_S,1,2,200,5,10,1,26,129,cf,3,cin,212263.8444,129,2,0.770567359999404,NaN,NaN
powerspec,Scrapyard0033_1_S,1,1,200,1,31,1,31,129,cf,3,cin,212263.8444,130,3,0.840840659995592,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,200,8,1,23,129,50,cf,3,cin,212263.8444,131,2,0.688780749998841,NaN,NaN
conv5,BrickRound0043_1_S,1,3,200,1,1,123,129,32,cf,3,cin,212263.8444,132,1,0.637012760002108,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,1,200,9,42,1,123,129,cf,3,cin,212263.8444,133,2,0.755051549997006,NaN,NaN
powerspec,Gravel0097_1_S,0,3,200,6,1,104,129,66,cf,3,cin,212263.8444,134,3,0.726805425001658,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,200,9,114,1,116,129,cf,3,cin,212263.8444,135,3,0.867754759998206,NaN,NaN
powerspec,Carpet0047_1_S,0,2,200,3,69,1,34,129,cf,3,cin,212263.8444,136,3,0.821703390000039,NaN,NaN
conv5,BrickRound0043_1_S,1,2,200,5,14,1,85,129,cf,3,cin,212263.8444,137,2,0.75454332499794,NaN,NaN
PS,FoodVarious0001_1_S,1,3,200,1,1,112,129,51,cf,3,cin,212263.8444,138,1,0.955993194998882,NaN,NaN
powerspec,Scrapyard0033_1_S,0,3,200,8,93,1,103,129,cf,3,cin,212263.8444,139,3,0.756583735001186,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,200,8,1,115,129,4,cf,3,cin,212263.8444,140,2,0.759704005002277,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,200,10,1,3,129,65,cf,3,cin,212263.8444,141,3,0.771762759999547,NaN,NaN
powerspec,Vegetables0024_1_S,0,1,200,5,1,79,129,113,cf,3,cin,212263.8444,142,1,0.930657564997091,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,2,200,9,5,1,9,129,cf,3,cin,212263.8444,143,2,0.748627785000281,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,200,3,93,1,71,129,cf,3,cin,212263.8444,144,3,0.759855569998763,NaN,NaN
PS,BrickRound0043_1_S,0,1,200,6,70,1,36,129,cf,3,cin,212263.8444,145,2,0.779803839999659,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,1,200,10,1,83,129,102,cf,3,cin,212263.8444,146,2,0.801899785001297,NaN,NaN
powerspec,FoodVarious0001_1_S,0,1,200,1,1,16,129,121,cf,3,cin,212263.8444,147,3,0.92751054999826,NaN,NaN
powerspec,Crackles0004_1_S,1,3,200,5,51,1,79,129,cf,3,cin,212263.8444,148,2,0.78609335499641,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,200,7,75,1,52,129,cf,3,cin,212263.8444,149,2,0.670054484999127,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,200,8,1,89,129,17,cf,3,cin,212263.8444,150,2,0.85268309499952,NaN,NaN
PS,FlowerBeds0044_1_S,1,3,200,4,33,1,45,129,cf,3,cin,212263.8444,151,3,0.668738344997109,NaN,NaN
powerspec,Carpet0047_1_S,1,1,200,2,1,80,129,6,cf,3,cin,212263.8444,152,1,0.765615464999428,NaN,NaN
conv5,Crackles0004_1_S,0,3,200,4,45,1,97,129,cf,3,cin,212263.8444,153,3,0.786552759996994,NaN,NaN
conv5,BrickRound0043_1_S,0,2,200,2,1,107,129,39,cf,3,cin,212263.8444,154,2,0.776072524997289,NaN,NaN
PS,Gravel0097_1_S,1,1,200,9,25,1,109,129,cf,3,cin,212263.8444,155,3,0.710402450000402,NaN,NaN
powerspec,GrassDead0131_1_S,0,1,200,6,29,1,18,129,cf,3,cin,212263.8444,156,3,0.882224094999401,NaN,NaN
PS,PaperCrumpled0004_1_S,0,2,200,1,31,1,114,129,cf,3,cin,212263.8444,157,1,0.831942770000751,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,200,3,27,1,40,129,cf,3,cin,212263.8444,158,1,0.941334349998215,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,200,4,80,1,96,129,cf,3,cin,212263.8444,159,2,0.737222460000339,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,1,200,4,1,114,129,43,cf,3,cin,212263.8444,160,2,0.909861969998019,NaN,NaN
conv5,Crackles0004_1_S,0,1,200,5,1,88,129,45,cf,3,cin,212263.8444,161,3,0.980667979998543,NaN,NaN
conv5,FlowerBeds0044_1_S,0,1,200,5,1,83,129,128,cf,3,cin,212263.8444,162,3,0.709580419999838,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,200,1,1,31,129,87,cf,3,cin,212263.8444,163,2,0.710262799999327,NaN,NaN
PS,GrassDead0131_1_S,0,1,200,7,1,34,129,28,cf,3,cin,212263.8444,164,1,0.666960200000176,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,3,200,10,1,15,129,75,cf,3,cin,212263.8444,165,2,0.695528035001189,NaN,NaN
conv5,Scrapyard0033_1_S,1,2,200,6,100,1,110,129,cf,3,cin,212263.8444,166,3,0.856749714999751,NaN,NaN
conv5,BrickRound0043_1_S,0,1,200,10,34,1,84,129,cf,3,cin,212263.8444,167,3,0.803893385000265,NaN,NaN
powerspec,FoodVarious0001_1_S,1,3,200,10,23,1,22,129,cf,3,cin,212263.8444,168,1,0.744959469997411,NaN,NaN
PS,Carpet0047_1_S,1,1,200,10,42,1,84,129,cf,3,cin,212263.8444,169,2,0.85567274999994,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,200,9,1,50,129,120,cf,3,cin,212263.8444,170,2,0.834411424999416,NaN,NaN
powerspec,Gravel0097_1_S,0,3,200,2,45,1,100,129,cf,3,cin,212263.8444,171,3,0.866506829999707,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,1,200,3,1,96,129,77,cf,3,cin,212263.8444,172,2,0.883039814998483,NaN,NaN
PS,Scrapyard0033_1_S,0,2,200,5,1,88,129,79,cf,3,cin,212263.8444,173,1,0.947800144997018,NaN,NaN
powerspec,GrassDead0131_1_S,1,3,200,8,1,42,129,60,cf,3,cin,212263.8444,174,1,0.838029059999826,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,200,1,124,1,88,129,cf,3,cin,212263.8444,175,2,0.774721859997953,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,1,200,7,1,13,129,114,cf,3,cin,212263.8444,176,3,0.787878189996263,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,200,4,1,79,129,119,cf,3,cin,212263.8444,177,2,0.702445195001928,NaN,NaN
PS,BrickRound0043_1_S,1,3,200,10,1,81,129,75,cf,3,cin,212263.8444,178,3,0.805280174998188,NaN,NaN
PS,PaperCrumpled0004_1_S,0,3,200,10,115,1,23,129,cf,3,cin,212263.8444,179,3,0.864613544999884,NaN,NaN
powerspec,Scrapyard0033_1_S,1,2,200,9,1,81,129,97,cf,3,cin,212263.8444,180,2,0.82856707999963,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,3,200,8,79,1,1,129,cf,3,cin,212263.8444,181,2,0.748587214999134,NaN,NaN
conv5,Crackles0004_1_S,1,2,200,2,1,14,129,72,cf,3,cin,212263.8444,182,3,0.785874859997421,NaN,NaN
powerspec,Carpet0047_1_S,1,1,200,1,1,97,129,112,cf,3,cin,212263.8444,183,2,0.889638249998825,NaN,NaN
PS,GrassDead0131_1_S,1,3,200,10,1,124,129,96,cf,3,cin,212263.8444,184,1,0.710419759998331,NaN,NaN
PS,FoodVarious0001_1_S,0,3,200,8,1,59,129,61,cf,3,cin,212263.8444,185,2,0.919130064998171,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,3,200,7,26,1,120,129,cf,3,cin,212263.8444,186,3,0.820455684999615,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,200,10,48,1,64,129,cf,3,cin,212263.8444,187,1,0.790755704998446,NaN,NaN
conv5,GrassDead0131_1_S,1,3,200,6,108,1,59,129,cf,3,cin,212263.8444,188,1,0.964416980001261,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,200,5,19,1,120,129,cf,3,cin,212263.8444,189,2,0.866984264997882,NaN,NaN
conv5,Crackles0004_1_S,0,1,200,2,76,1,6,129,cf,3,cin,212263.8444,190,1,0.930345305001538,NaN,NaN
conv5,Carpet0047_1_S,0,2,200,5,32,1,17,129,cf,3,cin,212263.8444,191,3,0.917439559998456,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,3,200,7,91,1,70,129,cf,3,cin,212263.8444,192,2,0.758689809998032,NaN,NaN
conv5,Vegetables0024_1_S,0,3,200,10,1,83,129,95,cf,3,cin,212263.8444,193,1,0.725759245000518,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,200,4,1,51,129,112,cf,3,cin,212263.8444,194,1,0.88796327000091,NaN,NaN
conv5,Gravel0097_1_S,0,1,200,9,113,1,101,129,cf,3,cin,212263.8444,195,2,1.02572086999862,NaN,NaN
conv5,FoodVarious0001_1_S,0,3,200,9,14,1,1,129,cf,3,cin,212263.8444,196,3,1.10838787000102,NaN,NaN
conv5,Vegetables0024_1_S,1,2,200,1,1,60,129,60,cf,3,cin,212263.8444,197,2,0,NaN,NaN
powerspec,Gravel0097_1_S,0,1,200,9,1,112,129,62,cf,3,cin,212263.8444,198,1,0.803681619996496,NaN,NaN
powerspec,FoodVarious0001_1_S,0,2,200,10,1,111,129,87,cf,3,cin,212263.8444,199,1,0.956038284999522,NaN,NaN
PS,FlowerBeds0044_1_S,0,3,200,7,1,93,129,35,cf,3,cin,212263.8444,200,2,0.839623424999445,NaN,NaN
conv5,Gravel0097_1_S,1,1,200,7,1,66,129,54,cf,3,cin,212263.8444,201,3,0.845126964999508,NaN,NaN
powerspec,BrickRound0043_1_S,1,2,200,5,1,14,129,42,cf,3,cin,212263.8444,202,2,0.857700269996712,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,3,1,78,129,83,cf,3,cin,212263.8444,203,3,0.868433169998752,NaN,NaN
conv5,GrassDead0131_1_S,0,1,200,3,122,1,21,129,cf,3,cin,212263.8444,204,3,0.881469759999163,NaN,NaN
PS,Crackles0004_1_S,0,3,200,1,1,115,129,39,cf,3,cin,212263.8444,205,3,0.828072609998344,NaN,NaN
PS,Scrapyard0033_1_S,1,2,200,2,1,57,129,126,cf,3,cin,212263.8444,206,3,0.854196230000525,NaN,NaN
