image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
powerspec,Scrapyard0033_1_S,0,3,2000,1,1,58,129,83,S3,4,cin,215953.5768,1,3,2.47617101999992,NaN,NaN
powerspec,PaperCrumpled0004_1_S,1,1,2000,5,78,1,12,129,S3,4,cin,215953.5768,2,2,2.37079346499991,NaN,NaN
PS,Carpet0047_1_S,1,2,2000,4,80,1,7,129,S3,4,cin,215953.5768,3,2,2.51356865000002,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,2,2000,6,1,121,129,41,S3,4,cin,215953.5768,4,3,2.46988556500003,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,5,4,1,11,129,S3,4,cin,215953.5768,5,1,2.86986415499996,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,1,2000,10,1,17,129,41,S3,4,cin,215953.5768,6,2,2.42746481999995,NaN,NaN
conv5,FoodVarious0001_1_S,0,3,2000,7,1,108,129,126,S3,4,cin,215953.5768,7,1,2.28658055999995,NaN,NaN
conv5,Scrapyard0033_1_S,0,1,2000,2,20,1,114,129,S3,4,cin,215953.5768,8,3,2.32030980999991,NaN,NaN
conv5,Gravel0097_1_S,1,2,2000,6,1,114,129,82,S3,4,cin,215953.5768,9,1,2.41520509499992,NaN,NaN
powerspec,FoodVarious0001_1_S,1,2,2000,2,1,82,129,44,S3,4,cin,215953.5768,10,2,2.40972731999989,NaN,NaN
PS,Vegetables0024_1_S,0,1,2000,9,1,57,129,83,S3,4,cin,215953.5768,11,1,2.22370402499996,NaN,NaN
PS,BrickRound0043_1_S,1,1,2000,10,1,26,129,74,S3,4,cin,215953.5768,12,1,2.26873347499986,NaN,NaN
PS,FoodVarious0001_1_S,0,3,2000,6,45,1,66,129,S3,4,cin,215953.5768,13,3,2.24004446499998,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,2000,1,1,62,129,49,S3,4,cin,215953.5768,14,1,2.40339129500001,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,1,2000,6,106,1,84,129,S3,4,cin,215953.5768,15,3,2.50749179000002,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,2000,10,84,1,72,129,S3,4,cin,215953.5768,16,2,2.26464499999986,NaN,NaN
conv5,BrickRound0043_1_S,0,2,2000,3,1,25,129,85,S3,4,cin,215953.5768,17,3,2.29368122999995,NaN,NaN
PS,Crackles0004_1_S,1,3,2000,4,1,88,129,35,S3,4,cin,215953.5768,18,3,2.5160769549999,NaN,NaN
conv5,Gravel0097_1_S,1,2,2000,6,70,1,111,129,S3,4,cin,215953.5768,19,1,2.3060957749999,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,1,2000,2,7,1,38,129,S3,4,cin,215953.5768,20,1,2.41676916999995,NaN,NaN
PS,Carpet0047_1_S,0,1,2000,3,1,36,129,100,S3,4,cin,215953.5768,21,1,2.54909990499993,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,1,2000,1,1,20,129,121,S3,4,cin,215953.5768,22,2,2.60753312999998,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,2,2000,9,1,31,129,23,S3,4,cin,215953.5768,23,2,2.25725928999987,NaN,NaN
PS,FoodVarious0001_1_S,0,3,2000,1,1,126,129,128,S3,4,cin,215953.5768,24,3,2.21566864999977,NaN,NaN
conv5,Crackles0004_1_S,1,1,2000,8,1,49,129,110,S3,4,cin,215953.5768,25,3,2.51271466499975,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,2000,4,23,1,3,129,S3,4,cin,215953.5768,26,2,2.31461593499989,NaN,NaN
conv5,Carpet0047_1_S,1,3,2000,5,75,1,70,129,S3,4,cin,215953.5768,27,3,2.49711058499997,NaN,NaN
powerspec,Scrapyard0033_1_S,0,3,2000,10,116,1,63,129,S3,4,cin,215953.5768,28,1,2.27650353499985,NaN,NaN
PS,FoodVarious0001_1_S,1,2,2000,1,1,19,129,34,S3,4,cin,215953.5768,29,1,2.25427869999999,NaN,NaN
powerspec,Vegetables0024_1_S,0,1,2000,5,1,110,129,20,S3,4,cin,215953.5768,30,2,2.37823187000004,NaN,NaN
powerspec,Carpet0047_1_S,0,1,2000,4,36,1,42,129,S3,4,cin,215953.5768,31,2,2.27523039499988,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,2000,10,17,1,38,129,S3,4,cin,215953.5768,32,2,2.50137578499994,NaN,NaN
conv5,Crackles0004_1_S,0,2,2000,9,70,1,58,129,S3,4,cin,215953.5768,33,1,2.48828688999993,NaN,NaN
conv5,MetalFloorsBare0024_1_S,1,1,2000,1,124,1,112,129,S3,4,cin,215953.5768,34,1,2.34990617999983,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,2000,8,124,1,102,129,S3,4,cin,215953.5768,35,1,2.48405974499997,NaN,NaN
PS,FlowerBeds0044_1_S,0,1,2000,8,68,1,36,129,S3,4,cin,215953.5768,36,1,2.28121434500008,NaN,NaN
powerspec,GrassDead0131_1_S,1,1,2000,5,22,1,71,129,S3,4,cin,215953.5768,37,2,2.24468926999998,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,2,2000,10,1,108,129,114,S3,4,cin,215953.5768,38,3,2.25196966499993,NaN,NaN
conv5,Gravel0097_1_S,0,2,2000,3,53,1,56,129,S3,4,cin,215953.5768,39,2,2.52451496999993,NaN,NaN
powerspec,Vegetables0024_1_S,1,3,2000,1,1,94,129,68,S3,4,cin,215953.5768,40,1,2.38317632999997,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,2000,5,1,81,129,45,S3,4,cin,215953.5768,41,1,2.25012801499975,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,2000,2,82,1,48,129,S3,4,cin,215953.5768,42,2,2.33092540499979,NaN,NaN
conv5,Carpet0047_1_S,0,3,2000,6,1,64,129,19,S3,4,cin,215953.5768,43,2,2.27182743999992,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,2000,7,1,1,115,129,S3,4,cin,215953.5768,44,3,2.53457619499977,NaN,NaN
powerspec,PaperCrumpled0004_1_S,1,2,2000,8,24,1,103,129,S3,4,cin,215953.5768,45,2,2.08799924499999,NaN,NaN
PS,FoodVarious0001_1_S,0,2,2000,5,109,1,90,129,S3,4,cin,215953.5768,46,2,1.79210965999982,NaN,NaN
